,attr1,attr2,attr5,attr13,attr21,attr23,attr26,attr28,attr29,attr31,attr32,attr35,attr37,attr38,attr39,attr40,attr41,attr43,attr45,attr47,attr48,attr49,attr51,attr52,attr54,attr56,attr57,attr59,attr62,attr63,attr64,attr66,attr72,attr73,attr76,attr77,attr82,attr86,attr88,attr89,attr96,attr97,attr98,attr99,attr100,attr101,attr102,attr103,attr110,attr112,attr114,attr116,attr118,attr123,attr124,attr125,attr127,attr128,attr129,attr130,attr133,attr134,attr136,attr139,attr140,attr144,attr145,attr148,attr150,attr151,attr156,attr158,attr161,attr162,attr163,attr166,attr171,attr177,attr180,attr182,attr184,attr185,attr187,attr193,attr194,attr195,attr196,attr205,attr209,attr214,attr216,attr218,attr220,attr224,attr228,attr230,attr233,attr235,attr236,attr237,attr245,attr249,attr250,attr252,attr254,attr255,attr256,attr260,attr262,attr264,attr266,attr267,attr269,attr270,attr275,attr276,attr278,attr279,attr280,attr282,attr283,attr284,attr286,attr288,attr291,attr292,attr294,Beach,Sunset,FallFoliage,Field,Mountain,Urban
1541,0.530931,0.558125,0.574416,0.561444,0.541827,0.580481,0.585857,0.538888,0.482875,0.588048,0.589671,0.527838,0.505445,0.553305,0.545814,0.560167,0.497582,0.508602,0.566471,0.563568,0.517839,0.509781,0.000583,2.3e-05,0.000107,0.002266,0.000362,0.000275,0.000353,0.000516,0.000674,2.3e-05,0.003054,0.000147,0.000585,0.000446,0.000397,0.021292,0.012718,0.008864,0.002089,0.067486,0.004353,0.381523,0.375213,0.374005,0.369643,0.361125,0.325418,0.323704,0.328059,0.327997,0.325953,0.332167,0.33332,0.332593,0.324671,0.321022,0.316324,0.313114,0.326996,0.309486,0.313724,0.324005,0.331351,0.350027,0.35168,0.00088,0.00176,0.001211,0.000714,0.000425,0.000198,0.001537,0.000696,8.4e-05,8.7e-05,0.004459,0.000201,0.000246,0.005595,0.005835,0.001467,0.000192,0.000319,0.000964,0.000401,0.586845,0.584787,0.552424,0.555511,0.597233,0.562668,0.578838,0.542461,0.562142,0.561102,0.562254,0.578771,0.570015,0.633342,8.9e-05,0.000517,0.001932,3.3e-05,0.000271,0.001589,0.001128,0.001625,0.000621,0.001298,0.007527,0.000875,0.000528,0.007548,0.001712,0.001582,0.001234,0.001916,0.031274,0.01646,0.020394,0.021078,0.001388,0.001609,0.001242,0.002813,0,1,0,0,0,0
1542,0.607423,0.679033,0.679476,0.755404,0.629724,0.103317,0.622338,0.430184,0.098345,0.096538,0.193276,0.212793,0.098214,0.098256,0.100113,0.102192,0.133798,0.098214,0.098214,0.098214,0.100345,0.098214,0.001433,0.000893,0.207415,0.002188,0.151484,0.157952,0.002173,0.004061,0.0,0.765671,0.0013,0.000219,0.022372,1.0,0.44641,0.0,0.000204,0.000521,0.0,0.000319,0.0,0.403025,0.436111,0.462798,0.482325,0.502133,0.559438,0.564403,0.351104,0.568992,0.620898,0.578464,0.677524,0.507551,0.346667,0.346667,0.347016,0.415226,0.484328,0.346667,0.346667,0.41035,0.351941,0.346667,0.346667,0.002962,0.001228,0.00094,0.029117,0.001407,0.00862,0.0,0.004544,0.021765,0.000761,0.0,0.126128,0.201976,0.0,0.0,0.000452,0.0,0.0,0.0,0.0,0.580582,0.753243,0.72542,0.941112,0.498077,0.481526,0.729625,0.504428,0.767557,0.5,0.5,0.499318,0.501599,0.494274,0.003386,0.012395,0.004747,0.092042,0.013206,0.002592,0.0,0.138505,0.154402,0.38527,0.001308,0.009398,0.094532,0.000542,0.007004,0.159702,0.271381,0.250267,0.0,0.000415,0.0,0.014497,0.0,0.0,0.0,0.002932,0,1,0,0,0,0
1543,0.880479,0.90617,0.906507,0.90507,0.850198,0.721979,0.562576,0.722045,0.603886,0.651122,0.567362,0.587189,0.510943,0.541515,0.499835,0.498009,0.493214,0.498434,0.537944,0.469258,0.399811,0.458512,0.000384,0.009361,0.067782,0.001993,0.00117,6.5e-05,0.069293,0.000347,0.010084,0.031593,0.00316,0.004635,0.083603,0.007462,0.047196,0.022951,0.074124,0.05113,0.063144,0.215521,0.009357,0.516056,0.464575,0.485082,0.430048,0.427654,0.53784,0.453073,0.633189,0.593765,0.646241,0.721193,0.706324,0.692243,0.704781,0.709383,0.71299,0.695384,0.699012,0.691584,0.69334,0.683951,0.670679,0.66299,0.659136,0.003047,0.025144,0.012257,0.00353,0.004208,0.001378,0.028262,0.038214,0.095393,0.001397,0.002481,0.00472,0.005969,0.001791,0.001411,0.018852,0.028043,0.018622,0.063986,0.013379,0.864969,0.872473,0.748826,0.610664,0.599671,0.610407,0.621634,0.48629,0.473352,0.506732,0.473732,0.481772,0.500425,0.500951,0.005516,0.025909,0.006699,0.002289,0.002671,0.006215,0.051898,0.138943,0.371674,0.07609,0.016454,0.014585,0.119926,0.020658,0.013803,0.037065,0.033805,0.03299,0.020324,0.018256,0.026791,0.024775,0.002057,0.048482,0.043347,0.033322,0,1,0,0,0,0
1544,0.653054,0.710147,0.752582,0.701663,0.663676,0.518854,0.643051,0.562439,0.448713,0.524518,0.539541,0.432249,0.533638,0.576276,0.58266,0.529063,0.474615,0.329717,0.38133,0.416381,0.338454,0.269104,0.001007,0.001249,0.001568,0.002705,0.000608,0.001073,0.000567,0.000994,0.008308,0.010118,0.032906,0.040423,0.037136,0.042778,0.011875,0.032596,0.032714,0.161533,0.335123,0.285576,0.221967,0.383958,0.474928,0.46618,0.525157,0.503492,0.530025,0.450011,0.502102,0.646758,0.56982,0.431901,0.545453,0.554624,0.294772,0.305517,0.307351,0.325115,0.311069,0.297023,0.313354,0.329065,0.312804,0.352099,0.335859,0.003567,0.004488,0.002355,0.013818,0.003175,0.007505,0.006148,0.01694,0.021227,0.033436,0.000642,0.000651,0.002569,0.002459,0.003327,0.005201,0.013237,0.004532,0.006655,0.004464,0.758891,0.732701,0.892673,0.784058,0.577651,0.615321,0.699287,0.548401,0.552335,0.546641,0.560628,0.560076,0.551058,0.493708,0.033959,0.015237,0.007754,0.014022,0.018466,0.006692,0.006452,0.060206,0.03024,0.002541,0.034075,0.063209,0.115568,0.002486,0.00168,0.006158,0.005177,0.003683,0.004182,0.006003,0.008875,0.042298,0.082343,0.104918,0.089426,0.083417,0,1,0,0,0,0
1545,0.301149,0.322749,0.465161,0.624881,0.608656,0.42614,0.760598,0.721892,0.365573,0.531578,0.617057,0.698456,0.220112,0.289232,0.362213,0.441576,0.531622,0.103103,0.122412,0.222284,0.300159,0.232662,0.004148,0.004097,0.014186,0.014092,0.001894,0.013552,0.016727,0.015697,0.0022,0.006065,0.004477,0.006677,0.040806,0.07678,0.016682,0.146737,0.212759,0.163367,0.026445,0.010302,0.032128,0.961036,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.885871,0.456907,1.0,1.0,1.0,1.0,1.0,0.546879,0.891818,1.0,1.0,0.605995,0.887078,0.006997,0.001528,0.00178,0.002464,0.027593,0.024303,0.00273,0.001233,0.036663,0.021341,0.00128,0.091869,0.258844,0.588728,0.326786,0.056548,0.141212,0.044341,0.024819,0.078502,0.640141,0.709541,0.672236,0.802413,0.602087,0.662842,0.854793,0.648685,1.0,0.502415,0.542818,0.607175,0.693975,0.473307,0.011248,0.010728,0.009003,0.006735,0.009964,0.005627,0.006049,0.003218,0.060272,0.005477,0.007331,0.005546,0.010848,0.003158,0.006543,0.121164,0.205426,0.349605,0.111837,0.118556,0.086932,0.181118,0.003115,0.007277,0.024708,0.035758,0,1,0,0,0,0
1546,0.913594,0.970073,0.665027,0.608355,0.548545,0.884725,0.723249,0.572352,0.762607,0.83512,0.789848,0.601811,0.736332,0.759888,0.759606,0.65814,0.644322,0.779886,0.799178,0.514569,0.454181,0.553261,0.006399,0.031268,0.018456,0.018243,0.046368,0.004798,0.004496,0.003567,0.060208,0.016506,0.016412,0.006427,0.004231,0.003083,0.006544,0.002193,0.018588,0.137997,0.125732,0.213854,0.082355,0.432188,0.30262,0.365823,0.824246,1.0,1.0,0.932771,0.313539,0.78893,0.897593,0.740562,0.929383,0.878909,0.788121,0.732894,0.673189,0.800357,0.761187,0.764266,0.777346,0.726859,0.688313,0.697716,0.629177,0.082735,0.045321,0.14603,0.00564,0.187433,0.00328,0.164583,0.01256,0.005551,0.027577,0.017961,0.005731,0.004323,0.002753,0.004387,0.028183,0.021539,0.026751,0.038593,0.011347,1.0,0.919641,1.0,0.952474,1.0,1.0,0.936829,1.0,0.977243,1.0,1.0,0.934995,0.95376,0.813786,0.079969,0.062288,0.018676,1.0,0.013619,0.058305,0.111716,0.022962,0.063084,0.012215,0.028379,0.012808,0.009544,0.022003,0.008645,0.023343,0.004045,0.00939,0.011707,0.078367,0.060496,0.029788,0.211275,0.213545,0.118305,0.05928,0,1,0,0,0,0
1547,0.098676,0.102504,0.104699,0.3121,0.463177,0.808171,0.134659,0.374871,0.665227,0.439881,0.130998,0.208069,0.474337,0.131816,0.108181,0.105714,0.100407,0.338946,0.104961,0.103751,0.099115,0.097649,0.00032,0.000671,0.000655,0.0,0.092516,0.148666,0.107545,0.037969,0.038069,0.020533,0.259352,0.064874,0.003454,0.166613,0.00115,0.21313,0.00102,0.0005,0.000509,1.9e-05,9.2e-05,0.346667,0.346667,0.346667,0.347984,0.346749,0.397936,0.376955,0.561818,0.496132,0.420391,0.413011,0.349863,0.349726,0.618491,0.625144,0.541036,0.3507,0.401193,0.522956,0.366516,0.346667,0.349211,0.346667,0.346667,0.0,0.0,0.000185,0.011365,0.007327,0.00977,0.011236,0.020089,0.005029,0.015017,0.034203,5.3e-05,0.033545,0.024655,0.019023,0.0,0.0,0.0,0.0,0.0,0.641226,0.750526,0.868559,0.697587,0.942476,0.959015,0.823325,0.498434,0.498882,0.852892,0.5,0.5,0.5,0.5,0.000301,2e-05,0.00321,0.423591,0.34834,0.207671,0.009287,0.035976,0.194915,0.030103,0.378213,0.051801,0.398321,0.125679,0.794755,0.000709,0.000643,0.426068,0.282584,0.106605,0.0,0.0,0.49106,0.0,0.0,0.0,0,1,0,0,0,0
1548,0.351659,0.375659,0.266002,0.329569,0.502758,0.581101,0.386351,0.570177,0.562038,0.659582,0.678555,0.690304,0.56069,0.66381,0.705688,0.569862,0.713353,0.31007,0.511156,0.409201,0.461838,0.484219,0.003092,0.005282,0.043219,0.008333,0.001556,0.027257,0.108853,0.040047,0.016798,0.066425,0.003209,0.026885,0.231988,0.066971,0.48137,0.066515,0.001672,0.491999,0.572354,0.450225,0.462289,0.103189,0.120178,0.131173,0.125658,0.116139,0.163107,0.210706,0.26546,0.241598,0.238471,0.39144,0.336063,0.407209,0.535844,0.547071,0.572888,0.584163,0.588244,0.698107,0.742449,0.774101,0.784479,1.0,0.890679,0.002822,0.001176,0.005398,0.00622,0.012177,0.007768,0.006082,0.009642,0.015654,0.016619,0.012343,0.096144,0.010079,0.052373,0.030926,0.137351,0.118635,0.419744,0.410105,0.303998,0.499843,0.544563,0.593331,0.596316,0.673768,0.67871,0.706958,0.852836,0.868816,0.891841,0.988627,0.879328,0.999832,0.758611,0.015887,0.015681,0.011226,0.004728,0.010916,0.014819,0.009173,0.011333,0.023,0.016843,0.025532,0.033292,0.044119,0.033276,0.024836,0.183007,0.050566,0.045679,0.064118,0.01861,0.006051,0.005806,0.250439,0.281425,0.465754,0.457684,0,1,0,0,0,0
1549,0.392386,0.408427,0.355492,0.257555,0.453628,0.639123,0.364535,0.488075,0.744948,0.645597,0.58893,0.467356,0.753249,0.600247,0.387541,0.075454,0.015891,0.231348,0.085623,0.015455,0.01681,0.013972,0.003014,0.007289,0.016837,0.027212,0.007233,0.00469,0.337725,0.013216,0.006754,0.008689,0.001205,0.010027,0.315795,0.14473,0.645707,0.159524,0.450194,0.24545,2.6e-05,6e-06,0.002256,0.958594,0.970754,0.978457,0.961804,0.937764,0.902119,0.94107,1.0,1.0,0.706173,1.0,0.749259,0.441241,0.884698,0.990178,0.944232,0.85417,0.684191,0.372311,0.778697,0.309753,0.482428,0.32677,0.303402,0.002268,0.002179,0.002587,0.032433,0.021705,0.015193,0.002484,0.009652,0.061637,0.008174,0.01064,0.279061,0.124587,0.219257,0.115919,0.145737,0.042901,0.001946,0.002262,0.003986,0.669619,0.546498,0.745929,0.509561,0.78546,0.791812,0.768507,0.804728,0.330918,0.998669,0.694087,0.39996,0.342246,0.33132,0.011535,0.018213,0.012884,0.003423,0.003357,0.005799,0.010443,0.011048,0.062351,0.019783,0.009713,0.004078,0.004861,0.008829,0.003846,0.696977,0.011752,0.283719,0.246682,0.140662,0.382327,0.008319,0.973737,0.05221,0.006613,0.020211,0,1,0,0,0,0
1550,0.62514,0.693101,0.794592,0.844919,0.83997,0.465069,0.669195,0.633779,0.430978,0.353292,0.397498,0.461989,0.389821,0.426764,0.463328,0.504347,0.503764,0.285216,0.395526,0.51295,0.594604,0.534738,0.007454,0.006831,0.006112,0.006716,0.004275,0.001756,0.027551,0.000441,0.00776,0.005835,0.505322,0.424588,0.320242,0.338603,0.458374,0.00561,0.01331,0.371969,0.04177,0.262694,0.039709,0.363272,0.382551,0.38561,0.380933,0.380316,0.436674,0.465021,0.646516,0.592305,0.540988,0.592092,0.592929,0.413402,0.301626,0.378779,0.412908,0.301529,0.249026,0.317977,0.331111,0.124492,0.060837,0.335768,0.211749,0.002393,0.000872,0.00049,0.008354,0.00391,0.002706,0.022911,0.031241,0.033243,0.31985,0.062731,0.030133,0.086178,0.000653,0.000231,0.071043,0.000913,0.020097,0.103602,0.032666,0.41613,0.490126,0.598396,0.641673,0.532855,0.573101,0.647723,0.340434,0.462203,0.226695,0.239063,0.414721,0.406278,0.395207,0.012295,0.016404,0.011543,0.019405,0.017762,0.014281,0.011682,0.024263,0.033295,0.037686,0.238313,0.08188,0.086651,0.427816,0.234495,0.465,0.384224,0.409621,0.003963,0.003081,0.005546,0.190457,0.008314,0.004506,0.041451,0.047056,0,1,0,0,0,0
1551,0.547858,0.578412,0.598352,0.540911,0.500028,0.51145,0.523626,0.484132,0.50623,0.579496,0.564339,0.540544,0.379308,0.513143,0.574503,0.590232,0.614025,0.299778,0.34561,0.566321,0.568498,0.299599,0.002372,0.001902,0.001363,0.002593,0.00153,0.00087,0.000719,0.001985,0.000571,0.0,0.00618,0.004952,0.01033,0.018064,0.009663,0.144989,0.075841,0.040148,0.035894,0.034426,0.310456,0.604527,0.645103,0.679067,0.69607,0.693875,0.531605,0.485329,0.366831,0.483237,0.374678,0.379986,0.376632,0.361941,0.396207,0.404225,0.41596,0.414451,0.386975,0.427668,0.434211,0.447147,0.427394,0.427503,0.431797,0.009568,0.012095,0.009641,0.01492,0.01497,0.013702,0.000799,0.000907,0.280139,0.000846,0.004786,0.001973,0.001171,0.00606,0.005417,0.002856,0.006842,0.004205,0.005706,0.011103,0.64675,0.633633,0.631352,0.617239,0.634002,0.639683,0.615126,0.655708,0.639113,0.646091,0.674584,0.675456,0.67067,0.579073,0.005877,0.009477,0.013206,0.002783,0.002069,0.003948,0.001975,0.003083,0.020952,0.002046,0.003709,0.002213,0.002658,0.016389,0.003985,0.003695,0.003424,0.003829,0.056419,0.021759,0.00552,0.003254,0.131242,0.038,0.009111,0.112481,0,1,0,0,0,0
1552,0.425912,0.52654,0.57606,0.616356,0.610893,0.247981,0.431768,0.420991,0.434891,0.306552,0.369636,0.400043,0.311409,0.420431,0.44503,0.358516,0.387876,0.141617,0.3823,0.33204,0.311122,0.283416,0.015351,0.008278,0.033675,0.054924,0.01534,0.025284,0.143662,0.094188,0.178048,0.369946,0.211834,0.154384,0.002394,0.020307,0.006752,0.094733,0.067261,0.059926,0.21287,0.217542,0.159068,0.650027,0.631351,0.628107,0.652545,0.644506,0.747311,0.783512,0.737346,0.785802,0.778409,0.642263,0.50275,0.468409,1.0,0.816502,0.57083,0.531502,0.366049,0.713121,0.389979,0.291941,0.321797,0.306125,0.282545,0.002396,0.00166,0.012232,0.007396,0.022277,0.036089,0.041431,0.063109,0.082546,0.154928,0.289188,0.019799,0.004922,0.065178,0.036154,0.019587,0.002622,0.00803,0.007728,0.006938,0.531938,0.563193,0.469907,0.563249,0.377729,0.400094,0.392042,0.371187,0.320574,0.431193,0.403192,0.322352,0.309257,0.330202,0.024685,0.011835,0.030343,0.008745,0.033852,0.038693,0.260029,0.124866,0.163137,0.224328,0.260261,0.138639,0.053166,0.23969,0.076082,0.014835,0.005065,0.047866,0.070849,0.020717,0.026201,0.045478,0.04157,0.019856,0.035683,0.019107,0,1,0,0,0,0
1553,0.630842,0.779121,0.947081,0.862852,0.754336,0.692095,0.808373,0.707183,0.362041,0.704425,0.822154,0.523346,0.648371,0.880923,0.960164,0.95482,0.858353,0.423326,0.782309,0.932976,0.791295,0.640829,0.06754,0.061755,0.000394,0.015425,0.055927,0.010843,0.010142,0.007899,0.007404,0.00438,0.007974,0.007187,0.007416,0.006489,0.078481,0.031656,0.0,0.002689,0.020095,0.077974,0.113694,0.496084,0.491173,0.394019,0.309019,0.313772,0.372977,0.544767,0.545624,0.45465,0.530995,0.545501,0.550446,0.566975,0.39334,0.409156,0.480892,0.43465,0.453073,0.420439,0.405638,0.457023,0.540658,0.33334,0.361694,0.010715,0.018109,0.000429,0.005762,0.001665,0.000942,0.002154,0.000627,0.005514,0.000461,0.022061,0.045056,0.01537,0.009949,0.033842,0.002491,0.000806,0.012174,0.015794,0.011601,0.96984,1.0,1.0,1.0,0.870404,1.0,0.968756,0.85042,0.909655,0.896896,0.59049,0.788144,1.0,0.916633,0.155731,0.054503,0.037737,0.062161,0.022625,0.002686,0.009389,0.025787,0.004049,0.003783,0.00496,0.008077,0.032811,0.026339,0.09034,0.14032,0.047964,0.03276,0.029491,0.149291,0.042091,0.076995,0.018617,0.254985,0.422543,0.042003,0,1,0,0,0,0
1554,0.516541,0.633586,0.780621,0.659561,0.629016,0.261505,0.683578,0.686354,0.168169,0.296221,0.58055,0.513296,0.3724,0.493646,0.600527,0.574464,0.491944,0.41787,0.536761,0.640554,0.619663,0.613773,0.025299,0.046225,0.017547,0.005596,0.020836,0.015552,0.001647,0.002357,0.007671,0.000847,0.542936,0.63631,0.071364,0.005079,0.157274,0.041615,0.195396,0.180154,0.110924,0.107182,0.068767,0.779417,0.772737,0.599074,0.510741,0.726516,0.691982,0.66249,0.709266,0.659129,0.576255,0.537572,0.488992,0.443601,0.325075,0.365391,0.390494,0.367346,0.25666,0.314986,0.298608,0.205569,0.193395,0.306626,0.291536,0.00163,0.124309,0.109014,0.001582,0.005258,0.00299,0.002355,0.002691,0.004708,0.048504,0.009122,0.023149,0.010106,0.003911,0.005373,0.009712,0.007483,0.00427,0.004221,0.003332,0.667874,0.611983,0.621444,0.566638,0.582025,0.525541,0.500906,0.510881,0.431573,0.513319,0.545927,0.537417,0.555522,0.451176,0.094356,0.007188,0.003095,0.0043,0.008363,0.011552,0.004423,0.002018,0.004962,0.004527,0.0101,0.208441,0.00707,0.067036,0.140684,0.021216,0.026454,0.015265,0.026674,0.008035,0.026058,0.099512,0.089818,0.01761,0.003583,0.003958,0,1,0,0,0,0
1555,0.50928,0.556612,0.563678,0.628649,0.610468,0.704016,0.825376,0.649113,0.667601,0.5671,0.297713,0.684411,0.382744,0.331326,0.27908,0.404268,0.315299,0.122423,0.133485,0.137977,0.134934,0.113088,0.003844,0.047036,0.111257,0.003029,0.002405,0.160143,0.007949,0.002417,0.002705,0.018325,0.005469,0.175275,0.006767,0.003216,0.23603,0.446211,0.390302,0.442789,0.0,0.000439,0.0012,0.392661,0.429246,0.495981,0.447805,0.501722,0.598258,0.459691,0.61284,0.44954,0.654616,0.541235,0.665302,0.746022,0.719458,0.812785,0.668841,0.490439,0.753827,0.619218,0.64321,0.666029,0.660802,0.345809,0.346358,0.00115,0.009007,0.031233,0.010977,0.053975,0.004079,0.007872,0.012521,0.026587,0.028736,0.004965,0.024978,0.01368,0.12359,0.089549,0.062829,0.00148,0.000547,0.000632,0.000545,0.692622,0.703704,0.657564,0.754495,0.763934,0.837605,0.760646,0.639113,0.836834,0.67871,0.62235,0.718588,0.653728,0.502046,0.073945,0.014902,0.001719,0.005597,0.025022,0.095835,0.006288,0.02399,0.032271,0.004706,0.004173,0.041417,0.264622,0.007488,0.216078,0.055198,0.01257,0.004075,0.400134,0.350635,0.301124,0.388272,0.001217,0.006595,0.002902,0.001819,0,1,0,0,0,0
1556,0.155772,0.249003,0.371806,0.32488,0.213259,0.263101,0.401326,0.203348,0.147951,0.321254,0.378619,0.173884,0.194291,0.242757,0.330904,0.314546,0.228891,0.14849,0.291986,0.337965,0.27183,0.17537,0.013879,0.003816,0.003255,0.008667,0.002593,0.00383,0.007805,0.007894,0.003226,0.005646,0.011541,0.004891,0.010405,0.006595,0.003693,0.010688,0.011238,0.011281,0.062279,0.021841,0.004828,0.43692,0.555597,0.587572,0.616461,0.608745,0.628971,0.495995,0.432044,0.560453,0.46441,0.418134,0.415535,0.408217,0.350631,0.369252,0.378066,0.380075,0.378278,0.357709,0.384835,0.401056,0.369554,0.644458,0.557984,0.022274,0.002524,0.000838,0.003112,0.100316,0.009453,0.004802,0.004229,0.047094,0.001591,0.000522,0.000925,0.003172,0.011535,0.004609,0.021996,0.203997,0.067772,0.006772,0.013547,0.518384,0.543243,0.639862,0.537462,0.441168,0.545536,0.429404,0.542047,0.478339,0.431797,0.535326,0.515566,0.45017,0.483204,0.002463,0.002531,0.008995,0.01158,0.002317,0.414786,0.007885,0.003444,0.090075,0.010961,0.011743,0.003952,0.001575,0.02008,0.004807,0.002245,0.015,0.00482,0.021659,0.017605,0.017779,0.025008,0.00473,0.020702,0.013635,0.00352,0,1,0,0,0,0
1557,0.471198,0.560697,0.938853,0.612239,0.55082,0.618292,0.682432,0.618829,0.596673,0.652649,0.671549,0.606759,0.611095,0.626775,0.657982,0.668648,0.636057,0.529059,0.608089,0.63417,0.617541,0.594432,0.010466,0.007255,0.009091,0.023474,0.00192,0.004489,0.01583,0.009735,0.015154,0.006355,0.010312,0.008489,0.006967,0.007091,0.010237,0.014458,0.018514,0.026874,0.093825,0.060831,0.034276,0.734753,0.910905,1.0,0.855988,0.391564,0.954239,0.781043,0.418354,0.535295,0.526571,0.509534,0.551612,0.500302,0.41415,0.438765,0.459328,0.488052,0.432133,0.396811,0.442051,0.471097,0.407188,0.464781,0.510123,0.012769,0.016694,0.165552,0.010552,0.077306,0.053427,0.015935,0.019005,0.063211,0.005673,0.00191,0.01414,0.001565,0.006536,0.00995,0.048747,0.038652,0.091576,0.054539,0.015828,0.869878,0.852478,0.863493,0.866389,0.900228,0.904735,0.880759,0.906435,0.901212,0.894939,0.920581,0.944221,0.91925,0.900653,0.208884,0.028041,0.031395,0.008414,0.00362,0.015639,0.009906,0.004438,0.008942,0.00733,0.006418,0.006407,0.007605,0.004811,0.008842,0.019446,0.017556,0.007916,0.013377,0.021903,0.022754,0.037494,0.027681,0.051431,0.07104,0.016759,0,1,0,0,0,0
1558,0.713739,0.741487,0.755032,0.790133,0.662836,0.479401,0.507215,0.430748,0.269396,0.305932,0.278012,0.242913,0.150977,0.159281,0.171002,0.183449,0.137304,0.125636,0.189261,0.261597,0.243079,0.214504,0.002586,0.002905,0.003661,0.002392,0.003147,0.001567,0.002458,0.001588,0.114609,0.144917,0.017783,0.014533,0.015951,0.018978,0.546836,0.501163,0.423674,0.460554,0.417312,0.347645,0.289028,0.627606,0.636015,0.628978,0.624348,0.626317,0.602174,0.663909,0.467798,0.43952,0.635816,0.30751,0.307318,0.321269,0.27428,0.280583,0.292558,0.289472,0.312558,0.328615,0.323272,0.328292,0.335425,0.332133,0.339115,0.004411,0.000731,0.00045,0.001729,0.00063,0.001067,0.137525,0.134704,0.049236,0.001344,0.011085,0.013413,0.008809,0.014081,0.010806,0.019151,0.007331,0.007628,0.006745,0.008697,1.0,1.0,0.858819,0.976405,0.68873,0.699119,0.716061,0.621533,0.630222,0.583714,0.587449,0.596551,0.57961,0.660337,0.003982,0.007433,0.021992,0.013213,0.011672,0.020405,0.147378,0.271322,0.201179,0.06306,0.010565,0.011029,0.012927,0.076269,0.080732,0.139031,0.139577,0.138035,0.159105,0.156746,0.146687,0.209471,0.147073,0.16673,0.166555,0.123364,0,1,0,0,0,0
1559,0.8099,0.833804,0.721993,0.65241,0.600773,0.620529,0.652596,0.514785,0.455855,0.488931,0.514252,0.342473,0.364204,0.380199,0.403145,0.406257,0.341908,0.231217,0.349962,0.371689,0.30632,0.221836,0.006975,0.001677,0.001343,0.002747,0.027803,0.001306,0.001478,0.002807,0.007889,0.000219,0.053397,0.014806,0.110035,0.10972,0.019032,0.018375,0.004247,0.004904,0.010862,0.015484,0.09602,0.565535,0.474033,0.728992,0.820165,0.857661,0.768306,0.723388,0.712236,0.59299,0.563752,0.456303,0.445274,0.43476,0.363306,0.364808,0.358196,0.357716,0.335953,0.331379,0.329136,0.334081,0.336845,0.322442,0.332387,0.12776,0.016416,0.004336,0.131848,0.01395,0.009168,0.06171,0.057302,0.013265,0.011355,0.002981,0.001687,0.001099,0.000221,0.000213,1.5e-05,0.001326,0.000297,0.002434,0.00646,0.93495,0.847904,0.778426,0.781636,0.722043,0.701713,0.679952,0.614511,0.611435,0.580951,0.57186,0.560073,0.554683,0.512301,0.004144,0.00193,0.003952,0.063538,0.005627,0.013937,0.015643,0.014409,0.006718,0.017828,0.027583,0.019287,0.024045,0.008387,0.002404,0.004995,0.009148,0.011247,0.009314,0.00799,0.011305,0.003283,0.001104,0.002954,0.001456,0.002861,0,1,0,0,0,0
1560,0.960993,0.960935,0.753238,0.159697,0.0,0.364478,0.392292,0.0759,0.395544,0.447549,0.485119,0.27902,0.449986,0.469485,0.416432,0.437716,0.45651,0.359807,0.419608,0.504529,0.446959,0.458044,0.000343,0.006673,0.346041,0.185005,0.256518,0.086446,0.060133,0.111136,0.046105,0.016049,0.05674,0.010681,0.037338,0.058463,0.017916,0.230716,0.027273,0.040362,0.204056,0.216772,0.164163,0.326289,0.316735,0.36821,0.463546,0.537394,0.56487,0.594211,0.550213,0.51249,0.538416,0.413004,0.393464,0.364396,0.273944,0.295281,0.302593,0.303567,0.192277,0.126406,0.148621,0.185892,0.157908,0.130947,0.171653,0.004773,0.026375,0.041667,0.05943,0.009762,0.023798,0.005728,0.006556,0.004944,0.009558,0.011897,0.006113,0.013675,0.01725,0.02307,0.005742,0.011843,0.021368,0.021403,0.020265,1.0,0.527029,0.650832,0.493492,0.706399,0.640287,0.498334,0.590569,0.563059,0.716519,0.565296,0.586722,0.665,0.698515,0.130812,0.242403,0.053042,0.21204,0.166668,0.122784,0.019044,0.004972,0.01068,0.011736,0.073276,0.015464,0.004869,0.011496,0.007641,0.030118,0.003515,0.060056,0.25917,0.355936,0.013325,0.165065,0.195275,0.155851,0.143909,0.091156,0,1,0,0,0,0
