,Mean_Acc1298_Mean_Mem40_MFCC_0,Mean_Acc1298_Mean_Mem40_MFCC_3,Mean_Acc1298_Std_Mem40_Centroid,Mean_Acc1298_Std_Mem40_Flux,Mean_Acc1298_Std_Mem40_MFCC_2,Mean_Acc1298_Std_Mem40_MFCC_3,Mean_Acc1298_Std_Mem40_MFCC_4,Mean_Acc1298_Std_Mem40_MFCC_5,Mean_Acc1298_Std_Mem40_MFCC_7,Std_Acc1298_Std_Mem40_Centroid,amazed-suprised,happy-pleased,relaxing-calm,quiet-still,sad-lonely,angry-aggresive
130,0.4670637707203138,0.4769530812140978,0.07285686860992936,0.1000077013631413,0.350416428626573,0.11085457791650588,0.17625644148546926,0.2532531594984765,0.33207480438412906,0.33934375057380506,0,1,1,0,0,0
131,0.6062689706179609,0.2686724768642499,0.09655625119983155,0.07600145225704946,0.20095792480506453,0.12262897746290047,0.30232789016083894,0.37091013537139716,0.49166672743580975,0.3290244395071702,1,1,0,0,0,0
132,0.5982835804328495,0.4013654358680877,0.41160260340225796,0.1204713234242461,0.5941598085385627,0.43320365501331715,0.5163566395275647,0.5627091762825315,0.584793008145496,0.4392684673436036,0,1,1,0,0,0
133,0.4738973410464058,0.5301440010074235,0.17151243799580138,0.14487364263474634,0.2064886898787926,0.2002283198108208,0.26049443998096344,0.31407974923822357,0.27223056785117894,0.3672169075117975,0,0,0,0,1,1
134,0.6231429095544496,0.23066108760433923,0.8221834147670625,0.11766582685135274,0.4188626572994673,0.25764013270614927,0.34522063526991553,0.26340913632049534,0.24149900460143958,0.20877325058298593,1,0,0,0,0,0
135,0.5651889846856331,0.6428326648257392,0.19736068020386302,0.1007448318352348,0.2595605651200495,0.15020181840420765,0.1717613464815545,0.2510037339527449,0.28932371236263144,0.45017535484107896,0,0,0,0,0,1
136,0.7237735946056785,0.3052314838301906,0.7617180968658852,0.08594721265664024,0.39974924727862277,0.19819828361909664,0.21179041312502245,0.16707409211249302,0.16747854241564641,0.11534859807935952,1,0,0,0,0,0
137,0.5841114757852599,0.507690126627764,0.3165573658820543,0.16265278954374923,0.31247988882884276,0.5020001687746111,0.3993419066285253,0.38994829911583995,0.4802597516243592,0.4374873762876186,0,1,1,0,0,0
138,0.36925131709163694,0.4273876027951993,0.12738340733584755,0.0632611972319101,0.2639728248282251,0.15014777260181233,0.20230997937701178,0.10094472750886652,0.2654505545791981,0.3600007344705385,0,0,1,1,1,0
139,0.7345291945089343,0.4723320471171024,0.45257336776462875,0.20340400250844398,0.602967652281325,0.21293856509342812,0.31212867107101383,0.2263833732953694,0.24766646491311228,0.22498668772148875,1,0,0,0,0,1
140,0.563626678568883,0.5575503726805346,0.18168081693821564,0.14246421616626148,0.3804888442831777,0.5835486473852737,0.5612809792593123,0.46475691842749367,0.47242782448899234,0.2903912891794128,0,0,1,0,1,0
141,0.6503124682338177,0.40986958236639864,0.3235612858478707,0.12305678105024592,0.4843035590210762,0.4820259780156848,0.479581194700455,0.5574032793845846,0.7048606806630158,0.407080295991627,0,0,0,0,0,1
142,0.7078519576147115,0.7119783339773438,0.18721087929849334,0.092658400536895,0.2877399830155177,0.35738213511260974,0.3438174532912345,0.5121993481192867,0.44927842719735156,0.300141385578671,0,0,1,0,0,0
143,0.8053183979211624,0.18829475720671773,0.3293947894798769,0.13922964364692553,0.25134501659847147,0.15808017931828333,0.22256963456883627,0.18396897946950397,0.15453106883199286,0.2249132406676337,1,0,0,0,0,1
144,0.6411955651780716,0.523640063453245,0.2487723013853023,0.34464700251944597,0.7063290357446153,0.6529690583040428,0.5785295758214654,0.5950409610869672,0.7565539520604385,0.3735884394337232,1,0,0,0,0,1
145,0.810955515076595,0.3223590875357606,0.421120751048111,0.14179309737823592,0.2906532849532926,0.18375952083181235,0.28784062472813987,0.3088425370897646,0.37878561375618947,0.5454361836910817,1,1,0,0,0,0
146,0.8522132163675729,0.5295550673062791,0.12000173395012417,0.04942074747230257,0.11751532463521969,0.21069234569212292,0.16718642055543909,0.14039631100454564,0.22097665735683403,0.3274453278492866,0,1,0,0,0,0
147,0.8255164670046489,0.4539034553784967,0.17216266929236257,0.04614216716358793,0.09001775650428473,0.02826974734061466,0.12656680978235846,0.06508192217393471,0.3173370718510039,0.28205504856686436,1,0,0,0,0,0
148,0.6325517051210297,0.41753755129107223,0.4120608616493582,0.17417182841362921,0.4222391723924959,0.39237631807756246,0.3538362340274189,0.2934290548978469,0.21111747161473338,0.40579497254916364,1,0,0,0,0,1
149,0.2594371529088182,0.44981761503306916,0.010465627535127968,0.9330091426182436,0.24567281710800587,0.2918056133677077,0.2991714983138277,0.3487827189170287,0.4089483778284997,0.3819981271001267,0,0,0,0,0,1
150,0.8040375387182292,0.3677591182958661,0.1691592199701513,0.02493041268304491,0.17768856635528452,0.47650097993573304,0.30604616888333946,0.2735791622958189,0.3176214714397183,0.2740493196966636,0,1,0,0,0,0
151,0.6477296015834311,0.34654808051126745,0.4657947374613731,0.09505682505803531,0.23264479271211302,0.1428335740109855,0.18954214919171197,0.20060005494779953,0.3245637383232093,0.3376177448082114,1,0,0,0,0,0
152,0.4802342664655441,0.5369206487534838,0.025705810590719663,0.05859637155776576,0.1419754497027716,0.0567130101520773,0.17505181333892839,0.0572471776812028,0.15727479563337254,0.3582196434145535,0,0,0,1,1,0
153,0.6177002160392491,0.36293675991015806,0.13789238362407963,0.13809644307042346,0.26332000308808773,0.11297279410161176,0.09296208542932155,0.18137613017633236,0.16988500047399935,0.26240796166063785,1,0,0,0,0,1
154,0.6718120072955602,0.24457191417890473,0.8298809147825441,0.14546774779135907,0.3560960395275225,0.2523730374025398,0.24743491988762256,0.18882530346171134,0.06978910676652261,0.08152622977910798,1,0,0,0,0,1
155,0.500400064028939,0.5926387498323133,0.33888197373065565,0.23963341511447528,0.4118020535783216,0.48924061854946765,0.3938069626892786,0.46656613716968864,0.5226735749028302,0.6476928444207781,0,1,1,1,0,0
156,0.5143919762859241,0.668563874040777,0.24025736773985792,0.12590628541251803,0.41670655446614685,0.3399063774994999,0.22090034951615312,0.23427275338428488,0.3198146298065354,0.3453113236995281,0,0,1,0,1,0
157,0.5381354025118505,0.4403463499645778,0.08441240765167421,0.08884072480829108,0.2764573457886204,0.04639689909838329,0.18019169656061784,0.13048073080573452,0.3035783302097994,0.3227447164025633,0,0,0,1,1,0
158,0.6600649870364765,0.22929513037853178,0.36046346009747277,0.1376453632292916,0.2632471242183279,0.16228058115356503,0.2975411052488831,0.2500093661022029,0.25511372337400007,0.2695690494115055,0,0,0,0,0,1
159,0.506833383380284,0.5088738091738505,0.11829255454202045,0.04461289648267741,0.10850181425152478,0.1327345943388445,0.09786452283113206,0.0872749013437234,0.24562826786065883,0.7224252217182938,0,0,1,1,1,0
160,0.4625260351247804,0.48227794823278786,0.05212997194716407,0.4537423123892929,0.4906427854551069,0.310826891294928,0.26395480341635413,0.06797760877166692,0.030000510460800323,0.3648849635518995,0,0,0,0,0,1
161,0.7009481891377474,0.5573580718908181,0.32875694354134544,0.08052325261571297,0.41200710260171386,0.6074520627955333,0.42858356404128706,0.53323717468405,0.6230301682332953,0.29615688290703435,0,0,0,0,0,1
162,0.6949139289816244,0.521108671201543,0.11906663941887902,0.11753380348321651,0.32452960704084005,0.5736990369417282,0.404313940218921,0.6031816649183276,0.48874980857719996,0.3213308606158535,0,1,0,0,0,0
163,0.5980043768687278,0.4686069462093183,0.28512951988159596,0.17551406598968022,0.40855462055122366,0.5369554766887181,0.4523117704553945,0.4980237524351866,0.37469281198270266,0.5004315014413984,0,0,1,0,0,0
164,0.6503610741438757,0.3671058169685495,0.40098835157077306,0.14379545179496772,0.25466532849532936,0.19275956918858284,0.16156345790709936,0.15992931714870862,0.24512874550612196,0.19770110721433684,1,0,0,0,0,1
165,0.8143890085212235,0.25959303217438856,0.19070355026287927,0.10657586392791524,0.3417426078900641,0.17313051302740878,0.20827478212810824,0.555623719966032,0.36436327307465133,0.26319751748957965,0,0,0,0,0,1
166,0.7539766294371879,0.30949939833313916,0.3530941720697792,0.18972858195900677,0.526834555701382,0.6986785327228371,0.5525988547333084,0.4220412483141015,0.5693205766748584,0.32913461008795286,0,0,1,0,1,0
167,0.6419798963151813,0.4656472385386023,0.5619175011301639,0.15318011287997974,0.6783219331429013,0.5907357909318729,0.43917037249312996,0.42767964184025165,0.3811701949231028,0.45919098070178654,0,0,0,0,0,1
168,0.33752764169031724,0.30830508811045726,0.06267610430948532,0.051819171993442825,0.16440731876785303,0.0907628138330705,0.12092747156023403,0.1287948324092112,0.188252473911807,0.3545656524852646,0,0,1,1,1,0
169,0.7502613619235787,0.1793835506425834,0.2895820560932866,0.15818599892180918,0.2562254304022234,0.16603629033405054,0.19303116988122593,0.2508726085219042,0.14855867746898954,0.20965461522924658,0,0,0,0,0,1
170,0.7340928162568072,0.3046630033934372,0.6452585753122659,0.12405795825861177,0.19611456805373279,0.13145456217685125,0.11858781145573738,0.08444789949547926,0.30121380286003896,0.17296781182864798,1,0,0,0,0,0
171,0.5873196995313501,0.4029038421858203,0.3583084078002985,0.09217431485372907,0.44333575233536643,0.5620744485668856,0.4881302676894578,0.36531388930515996,0.38793015437793077,0.6345641835441875,0,0,1,0,1,0
172,0.5634771920272283,0.7621239231205906,0.27394554158074325,0.13421275565775143,0.4049298232069792,0.5506319092106374,0.4791349603148205,0.5096564513711971,0.5433909910961052,0.316024310974826,0,0,1,1,1,0
173,0.7264665723369275,0.4292847433285763,0.4347074888067327,0.09749925736855425,0.3839728248282251,0.49379279218630445,0.5112116389390675,0.48391996353464195,0.5319056230903298,0.2884633040157176,0,0,0,0,0,1
174,0.5518591877438328,0.24103369996143958,0.2788191799654449,0.19989438130549103,0.37031853624642935,0.10363804103877927,0.07432872940899532,0.11912277086767564,0.12628435583493158,0.2941003653990929,0,0,0,0,0,1
175,0.84583273257519,0.446742807619603,0.08204061158897952,0.10608077629740464,0.11977086389253461,0.10192279794170833,0.146349526387702,0.14302506368949497,0.215181104199634,0.337874809496704,1,0,0,0,0,1
176,0.7916274450466956,0.39179210499984063,0.3222422452177036,0.1921160045328023,0.5324734038446692,0.5202420493409732,0.4752375737540492,0.7030430466057244,0.6717372439492166,0.37621417160904136,0,0,0,0,0,1
177,0.7682071312815253,0.2995440726740578,0.41443265771205284,0.10210907330597513,0.12064479271211304,0.0553656577800829,0.35518414844457646,0.24166573005644632,0.17617642983716308,0.3031710765501918,0,1,0,0,0,0
178,0.7023316815892264,0.032214292460425425,0.8299923830048117,0.14931842936199707,0.3103410792866517,0.45064812295135603,0.32987569916024007,0.23547161446625697,0.2004634254836617,0.010778355153228919,1,0,0,0,0,0
179,0.5811335692745214,0.45023911269728634,0.3679256383103895,0.2303037637661866,0.38159252682776196,0.6688082710937449,0.5368854682134762,0.49610994555172583,0.5506996959112092,0.7934485227961292,0,1,1,0,0,0
180,0.6649771049805866,0.5528533406697722,0.4490311553681239,0.43651326284752406,0.3441087006870996,0.382340865927535,0.5759657750507899,0.30998988460962085,0.9249640854365535,0.2589559501294504,1,0,0,0,0,1
181,0.6845265889517362,0.3350352989254617,0.13695728909283447,0.052083218729715164,0.3491169613217016,0.4228553061125804,0.24037295369294787,0.2698889180278734,0.3565076459735582,0.3229099722737371,0,0,1,0,0,0
182,0.703201446960553,0.5369946414452518,0.25938655321678716,0.15664572629355394,0.34179695823361383,0.4794886698190225,0.47870919539641676,0.48569483990209295,0.7229054699520896,0.2757018784084023,0,1,1,0,0,0
183,0.7446330545893445,0.3721920625693431,0.5149584161604152,0.09740023984245211,0.49398409634833634,0.6317963781727021,0.5178294176948309,0.4269974773964732,0.5038430405962184,0.6396503920236499,0,0,0,0,0,1
184,0.703542833374033,0.09023037795025805,0.3982759581622606,0.0982253858933031,0.34772917470856174,0.24889134992191808,0.20923991750804705,0.3402751760827214,0.4252958849567203,0.30385046179835107,1,0,0,0,0,0
185,0.5607704036744197,0.5242733125605702,0.19088933063332528,0.36502260900179334,0.2835475951517023,0.2738709405202241,0.3053276905835334,0.24095390628902535,0.3398119316565913,0.35304162611777234,0,1,0,0,0,0
186,0.42977065254602653,0.39794833705937005,0.05394442689852058,0.04232449143498401,0.44532942175557794,0.07232276532459242,0.09885933893855581,0.1291850866676657,0.22479599798732608,0.34947944400580233,0,0,0,1,1,0
187,0.22706278925482204,0.4194439158456453,0.08638787225741729,0.03943097928333317,0.3291370338917626,0.15372332910764697,0.11095474712531922,0.1856174134572156,0.23313656284866302,0.35621821119700336,0,0,1,1,0,0
188,0.17800683053245647,0.7572289756985141,0.11819347167778252,0.042665551802669066,0.3974832085231221,0.41129424525985137,0.32851652653610564,0.5102792971676905,0.5536111455469588,0.27302106094269296,0,1,1,0,0,0
189,0.5781435813909468,0.3834850718240442,0.33971179271864804,0.11313302454534452,0.36631452173241724,0.7076833219394669,0.5830697036532883,0.46907781357710154,0.498217033347675,0.3633976607113347,0,0,1,0,0,0
190,0.6638819063331398,0.3854973121001713,0.3635288362098328,0.16205868438713655,0.34006330579788463,0.4708366005759197,0.4750175269813166,0.36117875518257647,0.40656561973587313,0.4039771579662511,0,1,0,0,0,0
191,0.40102289735623575,0.49230445927283834,0.07978028374855246,0.03641644571089081,0.12000988188064537,0.0763401699693077,0.1441848802280299,0.1620242020080923,0.3066101027484669,0.3296120159380106,0,1,1,0,0,0
192,0.6711609217830421,0.37054838209665614,0.29706281234324783,0.23503460112439906,0.4082692812475875,0.33765446906636354,0.4322312231018408,0.39257080773265396,0.7499872384799935,0.32324048401608485,1,0,0,0,0,1
193,0.7382894925940249,0.36332256462279067,0.5117877645048025,0.14291529600739333,0.560686790704856,0.6659760814138382,0.5596065768398214,0.6509222488635794,0.6449653980500398,0.6290740162685224,0,0,1,0,0,0
194,0.12372421754416285,0.20695254581982397,0.05286690074993343,0.03003531625097644,0.2060211534007566,0.1572827666899601,0.2629272361613608,0.4128687122233877,0.5330049368851684,0.3176217843961734,0,0,1,1,0,0
195,0.5363521264501443,0.5024717368972278,0.36574581529715566,0.22055603841880017,0.5385124681540956,0.5661639142814612,0.4943140937399252,0.4180216294520206,0.3691214969627584,0.6278254163529865,0,1,1,0,0,0
196,0.584283933293062,0.38766475655903104,0.4412098017723448,0.10882026118622995,0.2630766617771945,0.3799372499789033,0.2913890068726237,0.28250349667815566,0.19338807417724668,0.29848882686693223,1,0,0,0,0,1
197,0.5924526705792865,0.3723177899886886,0.06495501018695697,0.183358454446437,0.3647692426464912,0.32697141545956476,0.30090935608173464,0.40489503721464604,0.38944330603583455,0.3465048383246727,1,0,0,0,0,1
198,0.5822933576986036,0.5793465342444795,0.1911060743988457,0.11709372558942932,0.6003878638153324,0.5760267991326123,0.471353492346978,0.3611678280633397,0.4955462295177604,0.35265602908503324,0,1,0,0,0,0
199,0.5069029038526023,0.3776220032207876,0.05627287420811117,0.02824199883379358,0.4357124990349727,0.07590875172211736,0.10205564624666741,0.13619717518357555,0.2384161859827465,0.35717302289711905,0,0,0,0,1,0
200,0.5049356263794553,0.6328871647544535,0.023717960626946824,0.04494295490301781,0.09203983633135182,0.0749008449160441,0.14091283589116393,0.13451595983815368,0.19250935237109046,0.3393621123372689,1,1,1,0,0,0
201,0.7945910268349021,0.2692602074321949,0.8268774654603329,0.14607285489531646,0.48683579093646273,0.4259653101802381,0.4131106937614182,0.3882936210599929,0.33284231865880076,0.2982134004149758,1,0,0,0,0,0
202,0.5572544437602747,0.5415641413368695,0.19587443724029452,0.24572849394342805,0.49653485678993287,0.3915248596468439,0.36134341113436674,0.40083327089265197,0.5941581407559196,0.4344026000257065,0,0,1,0,1,0
203,0.7041906005984604,0.3901965498551328,0.45684631628488803,0.10565170035096211,0.40792341542499816,0.47453352309415064,0.4764544835809287,0.40918783405764503,0.4520713770044702,0.5154330621912929,0,0,0,0,0,1
204,0.5543752446361156,0.6143930022564763,0.6044054718511775,0.20255685256290362,0.43122921330965797,0.49141951774077186,0.39045508743021196,0.36868100304710505,0.4512655781697792,0.4947944400580232,0,0,1,0,1,0
205,0.7237026253033487,0.4820964756418666,0.5452653872591822,0.18549283223130497,0.7015110013124373,0.5130359423549369,0.5867941232159581,0.5470880788251161,0.5634229313576071,0.5095940214098161,0,0,0,0,0,1
206,0.7595771285824948,0.4723727531236847,0.15297155702528473,0.18964056638024934,0.3002973828456728,0.3562699293896333,0.315068086565377,0.3442448423997202,0.4386717809977323,0.29613852114357064,1,1,0,0,0,0
207,0.0046783188430858935,0.4844113039176624,0.0,0.10171300320156673,0.2953910291052267,0.14079310792757105,0.14566584618218853,0.07558288376042754,0.0,0.38074952718459076,0,0,0,1,0,0
208,0.6285485644314568,0.4790637778903822,0.1964998978207963,0.09176724280197596,0.45506863274917014,0.7131116064782903,0.7362765015633557,0.5840685723562614,0.4347321174643224,0.3060538734140027,0,0,0,0,0,1
209,0.5390153330614829,0.5462914521998188,0.06767359627448431,0.10459551340587286,0.1637637612908207,0.20234179513606754,0.2697517565361568,0.24804092362255847,0.3343791702824308,0.34064743577973233,0,0,1,1,1,0
210,0.8332058518711523,0.6067492965179921,0.208296951344121,0.06353624591552703,0.17787261638230528,0.3653875510709129,0.405138859748328,0.28376948149258197,0.4326064128461107,0.26674133783808596,0,1,0,0,0,0
211,0.6947683916701619,0.4438446602642602,0.20122491190914105,0.28140780918222524,0.4609483517331892,0.5018304459916505,0.2933151837390553,0.290411608971477,0.3502599703932736,0.2705054993481574,1,0,0,0,0,1
212,0.6664633708899672,0.1826235883487779,0.39447984592614616,0.12873378588010082,0.42436995290666263,0.3021340506570358,0.5443138378715848,0.3662458164743494,0.41569922191189446,0.2932924478066873,1,0,0,0,0,1
213,0.6250043055956385,0.23673831391710293,0.7015128714833324,0.2033159869296866,0.2071581872925191,0.13172005032896827,0.15187423559333313,0.07963528398021869,0.10647118448782555,0.13980646701309193,0,0,0,0,0,1
214,0.777638220135699,0.42095685584398895,0.666233179135626,0.26925065736635384,0.44679626341388107,0.31273935416214316,0.31437621857297116,0.2413191842749388,0.3266584506785484,0.1625199684177668,1,0,0,0,0,0
215,0.6643675214374263,0.5456981070102762,0.41645147107089997,0.05157712915185991,0.26786999150775886,0.4644677294410242,0.48410699390521617,0.5261782556571256,0.7471505348899956,0.4023796845449037,0,0,0,0,1,0
216,0.4878875006864416,0.5772057592382082,0.31097776208965766,0.19572464326185735,0.39446058828070724,0.4695139006751934,0.4940500376126461,0.556730481043009,0.5117333061087574,0.3300343364976772,0,0,1,1,1,0
217,0.7723253604840963,0.6651203063016707,0.16616815600596976,0.03146556940578482,0.06487578167219954,0.12047567891483624,0.10109255781345156,0.09339096608222186,0.18515324762453433,0.23356163125906612,1,0,0,0,0,1
218,0.3945466973102001,0.3371905115301268,0.19323016330094564,0.11611455227575285,0.34289569983787543,0.11512704082164793,0.10890575345550196,0.11725423347819564,0.2520819508353328,0.3357264831714437,0,0,0,1,1,0
219,0.6423323358995539,0.23934510251597207,0.5672927465150699,0.16887989174083817,0.34748830386782986,0.2597422299677338,0.21039541893323377,0.3196104325890403,0.26484711699032315,0.20535796257872604,0,0,0,0,0,1
220,0.5891404348593174,0.5992100628456627,0.45395433518494444,0.10129492920246885,0.5093139813170695,0.4556781752620037,0.3596669617681526,0.3904072381237824,0.4319209369143375,0.24705752740493195,1,0,0,0,0,1
221,0.7319289886348632,0.0,0.72519367603619,0.1812790863982925,0.4311001312437274,0.5307828771519949,0.2786232236340469,0.25251948149258197,0.3056821579365716,0.4447219110923414,0,0,0,0,0,1
222,0.6587729344532944,0.5203071839684907,0.3627671366910039,0.1587140923943538,0.33331645178723085,0.6511637388696465,0.4536003234175824,0.42458258404515703,0.4520458539644576,0.3798130772479389,0,1,1,0,0,0
223,0.6362738428930799,0.42626848839748477,0.4816913444925409,0.11125169154940429,0.33453254072415656,0.6818683918339639,0.39916689268370076,0.4934265572705928,0.5148580554360431,0.9147830557646757,0,0,1,0,0,0
224,0.14770625672566728,0.4880134847168998,0.09089614258024165,0.03191664924691673,0.10344661468385707,0.08569578281552082,0.18315772236238126,0.18015541485588682,0.39631447302214673,0.2954224123684839,0,1,1,1,0,0
225,0.717096895180654,0.48787793170975857,0.3648231061239403,0.08242658950634263,0.2797943333590674,0.1415279412057524,0.14734843638857192,0.3217349767720665,0.1831369274635204,0.15627696884008738,0,0,0,0,0,1
226,0.6859559298626063,0.5091551418203285,0.17242276181098706,0.07409811536641986,0.38324588898324713,0.41186599295887505,0.47154078797214116,0.35813633298366543,0.27137372293646234,0.31817263730008627,0,0,0,0,0,1
227,0.5652407686744259,0.4868699066107959,0.12444807748279985,0.19187396169121934,0.2830942638770941,0.3668761810667125,0.35930055830471874,0.24403847594784944,0.22758894779444483,0.3491672940269184,1,0,0,0,0,1
228,0.5281939749702931,0.48415463550177373,0.3955573720747333,0.22056704036614483,0.5727643017061685,0.598215919617773,0.47471764928638327,0.4765207427943453,0.3804117960198643,0.7306880152769871,0,1,1,0,0,0
229,0.707744276829352,0.202821587979416,0.425362736173296,0.07556137436326227,0.28391940091098583,0.3710908054815718,0.3018806323018428,0.34060923372795837,0.3008765341170123,0.1481977929160316,1,0,0,0,0,0
230,0.8675443850242386,0.400666214956991,0.10241452554789729,0.03758265212942691,0.05581409712035823,0.09685955961204595,0.15030115703663527,0.13135490034467245,0.210659879968789,0.3425386974164999,0,0,1,1,1,0
231,0.5434660220152054,0.4134104033724626,0.4091317244753253,0.22340554278107222,0.24630772793947348,0.14136485562659484,0.15871513154191386,0.19285741046006288,0.37484048099991985,0.5022676777877747,1,0,0,0,0,0
232,0.6362971643826172,0.2258054425334456,0.16796403292028167,0.22567194393407636,0.4489949818574848,0.2707893816117217,0.3523706201736835,0.2980184449772715,0.4649349891709387,0.3097996731606103,0,1,1,0,0,0
233,0.804366189448545,0.2476272709389793,0.1936884215480459,0.07921402088169605,0.3224883810700225,0.36120421633112443,0.3966071858064715,0.32955879414556166,0.3787418599733102,0.44051706725913964,1,1,0,0,0,0
234,0.3480048559173605,0.23384237230595917,0.05360382955270279,0.03337990824375914,0.12331722380915616,0.17773483612269736,0.2345033339644753,0.38575852939707267,0.5695557532578339,0.30697196158719087,0,0,1,1,0,0
235,0.4315677859657443,0.29657072949374763,0.07322842935082145,0.04966279031388554,0.24363282637226896,0.10039434472309117,0.17458510948606287,0.14310623657525345,0.2892507893911661,0.3075962615449588,0,0,1,1,1,0
236,0.6424919175148358,0.5865366587667604,0.25898402908082063,0.22106212799665542,0.43891114027638395,0.653148262806722,0.4676485187781776,0.44775744292921715,0.5384814520422079,0.29577128587429535,0,1,1,0,0,0
237,0.680085901598737,0.6003576513957649,0.23210160947727596,0.2089269800754734,0.8545232764610515,1.0,0.8499137723692896,0.6123058094809931,0.727257148274278,0.3476616294228898,0,0,0,0,0,1
238,0.7982655401623857,0.5567272290498918,0.14628346368922662,0.06802504043215651,0.35269790782058213,0.4007591064806607,0.3069693418554549,0.3522778360557469,0.3762606558692053,0.3397660711334717,0,1,0,0,0,0
239,0.8536800866493819,0.612427283130729,0.18270880165468387,0.0994466020485626,0.18196989114490858,0.05526420337909532,0.17470792628944853,0.21312409461012038,0.3093629449212798,0.3029140118616992,0,1,0,0,0,0
240,0.7594936105428085,0.3822318080745879,0.09865556938587203,0.05661602103572333,0.33536570678607275,0.40409098278973066,0.2378378101763956,0.25802518857085766,0.3198638528122745,0.285029654247994,0,1,1,0,0,0
241,0.7246750940278992,0.4969830432412088,0.46313188548497963,0.1692099501611785,0.6465560101906893,0.8310158430054777,0.6425375998526199,0.4410076052749886,0.541524163026595,0.6690292135656708,0,0,0,0,0,1
242,0.8824944880196948,0.5689737213651792,0.2033799642063153,0.12110943637023752,0.2890913301937775,0.0801119980733146,0.17141848290543626,0.18151193865827453,0.2855353639950121,0.2822937514918933,1,1,0,0,0,0
243,0.3373873154932505,0.6422180642830058,0.0625646360872177,0.03548128018659302,0.06860866208600325,0.08060030663881568,0.15048538224171382,0.18390497777111736,0.3102781282131686,0.30754117625456745,0,0,1,1,1,0
244,0.45002566999624927,0.22806011414926752,0.0471510580192097,0.03648245739495892,0.0898565583262565,0.08490216287508501,0.146805995506952,0.16703662770368144,0.35431266453245447,0.3009493031710765,0,0,1,1,0,0
245,0.6907850672362281,0.5491446825823811,0.5960267771440604,0.11371612775461254,0.5040117347332664,0.7495346846048163,0.5406559440774156,0.526516996353464,0.6139312044687197,0.549677751051211,1,0,0,0,0,1
246,0.7286054660617411,0.2982005739346406,0.3436936853252086,0.1776264398798587,0.46044067011503137,0.34375311118928265,0.33165347238924736,0.1877357135721065,0.15654009669586022,0.3055030205100898,1,0,0,0,0,1
247,0.6682378838669272,0.47399678242078025,0.06424904477926195,0.12970195724643263,0.39518073033274154,0.2904999805624746,0.34365574450011005,0.3450659373595084,0.3929527240375992,0.3672903545656525,1,1,0,0,0,0
248,0.8778966727151425,0.6241135164194596,0.15794427827422422,0.0650545146490929,0.146646491160349,0.09310290225958862,0.20138373598481174,0.18649938808132271,0.2704129627874078,0.2520702888305393,0,1,0,0,0,0
249,0.526789170696712,1.0,0.22426787052346717,0.17223548568096558,0.3284502431869066,0.733881313521596,0.4934809864236259,0.41429548179229714,0.695624986326943,0.2758120489891849,0,1,1,0,0,0
250,0.5575071944925765,0.44031085753519317,0.13278961611582787,0.03598736976444833,0.12295159422527602,0.13328927494237497,0.21115893006094788,0.2414877741145911,0.48420306130634216,0.27992508400506777,1,1,1,0,0,0
251,0.5877174968423684,0.4740178372517711,0.049745790526439654,0.01747109238335187,0.07296286574538718,0.06689827347365646,0.1553857726968012,0.1562968305110145,0.2883337830249908,0.29443087714144067,0,0,1,0,0,0
252,0.41075884808666796,0.5347666392820182,0.03949071407781721,0.1025161453577283,0.21531506214776502,0.23219498966966645,0.20149120068777415,0.18167896748089307,0.24473496146020968,0.3624244872477552,0,0,0,1,0,0
253,0.5668382907077416,0.33071725387253487,0.09941107622568598,0.05393154588362142,0.13245425770091873,0.1978929722441619,0.21251912615844404,0.1628562240871172,0.2577225426781692,0.36051486384752396,0,0,1,1,1,0
254,0.6821295931708695,0.3755929190798678,0.28105473708981243,0.05657201324634459,0.31812058982475105,0.13171815398502462,0.21867020106134194,0.17323386532793839,0.3115342263966573,0.42410165072253536,1,1,1,0,0,0
255,0.46893072839928807,0.4912615433110908,0.18597234349551964,0.10778607813583002,0.2623416969041921,0.18634328945509504,0.20793703591879764,0.20366120935111642,0.26257009720632096,0.33653440076384933,0,1,0,1,0,0
256,0.5636730878656981,0.4683476710048308,0.2560301211907283,0.1428712882180146,0.4459149231838185,0.6142713156170563,0.5788478760369066,0.6122995654128577,0.5380311526934098,0.4357430087585612,0,0,1,0,1,0
257,0.754244172256541,0.5549638368238566,0.3209417826245813,0.07503328089071765,0.3939677294835174,0.7227459818842263,0.6552808666772427,0.4140613292372245,0.64000845906469,0.3089550320412773,1,0,0,0,0,1
258,0.7813901757641117,0.6140021844888458,0.1358054507960689,0.08415389523945743,0.188619161584189,0.14340342536606554,0.20419009994217374,0.216221152405215,0.3328733109216736,0.29046473623326785,1,1,0,0,0,0
259,0.7262850713256674,0.36489806754750725,0.3211275629950273,0.2203580033665959,0.48050521114799666,0.6941187737102255,0.4849677350022773,0.5043739697287576,0.36621733962415504,0.38348542994069146,1,0,0,0,0,1
260,0.6139539622579779,0.44915468864015673,0.10268081074553662,0.03001331235628707,0.07512329190148997,0.07265178099882341,0.17891030791196083,0.18513662021079969,0.3417972595547325,0.3107361230972623,1,1,0,0,0,0
261,0.6964363922730623,0.4821658563230365,0.3975018732854021,0.1514638090942097,0.5569199413263337,0.6848209993542951,0.5596608209279833,0.6033658649283179,0.5607977043848584,0.47940728227538965,0,0,0,0,0,1
