,Mean_Acc1298_Mean_Mem40_Rolloff,Mean_Acc1298_Mean_Mem40_Flux,Mean_Acc1298_Mean_Mem40_MFCC_1,Mean_Acc1298_Mean_Mem40_MFCC_3,Mean_Acc1298_Std_Mem40_Rolloff,Mean_Acc1298_Std_Mem40_MFCC_7,Mean_Acc1298_Std_Mem40_MFCC_10,Std_Acc1298_Mean_Mem40_MFCC_7,Std_Acc1298_Std_Mem40_Rolloff,Std_Acc1298_Std_Mem40_MFCC_1,Std_Acc1298_Std_Mem40_MFCC_9,amazed-suprised,happy-pleased,relaxing-calm,quiet-still,sad-lonely,angry-aggresive
118,0.19316627044914247,0.17253298391469385,0.5004353368368851,0.5184972705920758,0.4730841775592535,0.48609905856443847,0.3617377257254948,0.2624996051675669,0.5198056976580467,0.2599506161296561,0.2298389416714932,0,0,1,0,1,0
119,0.42994828717361294,0.28383110428339076,0.374322948042482,0.34720960324878053,0.7561586491798372,0.7212920492084212,0.5454497923036982,0.16427872011118483,0.2313382925799033,0.30256120391246055,0.2766413642587826,0,0,1,0,0,1
120,0.0015015356270009703,0.09044596060003618,0.5546505822796607,0.6179626984593278,0.03456502648774872,0.2754191247784966,0.38256144348929777,0.16685223791023093,0.31059628291171915,0.33834219792222253,0.24981493059417825,0,0,1,1,1,0
121,0.36509134215466577,0.3134940357852882,0.30720385945409834,0.6219723403687885,0.5754433148971854,0.5820893889784222,0.2865920498471124,0.10040904640070755,0.33836884591918154,0.2959887292578183,0.2894562219758892,0,0,0,0,0,1
122,0.2994889324248361,0.23068407735405771,0.30348718785050777,0.3673913605812257,0.479667048888439,0.5412379403635941,0.49307318409969414,0.18224359581793487,0.362979302576618,0.16134543422319214,0.481625388837534,0,1,1,0,0,0
123,0.05293557033353485,0.10724290619916865,0.4072446306792653,0.3257234490059012,0.28021110966830337,0.08463075453398583,0.11733939594992204,0.04884866862503554,0.38335406204533723,0.12966559639948239,0.12253704264842952,1,0,0,0,0,1
124,0.056378041518747986,0.016571028375203523,0.3287053555084422,0.48372010389456227,0.07874575502739012,0.18526992437887868,0.13266601280793866,0.9172004801162387,0.3841284554371803,0.37671775758129533,0.7503806868088665,0,0,0,1,1,0
125,0.3848552480261095,0.23310139165009947,0.25136442153120087,0.5209999881691902,0.5701215553271519,0.3841782674960441,0.3069632348699013,0.14924665971761586,0.47801778758154595,0.13951580857587886,0.16217833403014043,0,1,1,0,0,0
126,0.1769736253979221,0.3241799204771372,0.35654877403422125,0.2603614332444552,0.35347443992772265,0.3515835223253677,0.44372728321698485,0.24160902113143187,0.17369878443703946,0.12961778499316828,0.2238898712377212,1,0,0,0,0,1
127,0.04691579127594165,0.12350894632206766,0.7679041426893033,0.5463568224369905,0.03638076331375272,0.43652055333950757,0.3634685282409277,0.31490334502037337,0.2236882245271507,0.5338536630974567,0.6113810972218494,0,0,1,1,0,0
128,0.18779498508312994,0.2628433941803723,0.3703309458591413,0.3995769783670635,0.3781244428989284,0.4985615943878483,0.35765231062135805,0.06209924508038788,0.37268855305768056,0.38784506554412573,0.16823863788917315,0,0,0,0,0,1
129,0.1885283284165996,0.16277335984095442,0.30300983168972606,0.3819731344367001,0.2880969097259668,0.3323263886356841,0.36872043212369476,0.21369120945070916,0.2641444126343455,0.16734523447776134,0.2188076543939121,1,0,0,0,0,0
130,0.047706711152121765,0.1174995481655523,0.606530551792769,0.4769530812140978,0.13543195828867352,0.33207480438412906,0.3896433104482778,0.17438722006380494,0.5605669498286947,0.4137142237871309,0.6636262863762068,0,1,1,0,0,0
131,0.15409907104793855,0.11234863545996765,0.5212114379095845,0.2686724768642499,0.4000739500089136,0.49166672743580975,0.5238796659551145,0.2216589279509776,0.7503871966959215,0.2640485848886207,0.7292156509264978,1,1,0,0,0,0
132,0.33915614000796984,0.1960283752033256,0.23956581141394612,0.4013654358680877,0.33742772817209227,0.584793008145496,0.5242745052789478,0.2348408035629679,0.24341178955272913,0.2794799818954142,0.27208462945844664,0,1,1,0,0,0
133,0.05726138689770013,0.22060816916681736,0.30594835533870074,0.5301440010074235,0.27743798433404276,0.27223056785117894,0.3448497807650147,0.08802157364414542,0.3806084854742573,0.2866102562903874,0.35246803956841427,0,0,0,0,1,1
134,0.8124580486703606,0.2504066510030727,0.21741463836755345,0.23066108760433923,0.6840243770922241,0.24149900460143958,0.35798945652801006,0.051284784737357474,0.008582860092927205,0.12989509114978998,0.10378462140361239,1,0,0,0,0,0
135,0.11701674719806784,0.1274286101572384,0.4376770220031486,0.6428326648257392,0.23790994385521647,0.28932371236263144,0.19168096982634275,0.11592438169240973,0.4107804946731121,0.45874938110790725,0.1302543409803117,0,0,0,0,0,1
136,0.7666331813615639,0.1604464124344841,0.1338711529436825,0.3052314838301906,0.6012619921164009,0.16747854241564641,0.20372987942075804,0.07548169556840079,0.05742244332848359,0.03523700645347737,0.03699470298757637,1,0,0,0,0,0
137,0.21510899391052302,0.18175040665100317,0.34964404224231754,0.507690126627764,0.47845875856422543,0.4802597516243592,0.2673332660243466,0.1937916548216937,0.25427676350495143,0.17970713919919085,0.21871943478077427,0,1,1,0,0,0
138,0.0694600380914285,0.06499638532441732,0.46441920141650894,0.4273876027951993,0.14212487427398038,0.2654505545791981,0.4323797092251773,0.11077734609431758,0.3744778711221664,0.40715768626792664,0.4510630463383107,0,0,1,1,1,0
139,0.32247106399935754,0.2763645400325321,0.1741304080117954,0.4723320471171024,0.5426015877242986,0.24766646491311228,0.33332552068309007,0.10692299188224519,0.10271272351809263,0.06225151349662879,0.04803366153586511,1,0,0,0,0,1
140,0.2024679124412303,0.1558828845111152,0.4622617379525191,0.5575503726805346,0.44648418328157563,0.47242782448899234,0.37370189811342525,0.2174215862787833,0.6273642464917633,0.2807517653033687,0.347328288194298,0,0,1,0,1,0
141,0.2992358986713455,0.18960103018254126,0.33361188123425317,0.40986958236639864,0.4080874018676779,0.7048606806630158,0.5185249956729937,0.4206220979816166,0.4050840099497817,0.5926468182040336,0.39430331437250926,0,0,0,0,0,1
142,0.18225248526116264,0.1906063618290259,0.46784656373457767,0.7119783339773438,0.128699426227163,0.44927842719735156,0.43788762764668554,0.2580451056571591,0.22416342047214527,0.301224609487058,0.2784824692286154,0,0,1,0,0,0
143,0.3506199326960519,0.24028555937104645,0.15495112445374884,0.18829475720671773,0.5637939876001682,0.15453106883199286,0.10653269774418739,0.0,0.09766156662129816,0.17931402319171952,0.017003371523476002,1,0,0,0,0,1
144,0.6443103012010769,0.37393818904753306,0.2869780035079895,0.523640063453245,0.8855513567405654,0.7565539520604385,0.5806914556049155,0.21611784958463628,0.16596658375181866,0.3266315908023604,0.4217664635058474,1,0,0,0,0,1
145,0.5844200905769926,0.2371453099584313,0.21220457503070328,0.3223590875357606,0.5584568217782777,0.37878561375618947,0.32904539029596724,0.18834928456363123,0.8395715023231802,0.450124203408847,0.3483140464802292,1,1,0,0,0,0
146,0.1989951378124853,0.08585984095427446,0.35270471315362933,0.5295550673062791,0.1289371226843853,0.22097665735683403,0.19127531298678824,0.1862653589816482,0.2948326840944291,0.20205419051039208,0.13984342936485716,0,1,0,0,0,0
147,0.1998512100922588,0.05007455268389671,0.3314009159380544,0.4539034553784967,0.16134747480527598,0.3173370718510039,0.3149772111002135,0.22985643892731925,0.19930656591730417,0.21592056081717131,0.263385408475987,1,0,0,0,0,0
148,0.5709880892315197,0.27717784203867724,0.13323836688777432,0.41753755129107223,0.7554279526631908,0.21111747161473338,0.21774216811861757,0.06292049654126788,0.04775425916365511,0.05027103755001604,0.03857498475334947,1,0,0,0,0,1
149,0.8779453053147693,0.9019519248147481,0.6913114855037493,0.44981761503306916,0.9941830394774199,0.4089483778284997,0.38376579357295326,0.027226065257904546,0.06019148636598301,0.5341957802715264,0.3270032564544154,0,0,0,0,0,1
150,0.3160861284472061,0.0667020603650823,0.30766573919063295,0.3677591182958661,0.1493548081811599,0.3176214714397183,0.25207155426065886,0.11388625667266813,0.25460529403482424,0.3661100002337447,0.2414685880642699,0,1,0,0,0,0
151,0.397359963999509,0.16571028375203334,0.25743509054540253,0.34654808051126745,0.629453232121595,0.3245637383232093,0.32021288870939824,0.09334707350200575,0.1631212746984559,0.11698069906650886,0.1548292566922248,1,0,0,0,0,0
152,0.03669898528919332,0.05022139887945065,0.8486498067943168,0.5369206487534838,0.016240390350404192,0.15727479563337254,0.2550770207119367,0.19692583467576366,0.26530013610550524,0.6778679937696426,0.29718502721383283,0,0,0,1,1,0
153,0.17791303214740808,0.11966835351527216,0.5722293040268658,0.36293675991015806,0.10159102563820396,0.16988500047399935,0.17163611319448457,0.08828611137433273,0.18842985873187212,0.36487752842653726,0.1858825605167368,1,0,0,0,0,1
154,0.6114250042803614,0.19209741550695836,0.221560822347291,0.24457191417890473,0.7939831983819035,0.06978910676652261,0.27170354237581484,0.05969945355191258,0.025560848547425727,0.34321577393917113,0.05633781207688146,1,0,0,0,0,1
155,0.344806217054475,0.2222121814567144,0.30544279214663,0.5926387498323133,0.6004278536230002,0.5226735749028302,0.29715355102982755,0.2563512745190941,0.462934716290421,0.23563692230540229,0.27823315293061723,0,1,1,1,0,0
156,0.4038570222927282,0.13404798481836266,0.18362511108078694,0.668563874040777,0.5772700561888015,0.3198146298065354,0.3951602434662205,0.13398322751824127,0.7197517247852818,0.15613611588634912,0.2117078933539946,0,0,1,0,1,0
157,0.07378282431124061,0.06247740827760717,0.4982866100640025,0.4403463499645778,0.1078063478159437,0.3035783302097994,0.3247201869266716,0.20464401907830318,0.3757567935420284,0.501956017756094,0.4163697245630253,0,0,0,1,1,0
158,0.3771233244089692,0.18582821254292436,0.25471024139893567,0.22929513037853178,0.6217523070862155,0.25511372337400007,0.5126114204119309,0.05153273950535391,0.07813159994368049,0.0652211330665811,0.17380414478756334,0,0,0,0,0,1
159,0.09213913523063194,0.06457843846014821,0.5351972162405935,0.5088738091738505,0.2621923976749765,0.24562826786065883,0.17863684878555353,0.3827237120566032,0.781808795231614,0.5260774034793956,0.27868575790236777,0,0,1,1,1,0
160,0.4999810603477926,0.46395490692210384,0.672974668588184,0.48227794823278786,0.9839752971755938,0.030000510460800323,0.23847754283736233,0.01758583657095928,0.0,0.32365665885392875,0.07622941702178257,0,0,0,0,0,1
161,0.27054156799107865,0.17753705042472456,0.27154834135999495,0.5573580718908181,0.3533930068821928,0.6230301682332953,0.366666907055905,0.10768501847815787,0.28622049091847745,0.35433458209643454,0.20300100110082736,0,0,0,0,0,1
162,0.056606832517413115,0.19441306705223216,0.454345463743564,0.521108671201543,0.1353989448918371,0.48874980857719996,0.33268368141695026,0.13071875296124325,0.24456751302388885,0.18613299220780327,0.24487079662310662,0,1,0,0,0,0
163,0.12828205233101664,0.2383652629676487,0.563406410900728,0.4686069462093183,0.2832439403910107,0.37469281198270266,0.33258632377545716,0.1554944881392337,0.32407776786971415,0.31745180079005697,0.23555020271332844,0,0,1,0,0,0
164,0.24664730276624985,0.14238433038134835,0.26542799801635514,0.3671058169685495,0.453938608287243,0.24512874550612196,0.17485612704090459,0.05916958842667173,0.11682780306941379,0.24882118321543395,0.38319531438785187,1,0,0,0,0,1
165,0.22870614902324427,0.14608937285378643,0.30796769587661466,0.25959303217438856,0.4799729730324566,0.36436327307465133,0.3972552356776091,0.0463714899396696,0.15315389308677899,0.15665779145302056,0.07950504961394331,0,0,0,0,0,1
166,0.2346289570615357,0.2691690764503887,0.3337016611362026,0.30949939833313916,0.3381672282612284,0.5693205766748584,0.4869252293313332,0.19931062257178053,0.16149622189890644,0.24817094808956247,0.21473804528351104,0,0,1,0,1,0
167,0.2949752345107736,0.23180236761250694,0.1737221133140516,0.4656472385386023,0.413622648070587,0.3811701949231028,0.3516035164137772,0.0726854922770776,0.17594569859670534,0.24591956209001725,0.16704575529413573,0,0,0,0,0,1
168,0.07898441039347506,0.07110744623170084,0.5880646814685629,0.30830508811045726,0.06412082022884885,0.188252473911807,0.362987148791323,0.35056618970908743,0.30676538226873795,0.575738579979983,0.8711379946531246,0,0,1,1,1,0
169,0.250870087622407,0.2907667630580155,0.2843831230425652,0.1793835506425834,0.3126852876897445,0.14855867746898954,0.23349066808977104,0.11228639565368459,0.2712254188764256,0.29904228440774416,0.10533038245120113,0,0,0,0,0,1
170,0.638648102777159,0.20332550153623719,0.20921787477076592,0.3046630033934372,0.6711953710815849,0.30121380286003896,0.2411837246870132,0.07258678416879877,0.21198432440043175,0.10626669414937133,0.1027298216813124,1,0,0,0,0,0
171,0.31100878648345204,0.13928926441351908,0.34214005664704106,0.4029038421858203,0.551959785280867,0.38793015437793077,0.4527635146829747,0.10054171009823432,0.4730487633172196,0.2493162968897087,0.21661367097152806,0,0,1,0,1,0
172,0.2103574139647359,0.17401274173142967,0.34610068994897775,0.7621239231205906,0.26440869704926256,0.5433909910961052,0.37479807303986623,0.2516661928677469,0.373768010512977,0.4866234309890162,0.3088607012308554,0,0,1,1,1,0
173,0.3668595480847466,0.20023043556840792,0.215930066531983,0.4292847433285763,0.4300347080845407,0.5319056230903298,0.3459892257543413,0.11544268612400899,0.2103886046839067,0.307016164505237,0.175541687602843,0,0,0,0,0,1
174,0.3028253415576879,0.17221669980119303,0.36050308363592803,0.24103369996143958,0.6327457682327489,0.12628435583493158,0.20134461720417707,0.0366096528633248,0.40407495189374387,0.209719952656083,0.10298680925001821,0,0,0,0,0,1
175,0.08511328184778277,0.1200637086571481,0.48867708191188763,0.446742807619603,0.08109850977526678,0.215181104199634,0.2013193763341603,0.08481237562778357,0.2634697517247853,0.4652028584846121,0.11824880232286072,1,0,0,0,0,1
176,0.2790810783783415,0.28377462497740846,0.3389719660384015,0.39179210499984063,0.5522326960280483,0.6717372439492166,0.4530664051231753,0.13986228244732937,0.27111395316093306,0.4006234607383357,0.311127561724962,0,0,0,0,0,1
177,0.36177311508793303,0.16236670883788196,0.22133358517192148,0.2995440726740578,0.37392733971445613,0.17617642983716308,0.2428351987538222,0.05591932783726585,0.2230311634674051,0.25056683078374586,0.1725959196511106,0,1,0,0,0,0
178,0.7116945534105766,0.23839915055123817,0.0,0.032214292460425425,0.5575632591705715,0.2004634254836617,0.2005567414757976,0.010902113143182034,0.08887337494720043,0.20215193827441202,0.04392186043657201,1,0,0,0,0,0
179,0.3609912862448124,0.28542382071209116,0.34671633544899944,0.45023911269728634,0.6879419668501479,0.5506996959112092,0.4117471009057866,0.19774076881771377,0.3951107617215,0.19566127424835156,0.32311775784099755,0,1,1,0,0,0
180,0.5109933317272508,0.5173843303813483,0.22141862229869835,0.5528533406697722,0.7504957511758272,0.9249640854365535,0.455424623550453,0.0713533276477463,0.092504810625616,0.22616176404964738,0.15688899287722513,1,0,0,0,0,1
181,0.19768905939626447,0.1168895716609436,0.39320626578844897,0.3350352989254617,0.16435829659675896,0.3565076459735582,0.37508834304505856,0.20615780662686753,0.3145855822030319,0.2623379990182725,0.38485998013140893,0,0,1,0,0,0
182,0.25720350732055436,0.2277584493041751,0.4081212120203557,0.5369946414452518,0.41093975935434596,0.7229054699520896,0.4470212167541684,0.23154790107078557,0.4190934904022153,0.21557206878892649,0.9565691008887169,0,1,1,0,0,0
183,0.35798063912992756,0.15863907464305083,0.2714424193811428,0.3721920625693431,0.5117472670409653,0.5038430405962184,0.39398113425258185,0.08465207365993874,0.3307246444830338,0.3150484807660025,0.32787778131508594,0,0,0,0,0,1
184,0.3473835249268551,0.18751129586119653,0.3840562875885734,0.09023037795025805,0.5236232863295927,0.4252958849567203,0.3640166157041481,0.11697068764016552,0.40605786830619045,0.28890095389067977,0.07208309520430511,1,0,0,0,0,0
185,0.40920861042044515,0.3757342309777698,0.4202725348385959,0.5242733125605702,0.7867928805509276,0.3398119316565913,0.3414909421335026,0.04096544426545374,0.5608133477260995,0.24795951542608463,0.09095442114509056,0,1,0,0,0,0
186,0.02510185744957128,0.04936291342851984,0.5091861730630339,0.39794833705937005,0.05649912734587694,0.22479599798732608,0.21891226273582176,0.16479910925803093,0.33450861219317596,0.32460332469894754,0.17427976357143682,0,0,0,1,1,0
187,0.07009489523341986,0.04276613048978872,0.49398724276685185,0.4194439158456453,0.12290227374268475,0.23313656284866302,0.5193777764957018,0.1620637101614075,0.43159525038719676,0.37736586775577513,0.7681089934142142,0,0,1,1,0,0
188,0.1620264518758589,0.10212588107717346,0.675937571765677,0.7572289756985141,0.08267434925092601,0.5536111455469588,0.41141716667628225,0.36286995798982913,0.18710986999577606,0.34889151910650046,0.567447729879216,0,1,1,0,0,0
189,0.32179832755295146,0.23747288993312865,0.24896307957544678,0.3834850718240442,0.513725869958029,0.498217033347675,0.522475191830612,0.21722574939195807,0.4374266672924391,0.2955169900488527,0.22960496791491025,0,0,1,0,0,0
190,0.33156361223107583,0.19282035062353164,0.34936995976129703,0.3854973121001713,0.596450839750771,0.40656561973587313,0.361474499509606,0.23554597428851196,0.2923452386539635,0.3752164794230332,0.22739947758646484,0,1,0,0,0,0
191,0.1265244526061719,0.07193204409904208,0.6037172540496644,0.49230445927283834,0.07246880784222237,0.3066101027484669,0.3429477009173253,0.3233022205376038,0.2529626413854602,0.35495931780560525,0.5465435172009068,0,1,1,0,0,0
192,0.2548458994137799,0.2510166275076813,0.30057845215787954,0.37054838209665614,0.5594604290421054,0.7499872384799935,0.670469624415854,0.09536940522442275,0.3905641338527245,0.6603615817288181,0.3417512743898463,1,0,0,0,0,1
193,0.31894677351660855,0.1534429784926803,0.264763676665879,0.36332256462279067,0.5391527882014523,0.6449653980500398,0.512595194138349,0.2077497709971888,0.2358907870652837,0.3982955764886879,0.5640186718729023,0,0,1,0,0,0
194,0.10523779869725497,0.038609253569492186,0.6566100140785537,0.20695254581982397,0.028428936462416447,0.5330049368851684,0.6735129521721571,0.8168072270128558,0.23125029333083025,0.3889213534240405,0.9311618523050251,0,0,1,1,0,0
195,0.3860628402508519,0.28798798120368696,0.2521941575666402,0.5024717368972278,0.7384194506130588,0.3691214969627584,0.3075185340102694,0.12127120250165829,0.2940289576195616,0.1748611875503348,0.5955169093984574,0,1,1,0,0,0
196,0.5223510623629716,0.22482152539309608,0.2361717317286667,0.38766475655903104,0.6805425641725412,0.19338807417724668,0.2693633531414066,0.07040967813260052,0.1818357816679964,0.432943971406654,0.06266661041068147,1,0,0,0,0,1
197,0.0801359412476837,0.24020648834267133,0.5830981637971491,0.3723177899886886,0.3325109329365857,0.38944330603583455,0.31838292563318527,0.1870352822262232,0.6349791148448867,0.45527721053380904,0.16469067518689134,1,0,0,0,0,1
198,0.3374803595806609,0.21778420386770292,0.2591701973992951,0.5793465342444795,0.6033506396895861,0.4955462295177604,0.32428207753995264,0.12244859281720841,0.7263634016989722,0.13829396152563012,0.23850747757112228,0,1,0,0,0,0
199,0.025885201464868467,0.03074733417675768,0.5399985688467901,0.3776220032207876,0.048047697755749276,0.2384161859827465,0.2261041077713033,0.1742450803878834,0.28918313230393766,0.31641163708380177,0.17387702185928589,0,0,0,0,1,0
200,0.03951569036547469,0.02141695282848377,0.8363517907720572,0.6328871647544535,0.020188792612041956,0.19250935237109046,0.3037342064270466,0.15036008717900123,0.23075163091941614,0.3824530013875933,0.2065297856263401,1,1,1,0,0,0
201,0.498988622572126,0.21497153442978512,0.23333230711882236,0.2692602074321949,0.6448836938029453,0.33284231865880076,0.3454645762418508,0.09132790043905367,0.03849673816116769,0.4432457357537947,0.37730761411974084,1,0,0,0,0,0
202,0.7803151861161742,0.26579161395264794,0.39140983568364196,0.5415641413368695,0.9285568083528296,0.5941581407559196,0.4336724023538915,0.15072412268233365,0.10220232787346883,0.18446065546250628,0.33090026197389466,0,0,1,0,1,0
203,0.37528845090311835,0.19957527561901323,0.1794523842013999,0.3901965498551328,0.48867090265229635,0.4520713770044702,0.46732389084405457,0.08416721943207303,0.1700732153752288,0.1906708259048574,0.08542343496488475,0,0,0,0,0,1
204,0.3276726500815921,0.35051057292608,0.52800999810289,0.6143930022564763,0.6676783438719432,0.4512655781697792,0.34720799919229217,0.19862519346789223,0.28923006523677663,0.3151717279467232,0.27507642503442487,0,0,1,0,1,0
205,0.3671171273547669,0.2324575275619014,0.23267331098959257,0.4820964756418666,0.5680307068608442,0.5634229313576071,0.5866591184445854,0.2866838813607505,0.25114399023795,0.3025697037180275,0.29201459075688596,0,0,0,0,0,1
206,0.33180149426280053,0.2543037231158505,0.23585047111566718,0.4723727531236847,0.6890314089457502,0.4386717809977323,0.28485223273524485,0.1773066110742601,0.32927559018163044,0.11497474495270922,0.19774234503074262,1,1,0,0,0,0
207,0.1592461109318157,0.11590683173685168,0.607066818213588,0.4844113039176624,0.3046520277928783,0.0,0.0,0.11811807069079883,1.0,0.36062868811875937,0.22426959913774913,0,0,0,1,0,0
208,0.156959716117341,0.15701247063076107,0.32599564995989444,0.4790637778903822,0.3545176632677541,0.4347321174643224,0.40378180349622117,0.11573881044884551,0.4809217628009575,0.39106330442691123,0.36142041248422596,0,0,0,0,0,1
209,0.08246021536657319,0.08421064521959165,0.6997230884951923,0.5462914521998188,0.13264342670255588,0.3343791702824308,0.32907243408527087,0.33138444044347576,0.5075210024874455,0.6136594000412242,0.5121647175246344,0,0,1,1,1,0
210,0.28534934567289555,0.1349855412976686,0.33832087453445925,0.6067492965179921,0.16158517126249833,0.4326064128461107,0.3213487278601511,0.1295026690672479,0.21025953911859951,0.5087696743936984,0.24258859358758483,0,1,0,0,0,0
211,0.4414075343451653,0.278973883968914,0.30908857174237914,0.4438446602642602,0.8201342104626058,0.3502599703932736,0.16725862516586854,0.013712530402097349,0.1176139296944666,0.1255729400189971,0.06390168499461094,1,0,0,0,0,1
212,0.3639110230291019,0.25641604915958816,0.19051702905906673,0.1826235883487779,0.4582083409447554,0.41569922191189446,0.1808346073962961,0.11526817018857197,0.31566503965832826,0.07544108678513982,0.04841722507124693,1,0,0,0,0,1
213,0.674745564712246,0.31355051509127074,0.1031089307288564,0.23673831391710293,0.8529451251317784,0.10647118448782555,0.14367824381238103,0.0024345367825894595,0.07221805040596985,0.26212975378188225,0.023374361846168007,0,0,0,0,0,1
214,0.5666759092169438,0.265599584312308,0.028213854228724914,0.42095685584398895,0.6315176698704335,0.3266584506785484,0.237906017423412,0.09525253482422061,0.24937813863988362,0.18882849304822158,0.17930061024958477,1,0,0,0,0,0
215,0.46803062466003326,0.10758178203506241,0.1700455472829723,0.5456981070102762,0.4584196266845086,0.7471505348899956,0.5582216725321641,0.330266274992893,0.4677160088233914,0.31609076942364944,0.5323900227453175,0,0,0,0,1,0
216,0.18031154970295052,0.286677661304898,0.34906866872797115,0.5772057592382082,0.3501246805953856,0.5117333061087574,0.4034122050424047,0.1557345462585679,0.274223259961515,0.36921136678998473,0.2657136391357547,0,0,1,1,1,0
217,0.43226953094814924,0.13255693114043032,0.19915062721121496,0.6651203063016707,0.03719069198280662,0.18515324762453433,0.22412450239427684,0.17492971982690547,0.19690711972591168,0.16810065469752383,0.13533655782412074,1,0,0,0,0,1
218,0.11778342431942254,0.10724290619916865,0.3907495082491006,0.3371905115301268,0.2558538254823807,0.2520819508353328,0.2796237668032078,0.4069656337850216,0.49344698925235836,0.4497034630332832,0.819947605221067,0,0,0,1,1,0
219,0.5464332089376975,0.2542811313934574,0.20257923762801336,0.23934510251597207,0.7488406795477606,0.26484711699032315,0.20448530260197306,0.06165703275529864,0.05644858497207489,0.15501095412442445,0.1605251751926448,0,0,0,0,0,1
220,0.31684826005203104,0.20561856135911816,0.20234068435749547,0.5992100628456627,0.5152554906781172,0.4319209369143375,0.3546288149772111,0.10962680438421935,0.2679811798939316,0.2271721784364183,0.2869170313716615,1,0,0,0,0,1
221,0.6805562500094698,0.2919076450388578,0.1598442539198621,0.0,0.5613708042723737,0.3056821579365716,0.2330741937344949,0.025742284974256922,0.12087576852677526,0.06580655717500462,0.06893403857882038,0,0,0,0,0,1
222,0.32558777316660376,0.1904821073558649,0.28966482724649456,0.5203071839684907,0.5550806517284715,0.4520458539644576,0.3282466970518664,0.14580451056571592,0.23801450227624726,0.16488135333904236,0.2414417386167932,0,1,1,0,0,0
223,0.43662262061149315,0.1569108078799928,0.31349128161434087,0.42626848839748477,0.7120747599375827,0.5148580554360431,0.30160135291063295,0.2011284310938438,0.383318862345708,0.3463341401065451,0.2878951183868852,0,0,1,0,0,0
224,0.12956085764805883,0.058241460328935624,0.5704951956519568,0.4880134847168998,0.05738608727421587,0.39631447302214673,0.4038304823169677,0.6188951009191699,0.265399868587788,0.24503133240827119,0.2534664554510132,0,1,1,1,0,0
225,0.3578609405279769,0.1971127778781856,0.1158628356137484,0.48787793170975857,0.49982943078301173,0.1831369274635204,0.19379038539202675,0.06104346315423733,0.22305462993382452,0.01969617445000947,0.027252189188878173,0,0,0,0,0,1
226,0.20577704847490347,0.15255060545816024,0.2973123441956753,0.5091551418203285,0.46028158226608357,0.27137372293646234,0.313096766283967,0.062499605167566884,0.6265781198667104,0.2098145129930153,0.16970385059433174,0,0,0,0,0,1
227,0.49591282305364776,0.2393367070305441,0.3457116159716699,0.4868699066107959,0.8339712255233174,0.22758894779444483,0.4180104425085098,0.10554502669067248,0.6574189233585206,0.30656886223727636,0.6672126054320269,1,0,0,0,0,1
228,0.34532743628322204,0.2838085125609977,0.26631298322222485,0.48415463550177373,0.6921522753933548,0.3804117960198643,0.30128043327756304,0.13716557692915127,0.37870770169427886,0.1293160418955417,0.26982927587040156,0,1,1,0,0,0
229,0.3938553707550558,0.21415823242363996,0.11540569865238622,0.202821587979416,0.37130167421939825,0.3008765341170123,0.22929888074770666,0.022862377207113295,0.1092950673487586,0.0,0.10657696394119207,1,0,0,0,0,0
230,0.12379714268830938,0.06170928971624812,0.3239671566979635,0.400666214956991,0.15134001377759093,0.210659879968789,0.1892776784168927,0.13820161723364605,0.3358403341624818,0.17903565455940196,0.39154549255311394,0,0,1,1,1,0
231,0.35791548672633416,0.30260482559190316,0.1973737506531717,0.4134104033724626,0.32882883874276175,0.37484048099991985,0.4138511077136098,0.1412181370226476,0.25249331205707043,0.1930401467066441,0.7642465086129193,1,0,0,0,0,0
232,0.08819362688279081,0.2867906199168626,0.5292856382111251,0.2258054425334456,0.20822869920613785,0.4649349891709387,0.2909497057635724,0.0926482200953915,0.33293049232646554,0.21450428071457867,0.13176174567436222,0,1,1,0,0,0
233,0.1647249735223662,0.14876649195734692,0.5391316394692086,0.2476272709389793,0.20313803341395936,0.3787418599733102,0.2192421969653262,0.22769670551817808,0.3679952597737833,0.38231594202282626,0.09880980234971021,1,1,0,0,0,0
234,0.10383171891737919,0.0713333634556299,0.5109150394232785,0.23384237230595917,0.04619674663978642,0.5695557532578339,0.6617975826458201,0.9999999999999999,0.20514971605575633,0.2780700766469967,0.8961501727953729,0,0,1,1,0,0
235,0.08271021877571058,0.04618877643231534,0.6807509893262597,0.29657072949374763,0.039869178912802804,0.2892507893911661,0.32656457335718003,0.31189945986923145,0.21768080912376214,0.3028353226419946,0.865933037477993,0,0,1,1,1,0
236,0.23896992534746686,0.28645174408096885,0.32049752543625215,0.5865366587667604,0.5695009034666269,0.5384814520422079,0.4223554779899612,0.15990555608199883,0.46593255737551037,0.2323655596378233,0.2189917648908954,0,1,1,0,0,0
237,0.16226130356323043,0.32744442436291354,0.29057718741783356,0.6003576513957649,0.4286591498830225,0.727257148274278,0.5432592453701032,0.14284800530654793,0.34215868024592855,0.16926619053589148,0.21657915025334373,0,0,0,0,0,1
238,0.07819046017294176,0.12619736128682457,0.3465847858428994,0.5567272290498918,0.17229031540999334,0.3762606558692053,0.3077727456297237,0.18810054013076852,0.2464389637208429,0.16731761010966872,0.12133648878268438,0,1,0,0,0,0
239,0.19807391312911843,0.16972031447677582,0.5001854674712188,0.612427283130729,0.12620361342632838,0.3093629449212798,0.5304927738994979,0.20763369026185288,0.178474210353405,0.27526939071268747,0.9224587956872117,0,1,0,0,0,0
