,Att15,Att31,Att32,Att44,Att65,Att67,Att72,Att84,Att100,Class1,Class2,Class3,Class4,Class5,Class6,Class7,Class8,Class9,Class10,Class11,Class12,Class13,Class14
588,0.7149781189313167,0.7485672284125531,0.729553609645456,0.5040566666948088,0.6156990056573568,0.5108876757269869,0.5939837870094654,0.15165751689189189,0.27479130723646844,0,1,1,1,0,0,1,1,0,0,0,1,1,1
589,0.5650076002228678,0.6951457390876187,0.6061372173307785,0.3207389923642763,0.2629388916172897,0.4828815750539668,0.7162922066111603,0.2462606715668371,0.11672730097836453,0,0,0,0,1,1,0,0,0,0,0,1,1,0
590,0.6308874680168557,0.5264420630017068,0.5383179389531823,0.4521841595216185,0.4282102470230313,0.42439196824154857,0.37439441789712136,0.09631659742512783,0.2184522980314834,0,0,1,1,0,0,0,0,0,0,0,0,0,0
591,0.5583350913920038,0.7702795472891559,0.6295254743989258,0.509537116660978,0.5457250920038014,0.6806887485080956,0.6258385705631858,0.3737102812271731,0.4250835842647263,1,0,0,0,0,0,0,0,0,0,0,1,1,0
592,0.7950793290166231,0.686430747597844,0.5218581530210722,0.47757224750310273,0.6915598869804257,0.38189577619744575,0.7634175047988108,0.14072201424397368,0.363420096657701,1,1,1,1,0,0,0,0,0,0,0,1,1,0
593,0.3241481529565137,0.635916228135586,0.6178766822810619,0.6935820602101724,0.4944976305433486,0.5586226618555022,0.2636677794997212,0.29182169923301676,0.2579873873487714,0,0,1,1,0,0,0,0,0,0,0,1,1,0
594,0.5138778446741641,0.5157551611734879,0.6002661514316308,0.6925460332469375,0.36692710492579106,0.5414913285843936,0.6112053921045473,0.24867033418553686,0.40542386866554503,1,0,1,1,0,0,0,0,0,0,0,1,1,0
595,0.6325900802215695,0.6089391690516603,0.5384899506499776,0.5131601958199509,0.5045035621575769,0.5438247565787775,0.6201145701964168,0.17964041955807156,0.28831883110620554,0,0,1,1,0,0,0,0,0,0,0,1,1,0
596,0.5838729221098867,0.6698068096005757,0.5565005087012584,0.5286041134732955,0.4898709714453367,0.5978133297322417,0.4862935143528408,0.17189354684075966,0.2122852795250699,1,1,1,1,0,0,0,0,0,0,0,1,1,0
597,0.4883968127748657,0.5722954882786147,0.3445394286811504,0.5888987117806759,0.6155548610535312,0.6234492633318175,0.36151842337460494,0.16299962335646456,0.2783436384873391,1,1,1,0,0,0,0,0,0,0,0,1,1,0
598,0.44459680952921893,0.35798457980318776,0.5575952498103205,0.578919564989284,0.5062562584908188,0.4159042480304875,0.6476628251128491,0.29332542001460915,0.3178854252617366,1,1,1,1,0,0,0,0,0,0,0,1,1,0
599,0.4649416054050838,0.642910236652913,0.5362351306555513,0.3774442818909965,0.3866761912658575,0.5382314800288353,0.4720150796144117,0.08125513604821036,0.2411178323814014,0,1,1,0,0,0,0,0,0,1,1,1,1,0
600,0.5520087848839411,0.8959065697992344,0.7860961212029085,0.16089173096104475,0.7796985719479294,0.7297662004444436,0.33571833348615376,0.08025646000730458,0.22535737631136207,0,0,0,0,1,1,1,1,0,0,1,1,1,0
601,0.4381420295029292,0.8759294373308903,0.6693521826150846,0.42461185171426885,0.6142856231702883,0.75214923612504,0.3612433466763069,0.14997831446311174,0.27287583450315583,0,0,0,0,0,0,1,1,0,0,0,1,1,0
602,0.4573048690111055,0.575091197894104,0.5270385052850262,0.3602575714997305,0.37002174925217013,0.5187816129845835,0.7244618342354747,0.07871136550401753,0.25125912193658306,0,0,0,0,1,1,0,0,0,0,0,1,1,0
603,0.5157657292156894,0.654989075190622,0.6570646803982672,0.6822894869194058,0.48865020696869,0.5692035166249297,0.48816493779208114,0.3784126186997808,0.6641600317191568,1,1,1,1,0,0,0,0,0,0,0,1,1,1
604,0.5765702168632988,0.6303366451011166,0.5136242597829986,0.6791162774429552,0.5578357899570755,0.5723849222819536,0.254755595105138,0.10533036203433162,0.188344549341506,0,1,1,0,0,0,0,0,0,0,0,1,1,0
605,0.49636622796341073,0.46814879519355734,0.47387088988717907,0.5447005230790384,0.4758914961061823,0.5392164845268901,0.5787538574621695,0.6062177570306794,0.41234903931675215,1,0,0,0,0,1,1,0,0,0,1,1,1,0
606,0.344506472360613,0.5368792210835802,0.6365606194554564,0.5657430870226468,0.5500991791411278,0.53433316585609,0.5610843132627554,0.45224473840394447,0.230673817764871,0,0,1,1,0,0,0,0,0,0,0,1,1,0
607,0.5766418915629412,0.5685836570533079,0.3769816347511631,0.4647226185551344,0.5068251832103428,0.5676674259409673,0.4015052557687192,0.10459562180423666,0.20824269441378496,0,0,0,0,0,0,0,0,0,1,1,0,0,0
608,0.4556644650362701,0.7962280408964262,0.695765978753222,0.651335316941031,0.23090052108912096,0.6724145121348185,0.6378021522121128,0.12143329985390794,0.25301921366495567,0,1,1,0,1,1,0,0,0,0,0,0,0,0
609,0.4028807819844966,0.7092142422585357,0.592641632964375,0.46290143029613007,0.4062186278199086,0.6770277489271196,0.5651232809585296,0.20962923438641343,0.2571368102958668,0,0,0,0,0,0,0,1,1,0,0,0,0,0
610,0.6235942292400318,0.7872088591563633,0.7083535013714266,0.5194065097228538,0.7128805321869798,0.7314512333408136,0.44312150423362584,0.3115783646822498,0.47780998510485534,1,1,0,0,0,0,0,0,0,0,0,1,1,0
611,0.7894914071501599,0.7243870625637675,0.3905732256460106,0.35292819332094283,0.6638547838787654,0.6130064283458875,0.3329931200762399,0.25031672297297297,0.21703511610711643,0,0,1,1,0,0,0,0,0,0,0,0,0,1
612,0.41489914152642765,0.8561381331477418,0.7680548943994859,0.6566999827529855,0.6072327425105398,0.735295928317092,0.6014860154313519,0.786531569576333,0.22050305939840759,1,1,1,1,1,0,0,0,0,0,0,0,0,0
613,0.6314054191482341,0.5408976097984769,0.3070168771476461,0.6142011677314387,0.567672064648217,0.6271092699647106,0.5803847766843188,0.1916002784879474,0.17321767271402394,1,1,0,0,0,0,0,0,0,0,0,0,0,0
614,0.5081925534044129,0.5392642146801978,0.42927852427298396,0.39947704157012964,0.5914048996409141,0.5576614881114327,0.3473993226799987,0.13995160701241782,0.28880774547519794,0,1,1,0,0,0,0,0,0,1,1,1,1,0
615,0.5047427013518119,0.699819853089129,0.7135605221155039,0.571449074872547,0.33132849024472694,0.5784498491711862,0.6311717515771816,0.1606570147005113,0.2755842861582314,0,0,0,1,1,0,0,0,0,0,0,1,1,0
616,0.45466642865256973,0.6524762506717042,0.5547777248852923,0.14063674048308528,0.29994323508964393,0.5650271769890239,0.5871083727033727,0.23416099799123447,0.2631846140657315,0,1,1,0,0,0,0,0,0,0,0,1,1,0
617,0.5254810318992984,0.802546202593074,0.7941166665999956,0.7382518281232475,0.4441312098579602,0.7261627918522653,0.49986095849949425,0.1607811358655953,0.2766746321756555,0,0,0,0,0,0,1,1,1,0,0,1,1,0
618,0.5926645678150847,0.5919270038088881,0.3993671569666738,0.5064000897327195,0.36270736731999464,0.5100009730891211,0.7103171799678025,0.5066183687910883,0.40447550873884197,0,1,1,0,0,0,0,0,0,0,0,0,0,0
619,0.39388763570860585,0.68422921504712,0.6115269171637006,0.6748009055285729,0.5449546199621143,0.5690972711800791,0.584981413533473,0.26134923986486486,0.2877267758977271,0,0,0,0,1,1,0,0,0,0,0,1,1,0
620,0.5617673628579002,0.6746324269174047,0.5771819150368892,0.5018977746526777,0.4827453806756938,0.7168330516670606,0.35147887546240697,0.11846723201241781,0.561161178323814,0,0,0,0,1,1,1,0,0,0,0,1,1,0
621,0.4304525513488367,0.8316182684591403,0.624739815640797,0.5493548048614872,0.3939089337763973,0.47627549145965353,0.8157452098324137,0.26082707496347696,0.24488984022546317,0,0,1,1,0,0,0,0,0,0,0,1,1,0
622,0.81428950087362,0.454797565531102,0.3593564362376642,0.5514353013825353,0.37822906235848636,0.4646411187744638,0.6672639188057764,0.20504959139883125,0.25585893547937716,0,1,1,1,0,0,0,0,0,0,0,1,1,0
623,0.6722315985351315,0.7822625126351398,0.6594648436093655,0.44639977615063525,0.6143978773750375,0.7894681968658587,0.4738098423344542,0.13165974251278306,0.2552842936593834,1,1,0,0,0,0,0,0,0,0,0,1,1,0
624,0.38673368927259644,0.483664865197558,0.6682187722098437,0.5244081439679471,0.43406787552539433,0.5545287369104619,0.31182423951814986,0.26191420516800584,0.3525260129234132,0,0,0,0,0,1,1,0,0,0,0,0,0,0
625,0.41886424000476025,0.6943870388913745,0.41952186081986914,0.298545823388158,0.5477061235944307,0.6569533175388392,0.6722393497968492,0.14988843361943022,0.2512618009194269,0,0,1,1,0,0,0,0,0,0,0,0,0,0
626,0.5912324261750593,0.6232787211226396,0.7059600052803592,0.194384709737568,0.7097552730774873,0.608696040718815,0.531545885949894,0.35231293371073774,0.4095374468221905,0,0,0,1,1,0,0,0,0,0,0,1,1,0
627,0.42972092847135446,0.7500124280063347,0.6634371137237333,0.5273919981088588,0.5851084592472591,0.7266870684399396,0.4967163658610277,0.11497757258948135,0.24725940055079884,0,0,0,1,1,0,0,0,0,0,0,1,1,0
628,0.34870417552457766,0.7807747027339247,0.6290574425727616,0.5243273362769847,0.5305171984922219,0.6172304294897637,0.5027770721317242,0.4890430971512052,0.33248990023467884,1,1,0,0,0,0,0,0,0,0,0,1,1,0
629,0.6547267435884953,0.8191097759881449,0.6446531697488763,0.34667223073852205,0.40236754322743595,0.5502590601547808,0.46801820015662843,0.5063672731008034,0.17169065249306142,1,0,0,0,0,1,1,1,0,0,0,1,1,0
630,0.6031953392512293,0.6134416582037862,0.3857235625355858,0.40712241400312865,0.5958810360552852,0.5494478215712013,0.19890450329114995,0.12343778533601167,0.250843879595795,0,1,1,0,0,0,0,1,1,0,0,1,1,0
631,0.39121403417666056,0.872115814815604,0.8208131486274401,0.49190415484200894,0.5205112668779938,0.5572940973208275,0.13185192756614245,0.12308396868151934,0.23864513121657965,0,0,1,1,0,0,0,0,0,0,0,1,1,0
632,0.5899287580532611,0.7380259118013981,0.7389889179130849,0.6073518113586668,0.6798267713522167,0.7054647890680388,0.7535718634116426,0.2215363061541271,0.36260702536460954,0,1,1,0,0,0,0,0,1,1,0,1,1,0
633,0.41571461027896334,0.5262810907291807,0.5373005364364778,0.5657708269762607,0.6191100027425743,0.5648266014763152,0.4183029721811779,0.11838591124908691,0.2666565758312883,0,0,0,0,1,1,0,1,1,0,0,1,1,0
634,0.7114281927697809,0.7791827343034281,0.7101389561156826,0.5268203138474231,0.5377537678506509,0.5532657069492465,0.6608544814202977,0.3534656911979547,0.4353387305907693,1,0,0,0,0,0,0,0,0,0,0,1,1,0
635,0.654930948864835,0.7480949641718332,0.6385234195925323,0.5721039789948248,0.7139877668429142,0.5945892273076611,0.2870508020064065,0.10826361623447772,0.24479875480877417,0,0,0,1,1,0,0,0,0,0,0,1,1,0
636,0.3730979157538285,0.7239290017588589,0.6666333310665126,0.8169609312905473,0.48742944249204334,0.6254272159125889,0.318113424795083,0.14077337472607743,0.26189602331786666,0,0,1,1,0,0,0,0,0,0,0,1,1,0
637,0.6272131253955632,0.6483679068633369,0.34761030416735006,0.4858725240583794,0.43967675891496105,0.5717613508860075,0.29880243931402195,0.11964709642074507,0.5099216129619906,1,1,0,0,0,0,0,0,0,0,0,1,1,0
638,0.5071634129057735,0.7889748196755462,0.6919790545757112,0.45227340980715913,0.6969378838806789,0.5593326197346445,0.31113429304536966,0.15829728588385683,0.2549172730097836,0,0,1,1,0,0,0,0,0,0,0,0,0,0
639,0.39838691355219813,0.7372032961440039,0.6628597411290635,0.44566285825245533,0.4581527805238955,0.6008428143326098,0.4417130514122859,0.10615640978816654,0.23755478519915557,0,0,0,0,0,0,0,0,0,0,0,1,1,0
640,0.5981659391008476,0.7105316109300174,0.5429702553106945,0.4081126097386535,0.3638694534623407,0.59215451860884,0.4023004228364767,0.2394482742878013,0.22017220501719903,1,1,1,1,1,0,0,1,1,0,0,1,1,0
641,0.36245489903333816,0.8401391463261629,0.43996858453041476,0.453967959147491,0.335693648070312,0.4928279359985384,0.532312493141872,0.2668547982103725,0.45490334229899587,0,0,1,1,1,1,0,0,0,0,0,1,1,0
642,0.942055738573971,0.31572462378649396,0.3982004109612788,0.582081919701277,0.39001830508906987,0.49391620709719575,0.610931818557606,0.13420493973703432,0.2412544605064349,0,0,1,1,0,0,0,0,0,0,0,1,1,0
643,0.5305942779247335,0.4979073604571613,0.4824928095110468,0.5528729546307029,0.31135489549516226,0.5337364040583774,0.43914867519755174,0.21402911568663255,0.1629129652053708,0,1,1,1,0,0,0,0,0,1,1,1,1,0
644,0.728700443030785,0.6944959318992598,0.399296485494347,0.43471763742433334,0.6304502286541613,0.6326578638509307,0.29863558951341496,0.14739031683710735,0.28487767764335237,0,0,1,1,0,0,0,0,0,0,0,1,1,0
645,0.5414698993308558,0.6895436672797817,0.4512720198306819,0.6367658108689963,0.4835923896751644,0.5942079352438978,0.3444245861448527,0.3695714823776479,0.20387997085266663,0,0,0,0,0,0,1,1,0,0,0,0,0,0
646,0.3697089195782823,0.6698577052455656,0.6653825793487291,0.5321596518756431,0.7255448474682212,0.8660403812126279,0.47948874816051856,0.16446910381665447,0.27605578713873913,0,0,0,0,0,0,0,1,1,0,0,0,0,0
647,0.6354381352677388,0.6971259347636194,0.5880106513909613,0.42369281499018857,0.528786187630352,0.6463148717806141,0.5075766344140491,0.4451127647918188,0.12912295459659873,1,1,0,0,0,0,0,0,0,0,0,1,1,0
648,0.5292243445145864,0.6837841740583714,0.5448583837034252,0.45346502172762027,0.7244350615803606,0.8814271047024036,0.4935672637684907,0.1985182500913075,0.2715765278239158,0,1,1,0,0,0,0,0,0,0,0,0,0,0
649,0.5510080437945938,0.6765451562733026,0.6223689877578342,0.2984613974423763,0.8098464796188459,0.8274961225377371,0.23139361671744818,0.15654674945215485,0.2779270566551292,0,0,0,0,0,0,1,1,0,0,0,1,1,0
650,0.6672116648545139,0.7555482171137199,0.5352964001552106,0.5243104510878284,0.3927047523072704,0.6101487237638293,0.5809695025621215,0.1697364065924032,0.2580329300571159,0,0,1,1,0,0,0,1,1,0,0,0,0,0
651,0.4003599963216003,0.7421816003958024,0.5416968353848062,0.35399799066249044,0.4218270647438882,0.513430615766824,0.5602019634163024,0.16618397324689554,0.3364547948434938,0,0,0,0,1,1,1,1,0,0,0,1,1,0
652,0.7576773069786815,0.37732847575828593,0.437959114553123,0.47371880612063993,0.3935849273217805,0.5700872404185475,0.5724045461309636,0.21622334961650838,0.5329220201673828,0,0,0,0,0,1,1,0,0,0,0,0,0,0
653,0.6877282095389559,0.6127149157381171,0.3219018893284744,0.29712023098938767,0.5077767927187841,0.5501399063848548,0.5408203298214708,0.13160838203067932,0.2516917776658558,0,0,1,1,0,0,0,1,1,0,0,1,1,0
654,0.4210388233448554,0.6668300061784946,0.6668986824437395,0.5109470299555318,0.42781225484255714,0.5248534905103952,0.4036577685116848,0.1696122854273192,0.19447272259668447,0,1,1,0,0,0,0,0,0,0,0,1,1,0
655,0.6819807100393265,0.6952463467579475,0.5421848685710629,0.5589045854143324,0.39883791385765405,0.5235706015875254,0.5291784225629032,0.19505141754930605,0.25586697242790857,0,0,0,0,0,0,1,1,0,0,0,1,1,0
656,0.41680731136030463,0.6232290090973007,0.5328749021600137,0.404303793498961,0.5577936946302946,0.5553221024285524,0.3720600238399806,0.6097958706172388,0.22353834696042602,1,1,0,0,0,0,0,0,0,0,0,0,0,0
657,0.6909630374926297,0.5699992661558164,0.5368605065144431,0.5442289438676009,0.6038931799192535,0.7747805088263156,0.3917618286738147,0.10946773420379839,0.3055152219805184,0,0,0,0,0,0,0,0,0,1,1,0,0,0
658,0.4974224155185191,0.6679508939879224,0.5351323890024522,0.5077979421778759,0.7354614859650354,0.6670625219689763,0.34856276183017704,0.3173792457998539,0.27884594777055044,0,0,0,0,1,1,1,1,0,0,0,1,1,0
659,0.4189845994060466,0.5639639895557402,0.5847344286078121,0.5045499554351616,0.7602645627507383,0.6287079163778843,0.3779027731639383,0.09980625684806427,0.21933636236993537,0,0,0,0,1,1,0,0,0,0,0,1,1,0
660,0.659518129641951,0.6725646433872354,0.483918239773638,0.29366841589185766,0.43190060400415853,0.5747560823034807,0.4674244553706847,0.20181816106647185,0.25117607346842546,0,0,1,1,0,0,0,0,0,0,0,1,1,0
661,0.5424517074806748,0.31573172550439954,0.6762326504868998,0.6550150820921715,0.5785352101896203,0.5820840391539288,0.5102026398344129,0.20333186860847333,0.21659040495504664,0,0,0,0,1,1,1,1,0,0,0,1,1,0
662,0.5473120635281262,0.5297928902334809,0.38160594920454594,0.3016659651272601,0.5357854924196521,0.7048998016089731,0.5365799398438827,0.25087883491599705,0.41800839057426675,1,1,0,0,0,0,0,0,0,0,0,1,1,0
663,0.6112634761958856,0.36955682913029997,0.6930111247564835,0.5128815901988714,0.5569760247979744,0.5115718169559786,0.5498557726273132,0.27032020407231555,0.19929087324124775,0,1,1,0,0,0,1,1,0,0,0,1,1,0
664,0.8128438357053602,0.7212019420831233,0.5376658946141671,0.5628050641094451,0.4418618890596797,0.416385827850605,0.5803186380246187,0.39404903214024833,0.42556714066803114,0,0,0,0,0,1,1,0,0,0,1,1,1,0
665,0.4403517740164338,0.6430439856734678,0.6930124581804897,0.42506172139679116,0.4594054353996186,0.602712535572365,0.33175302020686376,0.9531178665997078,0.21928814067874708,0,0,1,1,1,1,0,0,0,0,0,0,0,0
666,0.501990663356107,0.5404987299761146,0.28733153854462107,0.5044703538291389,0.4214826484338625,0.5909897905078135,0.41563788482553676,0.12496147963842219,0.24747237968688046,0,0,1,1,0,0,0,0,0,0,0,1,1,0
667,0.655716665855255,0.6815364803412612,0.5528975970365986,0.7205742411615081,0.7094440227825011,0.7916209083091882,0.6158711739161152,0.15000827474433892,0.2743666884557271,0,0,0,0,0,0,1,1,0,0,0,1,1,0
668,0.6735825990057502,0.5711379082600081,0.3896278280256391,0.4926073023618762,0.7923169650545008,0.8472518175914654,0.27740658290105213,0.16751078570124178,0.27308345567354986,1,1,0,0,1,1,0,0,0,0,0,1,1,0
669,0.40072918864240004,0.5281370063418341,0.5279945702974469,0.7386824004467339,0.5638031214322616,0.5972304692076871,0.3433783928005063,0.25768837883491597,0.18730108552384828,0,0,0,0,1,1,1,1,0,0,0,1,1,0
670,0.4500359725851035,0.802092876266769,0.5514668330779827,0.5573318506529141,0.6129436751771512,0.4774938387571468,0.5405918508152342,0.12586599479547111,0.6919611761806277,0,1,1,0,0,0,0,0,0,0,0,0,0,0
671,0.6177493603371145,0.663617662445879,0.533312265234036,0.5880689253421362,0.4750763775057881,0.5947719297548809,0.6678726951052882,0.19229221831628923,0.2885197548194901,0,1,1,1,0,0,0,1,1,0,0,1,1,0
672,0.5385582837019847,0.5645806553938731,0.660538249934329,0.35145315143964334,0.5836555326653358,0.5696821176007991,0.2860572189595488,0.12700163212198684,0.25538743449886947,0,1,1,0,0,0,0,0,0,0,0,1,1,0
673,0.535332922218075,0.5726695120883075,0.5124535135055851,0.3158652031227952,0.5254925472137358,0.5994705600822956,0.4621258468378957,0.14122705898466031,0.262879210021539,1,1,0,0,0,0,0,1,1,0,0,0,0,0
674,0.5374574685037027,0.5053819185527646,0.20476592408283767,0.6021982104111665,0.41180455012214023,0.635767777245999,0.6636443303385549,0.546581103907962,0.561291108991738,1,0,0,0,0,0,0,0,0,0,0,0,0,0
675,0.5148204345921034,0.5988784020187817,0.7867548326619545,0.5373892361743469,0.4786685120577599,0.5054264612720459,0.8355838014397184,0.14886265065741416,0.2771193433277253,0,0,1,1,0,0,1,1,0,0,0,1,1,0
676,0.6287237034993481,0.7055248998065966,0.6450345290146398,0.5868628404023982,0.6999802279525726,0.5712321095579197,0.20547026841773786,0.12706725940467495,0.25690775726272247,0,0,0,1,1,0,0,0,0,0,0,1,1,0
677,0.49267160004976657,0.715281476589187,0.6066572526931832,0.3462223610559998,0.5519539247514144,0.6494108839025243,0.5603237186762047,0.13590411568663258,0.25431985983561756,0,0,0,0,0,0,0,0,0,1,1,0,0,0
678,0.4419989397553864,0.6575551625938315,0.43359615120494865,0.6007195502750478,0.36420366484466193,0.5783723992207344,0.20033550338284223,0.08321967448867787,0.19841752483417094,1,1,0,0,1,1,0,0,0,0,0,1,1,0
679,0.677918242157706,0.5901243510805264,0.4474344255409368,0.4727177556206574,0.35028669468769735,0.641820788758239,0.5675764239728591,0.3664798666910153,0.23622600970863378,0,1,1,0,1,1,0,0,0,0,0,1,1,0
680,0.4174753736550851,0.7766154632805676,0.6829144381817964,0.1990028089718247,0.46413286815871213,0.5494438497788705,0.26652527022903527,0.09723395270270269,0.30096229063749075,0,0,0,0,0,0,0,0,0,0,0,1,1,0
681,0.607790634145286,0.7985645060873559,0.7082308263628594,0.5591566571667377,0.5424658932181877,0.5350043987600065,0.4436010095164513,0.3932914650292184,0.4749876766789185,1,0,0,0,0,0,0,0,0,0,0,1,1,0
682,0.45550353505028046,0.7276041407749868,0.6420729942969456,0.2923356920334472,0.5492649263012878,0.5240015410554244,0.26921591115774224,0.10021999406501095,0.22295031022621328,0,0,1,1,0,0,0,0,0,0,0,1,1,0
683,0.516431086804823,0.6668442096143057,0.41718036826504207,0.49060158310709195,0.5525279519347905,0.538498583063086,0.4131576850867845,0.14734323639517893,0.2570939465703661,0,0,0,0,1,1,1,1,0,0,0,1,1,0
684,0.710407166388082,0.6936378076523378,0.5092652967068427,0.5296847655793008,0.7114454642285394,0.5905816888458171,0.20178604444217307,0.08281735071219867,0.2189800576517108,0,1,1,1,1,0,0,0,0,0,0,1,1,0
685,0.6225718505055094,0.700677977336051,0.5532269527661214,0.5443592010410926,0.4342490129921486,0.6179205284072518,0.6019985900440273,0.5338536911066472,0.613926424415178,0,0,0,0,0,1,1,0,0,0,1,1,0,0
686,0.3052030422529116,0.6078573406907131,0.5864692132398337,0.4536507588083399,0.463975967395256,0.5988827348173273,0.5956192156856851,0.10728206035427318,0.23234014509371081,1,1,1,1,0,0,0,0,0,0,0,1,1,0
687,0.6495769840368273,0.7663298085140129,0.6288174262516518,0.5061661092544104,0.7022240364315919,0.5487358777958936,0.08627036582194575,0.1623818708911614,0.2644973156591905,0,0,0,1,1,0,0,0,0,0,0,1,1,0
688,0.7827337000914191,0.66065624607926,0.5735403340760505,0.5936422438486654,0.5721647840701078,0.5374788253821361,0.5668023010240971,0.30271012143900655,0.40597841811421037,0,0,1,1,0,0,0,0,0,0,0,1,1,0
689,0.5858892801696391,0.8467461112176369,0.8399997866521591,0.45538149069686384,0.5908512823129468,0.6425138665199752,0.4258457856896985,0.2057258377465303,0.2896864518479623,1,1,1,0,0,0,0,0,0,0,0,1,1,0
690,0.5586069143095157,0.771380313564518,0.5422235378672418,0.6324854154178663,0.4907192560607704,0.5491836973811988,0.5472387861150904,0.21989277072680788,0.3073128194687041,0,0,0,0,1,1,0,0,0,0,0,1,1,0
691,0.6591935649643249,0.7112394154812717,0.39117193302477904,0.5534772031855116,0.4920216599590527,0.530259099872704,0.5323064805364447,0.08715303140978817,0.2173565940483717,0,0,1,1,0,0,0,0,0,1,1,1,1,0
692,0.5700478191958369,0.6170670851945753,0.586029183317799,0.47064570169418757,0.4194199774215975,0.4878949699236026,0.48705260578803466,0.3772427410518626,0.4179240026146872,1,0,0,0,0,0,0,0,0,0,0,0,0,0
693,0.5331218253517469,0.6231284014269719,0.598948728513539,0.5605171209787622,0.5604686613048275,0.49949955416631087,0.5255483120361839,0.17904121393352812,0.25890895744703646,0,0,0,0,1,1,0,0,0,0,0,1,1,0
694,0.5650495231603945,0.6797054207412774,0.7220170971626072,0.4064976620043444,0.2145139584276758,0.5159288731429389,0.48174347519574795,0.2509687157596786,0.249804434252403,0,0,0,0,0,0,1,1,0,0,0,1,1,0
695,0.525865100101156,0.6231059126536043,0.3706052011536785,0.5605014418745455,0.6134309604750394,0.555877160406791,0.33008452220079404,0.4410353131848064,0.3655297956471886,0,0,1,1,0,0,0,0,0,0,0,0,0,1
696,0.5894432633896453,0.6842670908759496,0.4144335148123406,0.297547185058055,0.3443818683947011,0.46523390877984555,0.4917228970536731,0.09923986486486486,0.21562731062270274,0,1,1,0,0,0,0,0,0,1,1,1,1,0
697,0.33340771273862263,0.7340738057869532,0.616220569665404,0.5591976640546887,0.4971636679061402,0.5197030688053444,0.6896007479681152,0.10268387052593132,0.22873557367738614,0,1,1,0,0,0,0,0,0,0,0,1,1,0
698,0.4474678545733868,0.795664637942585,0.6654559176690682,0.5084311367712383,0.5816273032840733,0.6906400741930807,0.639832909695176,0.28422177456172387,0.3548460120661387,0,0,0,1,1,0,0,0,0,0,0,1,1,0
699,0.6081327794096169,0.45114254804903975,0.5921642671701677,0.5836775700765503,0.3849349754762831,0.5905310484935985,0.6511245826876046,0.34330772918188457,0.21179770464749942,1,1,1,1,0,0,0,0,0,0,0,1,1,0
700,0.7521083180517465,0.5986393108492944,0.5896520963425513,0.6418156885116792,0.5262489874798293,0.5932785358384751,0.3888697654632939,0.1631765316837107,0.27408673474855066,0,0,1,1,1,1,0,0,0,0,0,1,1,0
701,0.5091797709655258,0.5292318545189415,0.40014587658627454,0.3862595567155413,0.6624656380949951,0.5837114810615013,0.46948076642681386,0.2222225392622352,0.4498668545526634,0,0,1,1,0,0,0,0,0,0,0,0,0,0
702,0.8097239577416789,0.6988031238089828,0.5875772885889574,0.5912795234517186,0.372102278887918,0.5437403559917466,0.5999031970526209,0.3951604159057706,0.44022787428069304,0,1,1,0,0,0,0,0,0,0,0,1,1,0
703,0.5709187344141337,0.8247153986549347,0.7539526021102769,0.544366437550731,0.4564217696620256,0.6575083755170777,0.601152315830138,0.280753515339664,0.3940180992080926,0,0,0,0,1,1,1,0,0,0,0,1,1,0
704,0.013338255897610618,0.7672920912902165,0.7863828073642343,0.6830300230724049,0.40540095798758824,0.5339260571421763,0.581131842908658,0.20076812454346238,0.30304386030711855,0,0,1,1,0,0,0,0,0,0,0,1,1,0
705,0.6982887327372163,0.6720509524587331,0.5292733239193599,0.6249654758186001,0.3533915439417809,0.5594835478432175,0.7714112637143773,0.16896029264061357,0.24525284240079726,1,1,1,1,0,0,0,0,0,0,0,1,1,0
706,0.563925717964114,0.5917139522717212,0.5545217074761084,0.5166108048325412,0.6063780798152908,0.5616789560541038,0.45582463635010806,0.12889911659970782,0.2086217704861818,0,0,1,1,0,0,0,0,0,0,0,1,1,0
707,0.42207878266608245,0.7288291871136962,0.502775522068834,0.7883405356705653,0.5219590909960647,0.673491860804566,0.4127337964041614,0.37880495571585093,0.40597172065710085,0,0,1,1,0,0,0,0,0,0,0,1,1,0
708,0.5034295667602495,0.6488614762577735,0.42571961560052757,0.4941233511311268,0.2964659059743474,0.529818230923978,0.2919420565214974,0.43340542823228634,0.1707436320577803,0,0,1,1,0,0,0,0,0,0,0,1,1,0
709,0.48452637899417406,0.540523585988784,0.501760786400142,0.37598974345367253,0.5756752792004439,0.6019976129528092,0.5328085330896225,0.35651450648283417,0.31039900770475465,0,0,0,0,0,0,1,1,0,0,0,1,1,0
710,0.6413114035799484,0.692565448248598,0.6182953774189979,0.38720995164805483,0.5161894799951526,0.41756942196520314,0.5448036809170427,0.14769134632943753,0.25971533128301844,1,0,0,0,0,0,0,0,0,0,0,1,1,0
711,0.6277175529987071,0.6172067523133846,0.43065328442334083,0.563909837914245,0.5834246461760223,0.6028396329269528,0.4310061042976601,0.2314802661614317,0.34362911089917375,0,0,0,0,1,1,1,1,0,0,0,1,1,0
712,0.5108796784645927,0.7100759173644104,0.42943320145769914,0.36250933208222125,0.42009350265009215,0.6965858473123875,0.7346922823699887,0.3531775018261505,0.281346778255232,0,0,1,1,0,0,0,0,1,1,0,1,1,0
713,0.5299897762126548,0.7560050942989777,0.5549657376701617,0.4239653901865693,0.5648057555792253,0.550237215296961,0.5068235555842825,0.3578127853360117,0.1803451065699375,0,0,1,1,0,0,0,0,0,0,0,0,0,0
