,Mean_Acc1298_Mean_Mem40_Rolloff,Mean_Acc1298_Mean_Mem40_MFCC_2,Mean_Acc1298_Std_Mem40_Flux,Mean_Acc1298_Std_Mem40_MFCC_4,Mean_Acc1298_Std_Mem40_MFCC_5,Std_Acc1298_Mean_Mem40_MFCC_3,Std_Acc1298_Mean_Mem40_MFCC_6,Std_Acc1298_Std_Mem40_MFCC_9,amazed-suprised,happy-pleased,relaxing-calm,quiet-still,sad-lonely,angry-aggresive
158,0.3771233244089692,0.5479997349786205,0.1376453632292916,0.2975411052488831,0.2500093661022029,0.08602365086975369,0.07061284231259204,0.17380414478756334,0,0,0,0,0,1
159,0.09213913523063194,0.589194076448972,0.04461289648267741,0.09786452283113206,0.0872749013437234,0.3355068802269197,0.4963055989736269,0.27868575790236777,0,0,1,1,1,0
160,0.4999810603477926,0.6496633905283944,0.4537423123892929,0.26395480341635413,0.06797760877166692,0.19468400910664707,0.062350358236734404,0.07622941702178257,0,0,0,0,0,1
161,0.27054156799107865,0.5995323342242791,0.08052325261571297,0.42858356404128706,0.53323717468405,0.3478914322298366,0.2037422863906181,0.20300100110082736,0,0,0,0,0,1
162,0.056606832517413115,0.5510628326907103,0.11753380348321651,0.404313940218921,0.6031816649183276,0.3790426536746698,0.32705613429585934,0.24487079662310662,0,1,0,0,0,0
163,0.12828205233101664,0.33051026311451825,0.17551406598968022,0.4523117704553945,0.4980237524351866,0.46832985470132094,0.2916110262827405,0.23555020271332844,0,0,1,0,0,0
164,0.24664730276624985,0.5626655979625673,0.14379545179496772,0.16156345790709936,0.15992931714870862,0.07927548755874678,0.1330255418725888,0.38319531438785187,1,0,0,0,0,1
165,0.22870614902324427,0.3879441128086125,0.10657586392791524,0.20827478212810824,0.555623719966032,0.07936161599921912,0.033392361832654205,0.07950504961394331,0,0,0,0,0,1
166,0.2346289570615357,0.501065256666742,0.18972858195900677,0.5525988547333084,0.4220412483141015,0.40001564666668576,0.25049466484762517,0.21473804528351104,0,0,1,0,1,0
167,0.2949752345107736,0.4447063595435168,0.15318011287997974,0.43917037249312996,0.42767964184025165,0.2453225079453486,0.15877070138506158,0.16704575529413573,0,0,0,0,0,1
168,0.07898441039347506,0.27456586589271803,0.051819171993442825,0.12092747156023403,0.1287948324092112,0.325050887553579,0.3631626024340221,0.8711379946531246,0,0,1,1,1,0
169,0.250870087622407,0.16859448173776456,0.15818599892180918,0.19303116988122593,0.2508726085219042,0.2187411180045763,0.1320949395108465,0.10533038245120113,0,0,0,0,0,1
170,0.638648102777159,0.4682375108674925,0.12405795825861177,0.11858781145573738,0.08444789949547926,0.09565855241059149,0.060107877594167025,0.1027298216813124,1,0,0,0,0,0
171,0.31100878648345204,0.43017575442214023,0.09217431485372907,0.4881302676894578,0.36531388930515996,0.39796794299445615,0.225400926988372,0.21661367097152806,0,0,1,0,1,0
172,0.2103574139647359,0.2948013794039604,0.13421275565775143,0.4791349603148205,0.5096564513711971,0.47858990517258704,0.6281529801863013,0.3088607012308554,0,0,1,1,1,0
173,0.3668595480847466,0.5918261912226211,0.09749925736855425,0.5112116389390675,0.48391996353464195,0.24895210397425332,0.19441096484491466,0.175541687602843,0,0,0,0,0,1
174,0.3028253415576879,0.6827967189060433,0.19989438130549103,0.07432872940899532,0.11912277086767564,0.05874892698317911,0.07200693886032833,0.10298680925001821,0,0,0,0,0,1
175,0.08511328184778277,0.3786417007908625,0.10608077629740464,0.146349526387702,0.14302506368949497,0.27036794069769776,0.20588718930981836,0.11824880232286072,1,0,0,0,0,1
176,0.2790810783783415,0.49500790216186336,0.1921160045328023,0.4752375737540492,0.7030430466057244,0.22508304217135539,0.1628743867511136,0.311127561724962,0,0,0,0,0,1
177,0.36177311508793303,0.3939332727877986,0.10210907330597513,0.35518414844457646,0.24166573005644632,0.21967202289868137,0.061717910029725084,0.1725959196511106,0,1,0,0,0,0
178,0.7116945534105766,0.4035404593919375,0.14931842936199707,0.32987569916024007,0.23547161446625697,0.09093799613570397,0.03900669491601992,0.04392186043657201,1,0,0,0,0,0
179,0.3609912862448124,0.43522328051220227,0.2303037637661866,0.5368854682134762,0.49610994555172583,0.4670637666263776,0.1709841797598504,0.32311775784099755,0,1,1,0,0,0
180,0.5109933317272508,0.44209331338131724,0.43651326284752406,0.5759657750507899,0.30998988460962085,0.024213575564787253,0.031824793776709645,0.15688899287722513,1,0,0,0,0,1
181,0.19768905939626447,0.3933447314072958,0.052083218729715164,0.24037295369294787,0.2698889180278734,0.4254299962390581,0.27359799784967614,0.38485998013140893,0,0,1,0,0,0
182,0.25720350732055436,0.417156255958941,0.15664572629355394,0.47870919539641676,0.48569483990209295,0.32200768265689017,0.29064067003370053,0.9565691008887169,0,1,1,0,0,0
183,0.35798063912992756,0.4423216519235057,0.09740023984245211,0.5178294176948309,0.4269974773964732,0.29970615847058857,0.14208220019696247,0.32787778131508594,0,0,0,0,0,1
184,0.3473835249268551,0.3522059797872718,0.0982253858933031,0.20923991750804705,0.3402751760827214,0.2590650183597125,0.13588059377851666,0.07208309520430511,1,0,0,0,0,0
185,0.40920861042044515,0.375890972790061,0.36502260900179334,0.3053276905835334,0.24095390628902535,0.2163460296224416,0.11182045698900445,0.09095442114509056,0,1,0,0,0,0
186,0.02510185744957128,0.777946827661768,0.04232449143498401,0.09885933893855581,0.1291850866676657,0.16519147787791005,0.16184982065575845,0.17427976357143682,0,0,0,1,1,0
187,0.07009489523341986,0.6883216066759531,0.03943097928333317,0.11095474712531922,0.1856174134572156,0.24787621620535316,0.19360052764250416,0.7681089934142142,0,0,1,1,0,0
188,0.1620264518758589,0.03872495628763223,0.042665551802669066,0.32851652653610564,0.5102792971676905,0.46352388772296493,0.6010146276235308,0.567447729879216,0,1,1,0,0,0
189,0.32179832755295146,0.4889936944303494,0.11313302454534452,0.5830697036532883,0.46907781357710154,0.4917453067177312,0.27036980150161277,0.22960496791491025,0,0,1,0,0,0
190,0.33156361223107583,0.5861817206351463,0.16205868438713655,0.4750175269813166,0.36117875518257647,0.37240502186226915,0.29518526214978186,0.22739947758646484,0,1,0,0,0,0
191,0.1265244526061719,0.25488366531031736,0.03641644571089081,0.1441848802280299,0.1620242020080923,0.31994705971858967,0.27401812415861804,0.5465435172009068,0,1,1,0,0,0
192,0.2548458994137799,0.834902669282406,0.23503460112439906,0.4322312231018408,0.39257080773265396,0.17046253843481657,0.09692810870881183,0.3417512743898463,1,0,0,0,0,1
193,0.31894677351660855,0.5036259449466562,0.14291529600739333,0.5596065768398214,0.6509222488635794,0.43893780665313487,0.31918667160578607,0.5640186718729023,0,0,1,0,0,0
194,0.10523779869725497,0.2839513394891551,0.03003531625097644,0.2629272361613608,0.4128687122233877,0.4552842669177789,0.6571362745186619,0.9311618523050251,0,0,1,1,0,0
195,0.3860628402508519,0.5374854965434102,0.22055603841880017,0.4943140937399252,0.4180216294520206,0.36058389340744207,0.1363874558415627,0.5955169093984574,0,1,1,0,0,0
196,0.5223510623629716,0.6315887708502338,0.10882026118622995,0.2913890068726237,0.28250349667815566,0.26540335384147196,0.1648548531364914,0.06266661041068147,1,0,0,0,0,1
197,0.0801359412476837,0.4102047774951601,0.183358454446437,0.30090935608173464,0.40489503721464604,0.836817467996107,0.18198155058230414,0.16469067518689134,1,0,0,0,0,1
198,0.3374803595806609,0.41630010762453573,0.11709372558942932,0.471353492346978,0.3611678280633397,0.3629007484561477,0.17929997018458457,0.23850747757112228,0,1,0,0,0,0
199,0.025885201464868467,0.7589824471815623,0.02824199883379358,0.10205564624666741,0.13619717518357555,0.17242339592956987,0.17467767728878492,0.17387702185928589,0,0,0,0,1,0
200,0.03951569036547469,0.23134912041989725,0.04494295490301781,0.14091283589116393,0.13451595983815368,0.1322940023025003,0.2047388440653771,0.2065297856263401,1,1,1,0,0,0
201,0.498988622572126,0.40860608450303637,0.14607285489531646,0.4131106937614182,0.3882936210599929,0.19588693632524395,0.15707031920564507,0.37730761411974084,1,0,0,0,0,0
202,0.7803151861161742,0.5699827736103344,0.24572849394342805,0.36134341113436674,0.40083327089265197,0.26406620980313905,0.32600175278503085,0.33090026197389466,0,0,1,0,1,0
203,0.37528845090311835,0.5457420437026718,0.10565170035096211,0.4764544835809287,0.40918783405764503,0.16958905250102635,0.11276190132000977,0.08542343496488475,0,0,0,0,0,1
204,0.3276726500815921,0.24758992143085687,0.20255685256290362,0.39045508743021196,0.36868100304710505,0.30736800098760614,0.41046882482088165,0.27507642503442487,0,0,1,0,1,0
205,0.3671171273547669,0.5939426454951213,0.18549283223130497,0.5867941232159581,0.5470880788251161,0.3254592799088187,0.25915920528365305,0.29201459075688596,0,0,0,0,0,1
206,0.33180149426280053,0.46264766053993256,0.18964056638024934,0.315068086565377,0.3442448423997202,0.24831188256674236,0.10609680071556998,0.19774234503074262,1,1,0,0,0,0
207,0.1592461109318157,0.8732800274070889,0.10171300320156673,0.14566584618218853,0.07558288376042754,0.27832764407134875,0.138479955909325,0.22426959913774913,0,0,0,1,0,0
208,0.156959716117341,0.3304921640934814,0.09176724280197596,0.7362765015633557,0.5840685723562614,0.2936829095335571,0.2418436768731761,0.36142041248422596,0,0,0,0,0,1
209,0.08246021536657319,0.2879174490722635,0.10459551340587286,0.2697517565361568,0.24804092362255847,0.6171045340882012,0.5752685646136194,0.5121647175246344,0,0,1,1,1,0
210,0.28534934567289555,0.3726973035690623,0.06353624591552703,0.405138859748328,0.28376948149258197,0.26649718503547054,0.2014202979734553,0.24258859358758483,0,1,0,0,0,0
211,0.4414075343451653,0.42653041766723004,0.28140780918222524,0.2933151837390553,0.290411608971477,0.21455742900863295,0.0865658965856832,0.06390168499461094,1,0,0,0,0,1
212,0.3639110230291019,0.16093067751746068,0.12873378588010082,0.5443138378715848,0.3662458164743494,0.29057439056950995,0.13185912667937585,0.04841722507124693,1,0,0,0,0,1
213,0.674745564712246,0.44241893416157896,0.2033159869296866,0.15187423559333313,0.07963528398021869,0.0478902838506303,0.039976147667621365,0.023374361846168007,0,0,0,0,0,1
214,0.5666759092169438,0.4778521309981286,0.26925065736635384,0.31437621857297116,0.2413191842749388,0.14412589681238644,0.15354848619004166,0.17930061024958477,1,0,0,0,0,0
215,0.46803062466003326,0.463012226535104,0.05157712915185991,0.48410699390521617,0.5261782556571256,0.2225860351346618,0.22956876067256354,0.5323900227453175,0,0,0,0,1,0
216,0.18031154970295052,0.47950819142300316,0.19572464326185735,0.4940500376126461,0.556730481043009,0.499191828133568,0.3601187195634301,0.2657136391357547,0,0,1,1,1,0
217,0.43226953094814924,0.3435137633359081,0.03146556940578482,0.10109255781345156,0.09339096608222186,0.37785910535517936,0.3702668027936141,0.13533655782412074,1,0,0,0,0,1
218,0.11778342431942254,0.5791368382949429,0.11611455227575285,0.10890575345550196,0.11725423347819564,0.2522845568835285,0.30710148986727626,0.819947605221067,0,0,0,1,1,0
219,0.5464332089376975,0.7576857816029914,0.16887989174083817,0.21039541893323377,0.3196104325890403,0.11755024876764555,0.07177474001861206,0.1605251751926448,0,0,0,0,0,1
220,0.31684826005203104,0.3496772879909763,0.10129492920246885,0.3596669617681526,0.3904072381237824,0.21292242411366658,0.17134377174040713,0.2869170313716615,1,0,0,0,0,1
221,0.6805562500094698,0.46059261366023607,0.1812790863982925,0.2786232236340469,0.25251948149258197,0.35146648024644217,0.058333408624786545,0.06893403857882038,0,0,0,0,0,1
222,0.32558777316660376,0.47680093339237056,0.1587140923943538,0.4536003234175824,0.42458258404515703,0.4835207583896278,0.1558722816020817,0.2414417386167932,0,1,1,0,0,0
223,0.43662262061149315,0.578041039530201,0.11125169154940429,0.39916689268370076,0.4934265572705928,0.5140733871731784,0.303916661396265,0.2878951183868852,0,0,1,0,0,0
224,0.12956085764805883,0.3504839872143344,0.03191664924691673,0.18315772236238126,0.18015541485588682,0.35073797718744704,0.3639893025903272,0.2534664554510132,0,1,1,1,0,0
225,0.3578609405279769,0.44435585260932936,0.08242658950634263,0.14734843638857192,0.3217349767720665,0.07901064260429436,0.024895871920203108,0.027252189188878173,0,0,0,0,0,1
226,0.20577704847490347,0.35310058854138043,0.07409811536641986,0.47154078797214116,0.35813633298366543,0.1765231096960527,0.15559761838075192,0.16970385059433174,0,0,0,0,0,1
227,0.49591282305364776,0.5920150997546936,0.19187396169121934,0.35930055830471874,0.24403847594784944,0.3028240080156868,0.2597600310803119,0.6672126054320269,1,0,0,0,0,1
228,0.34532743628322204,0.5793724487652265,0.22056704036614483,0.47471764928638327,0.4765207427943453,0.48059382688757646,0.21115186888445175,0.26982927587040156,0,1,1,0,0,0
229,0.3938553707550558,0.4075157800839665,0.07556137436326227,0.3018806323018428,0.34060923372795837,0.19096613142625823,0.1263730902322892,0.10657696394119207,1,0,0,0,0,0
230,0.12379714268830938,0.5054043353619319,0.03758265212942691,0.15030115703663527,0.13135490034467245,0.2920536465346222,0.28325819246302436,0.39154549255311394,0,0,1,1,1,0
231,0.35791548672633416,0.6184409632557553,0.22340554278107222,0.15871513154191386,0.19285741046006288,0.1777719720829015,0.17487192923808062,0.7642465086129193,1,0,0,0,0,0
232,0.08819362688279081,0.14158476320986135,0.22567194393407636,0.3523706201736835,0.2980184449772715,0.09755337810098272,0.10606246781290377,0.13176174567436222,0,1,1,0,0,0
233,0.1647249735223662,0.3141985204050302,0.07921402088169605,0.3966071858064715,0.32955879414556166,0.33157081049733433,0.31155392524462194,0.09880980234971021,1,1,0,0,0,0
234,0.10383171891737919,0.16932054335846722,0.03337990824375914,0.2345033339644753,0.38575852939707267,0.7227008730552915,1.0,0.8961501727953729,0,0,1,1,0,0
235,0.08271021877571058,0.2561780685112585,0.04966279031388554,0.17458510948606287,0.14310623657525345,0.3006363456276897,0.31321003604954784,0.865933037477993,0,0,1,1,1,0
236,0.23896992534746686,0.4864307437728055,0.22106212799665542,0.4676485187781776,0.44775744292921715,0.4400172831070548,0.15812199022415774,0.2189917648908954,0,1,1,0,0,0
237,0.16226130356323043,0.5909619629681101,0.2089269800754734,0.8499137723692896,0.6123058094809931,0.3222179795990434,0.16366404351243666,0.21657915025334373,0,0,0,0,0,1
238,0.07819046017294176,0.5253599604407111,0.06802504043215651,0.3069693418554549,0.3522778360557469,0.23465550059285073,0.24311309077438764,0.12133648878268438,0,1,0,0,0,0
239,0.19807391312911843,0.25511959897740527,0.0994466020485626,0.17470792628944853,0.21312409461012038,0.09147342794064026,0.25238116749939016,0.9224587956872117,0,1,0,0,0,0
240,0.13461244168481085,0.3486268983772288,0.05661602103572333,0.2378378101763956,0.25802518857085766,0.405907549731997,0.26708016732772566,0.3843766900768278,0,1,1,0,0,0
241,0.32539231595582363,0.5356015823715534,0.1692099501611785,0.6425375998526199,0.4410076052749886,0.4654258907833956,0.21407197260595767,0.22527453560044958,0,0,0,0,0,1
242,0.23737899456204703,0.28946960172457814,0.12110943637023752,0.17141848290543626,0.18151193865827453,0.15352681608994106,0.22422005583614174,0.47279575625304454,1,1,0,0,0,0
243,0.14618987228613725,0.23983158214531572,0.03548128018659302,0.15048538224171382,0.18390497777111736,0.2151876020980888,0.27423767403619415,0.2115007690448884,0,0,1,1,1,0
244,0.09132397259962635,0.4103492464666509,0.03648245739495892,0.146805995506952,0.16703662770368144,0.21160035255241633,0.3521372231909723,0.26747419576315723,0,0,1,1,0,0
245,0.3754687563921326,0.5470705441664592,0.11371612775461254,0.5406559440774156,0.526516996353464,0.5462165211574513,0.3678698240890488,0.32055938906000087,1,0,0,0,0,1
246,0.42982858857166234,0.4063975191413307,0.1776264398798587,0.33165347238924736,0.1877357135721065,0.1535799286282323,0.07199067590643381,0.07329132034075783,1,0,0,0,0,1
247,0.07984351301760176,0.47602477626701223,0.12970195724643263,0.34365574450011005,0.3450659373595084,0.2015017929070358,0.30484997425032306,0.453253194125341,1,1,0,0,0,0
248,0.21642567853197997,0.1133142539486569,0.0650545146490929,0.20138373598481174,0.18649938808132271,0.15119775951216852,0.1200955900290023,0.34205428958279793,0,1,0,0,0,0
249,0.17037050505234164,0.20547560025726463,0.17223548568096558,0.4934809864236259,0.41429548179229714,0.5864830025522727,0.6243067915902459,0.31991116668520564,0,1,1,0,0,0
250,0.166759849755527,0.29585936414260733,0.03598736976444833,0.21115893006094788,0.2414877741145911,0.2468476990787128,0.26523432206069697,0.4985750614660566,1,1,1,0,0,0
251,0.10553931796039642,0.3489859700267283,0.01747109238335187,0.1553857726968012,0.1562968305110145,0.192439645495339,0.20341973780504333,0.4586230836206863,0,0,1,0,0,0
252,0.009322854402560025,0.6473034074639069,0.1025161453577283,0.20149120068777415,0.18167896748089307,0.2640977902313123,0.14074321699297984,0.2171890162746008,0,0,0,1,0,0
253,0.16905079008653148,0.3663618382141437,0.05393154588362142,0.21251912615844404,0.1628562240871172,0.5798195322077303,0.4251596931722699,0.2137944789864717,0,0,1,1,1,0
254,0.24124571395670547,0.6796138767779863,0.05657201324634459,0.21867020106134194,0.17323386532793839,0.2854892238966229,0.2138939836105565,0.8877884877240492,1,1,1,0,0,0
255,0.13653519517690393,0.5599799941178181,0.10778607813583002,0.20793703591879764,0.20366120935111642,0.4032196246522564,0.33223407811638855,0.29311925373878556,0,1,0,1,0,0
256,0.13790188048018837,0.461740608708861,0.1428712882180146,0.5788478760369066,0.6122995654128577,0.3694350261399817,0.30303033040901334,0.2823909816541561,0,0,1,0,1,0
257,0.24232300137426116,0.3905298488408546,0.07503328089071765,0.6552808666772427,0.4140613292372245,0.41016444790234186,0.19819481211770767,0.37346047185986125,1,0,0,0,0,1
258,0.171559915210965,0.3326133047196429,0.08415389523945743,0.20419009994217374,0.216221152405215,0.27591174131609997,0.24036374806877425,0.4297484206771431,1,1,0,0,0,0
259,0.55835458362311,0.5074296481356392,0.2203580033665959,0.4849677350022773,0.5043739697287576,0.196144603909657,0.3564848528654422,0.43081472730550446,1,0,0,0,0,1
260,0.19260262639945092,0.31315087796411867,0.03001331235628707,0.17891030791196083,0.18513662021079969,0.12002213500920139,0.4995482512807077,0.24643190021211064,1,1,0,0,0,0
261,0.42243454834990174,0.5189941145861949,0.1514638090942097,0.5596608209279833,0.6033658649283179,0.4496371121708098,0.17840460422294704,0.24221270132291062,0,0,0,0,0,1
262,0.23351530551174182,0.4772938085188213,0.029683253935946674,0.09604171677421669,0.12575865427843547,0.06155814961658488,0.06760329234466621,0.04765393363583709,1,0,0,0,0,1
263,0.12416229918286767,0.3886821327110717,0.03179562782612522,0.1487260315332143,0.16455617163694491,0.20278654214408137,0.11060254244179218,0.36599248982597715,1,1,0,0,0,0
264,0.35745941990118046,0.599718980378722,0.19223702595359382,0.6077763506010349,0.49788013886807525,0.31905419488569314,0.32057263667657504,0.34216935864341247,1,0,0,0,0,1
265,0.2829856770774147,0.2222706837874787,0.021849867426534497,0.07587724460501605,0.0489004196013787,0.20153624428322475,0.16918079887243523,0.18198939063261138,1,0,0,0,0,1
266,0.12237742635884427,0.2055381388388831,0.04058618375452455,0.18184255909279323,0.2173216694140565,0.5761152915304162,0.31948121177076466,0.525846428831704,0,1,1,1,0,0
267,0.36720803768536237,0.42150179859021547,0.03680151386795466,0.21249046890432066,0.16403635296468344,0.08298977655411593,0.13545866047469757,0.07625243083390548,1,0,0,0,0,1
268,0.14063828143111043,0.24926537366398516,0.15121076430528202,0.44426215246682677,0.5458720465557719,0.3092011012956588,0.2093042166225459,0.17887869036066478,0,0,1,0,1,0
269,0.27107036308070864,0.42227181497629346,0.12986698645660283,0.4354377651435678,0.5254352115490283,0.444482325008541,0.23093304180482654,0.18713681327743537,0,0,1,1,0,0
270,0.2688339689480614,0.299194916760663,0.057837237190982826,0.24953611069887882,0.14847769618862072,0.2611457379341232,0.15862433480001087,0.24424942369578811,0,0,0,0,1,1
271,0.15595061144773187,0.37756141547272376,0.03471114387246543,0.19577407849017214,0.21041104700534485,0.3205779505450494,0.2630505687516376,0.5730822782139748,0,1,1,0,0,0
272,0.11851828282506882,0.30753371750660125,0.05780423134894874,0.5240940981408607,0.2651106448873569,0.49192043454669165,0.48454929030276195,0.7209613636450811,0,0,1,1,0,0
273,0.5502620490279412,0.6793121725612377,0.14919740794120556,0.6131035294478874,0.6920519256706129,0.27767163244975124,0.18593073788635814,0.2859504512624994,0,0,0,0,0,1
274,0.09400279700783798,0.4318348852166549,0.06229302586557822,0.21107909913874723,0.20058288376042754,0.2568881220267744,0.1841174185271185,0.33716769014203357,0,0,1,1,1,0
275,0.14543986205872506,0.3568511258560675,0.0906450441728186,0.19426957264869793,0.1450606299015934,0.15014627480140214,0.14772905918811724,0.5015937064895115,1,0,0,0,0,0
276,0.11871222486367239,0.2523695173702122,0.03180662977346993,0.22017265995609303,0.22512207153204444,0.20263940605827446,0.22133699550961777,0.40097731988815294,0,1,1,0,0,0
277,0.0039318717982517945,0.5185472950043469,0.11588351138151454,0.1174988357990513,0.10226378690244264,0.1445737647028425,0.2912134874097632,0.34325100781318924,0,0,1,1,1,0
278,0.25099887725741715,0.19459453344925323,0.043105629696456316,0.13222764094507533,0.1252450796743093,0.21797959904340014,0.08405598070129472,0.15325664619715934,1,0,0,0,0,1
279,0.22187272250682205,0.4040960346984088,0.04452488090391998,0.17228741178938967,0.12082271841750336,0.23003399202450642,0.1252536569058827,0.12984776363280692,1,0,0,0,0,1
280,0.16253100421066347,0.6523995746730056,0.28320112659940805,0.47107306064591414,0.44774651580998037,0.2758320725086631,0.3010869074186175,0.3769509000318358,0,0,1,0,1,0
281,0.307736014582017,0.8327463002045835,0.24674067309913855,0.3891603936278548,0.43499612867775606,0.3489156429344533,0.1914863436362158,0.39608304917668097,0,0,0,0,0,1
282,0.16221887874228588,0.27404681182512464,0.04516299384991146,0.21767743190064126,0.20096064988261142,0.2813593651759747,0.24272820086555058,0.29748420677143067,1,1,0,0,0,0
283,0.10795450240988133,0.40483954894653995,0.07627650094066651,0.1165470055728125,0.08981155402367746,0.17350574333150548,0.1939953560231657,0.11875127055421097,1,0,1,0,0,0
284,0.3320151335396998,0.29823405266168723,0.05653900740431056,0.22262183171027528,0.2958798516409411,0.207652081293764,0.3064600066858811,0.2209709527334655,1,0,0,0,0,1
285,0.12680172911448792,0.5786963210507774,0.07523131594292187,0.1719312430595713,0.2817963559618363,0.37081738760956257,0.20823357215782295,0.21851231047166808,0,0,1,1,1,0
286,0.11441216622650915,0.3773883435840586,0.03245574466680606,0.1811926535082108,0.18871603226934408,0.3203001863245262,0.308398912189084,0.5980906207208694,0,0,1,1,0,0
287,0.09676950140229185,0.35657689336767834,0.19154390327087895,0.44272591895114455,0.6269153679004945,0.47066249996411313,0.3429811801483543,0.39093562653185693,0,0,1,0,0,0
288,0.15734456985019493,0.23548313074280317,0.058541361821042304,0.17578871415924224,0.25601147659723256,0.2048801809845629,0.11803922985878337,0.1134465868598804,0,0,0,0,0,1
289,0.43084072358562464,0.4024923321558196,0.11765482490400803,0.5535691074800552,0.4399008441980118,0.15715569438184185,0.15865595721036133,0.21907614886867938,0,0,0,0,1,1
290,0.17314630047985502,0.659125623365836,0.20077453709306547,0.3949409711738727,0.4376467356011787,0.36702055885874074,0.22755034739476515,0.31864540701844557,0,0,1,0,1,0
291,0.01877146809577706,0.548842147448846,0.2056594017141034,0.24368696043763727,0.22792253609071367,0.34919986678801207,0.3418707817963336,0.6407812422088657,0,0,1,1,1,0
292,0.20400732737264599,0.4109287383366353,0.09774130021013722,0.5140558714108069,0.4198292871771817,0.22859636480562245,0.188642133699551,0.31566895398388267,1,0,0,0,0,1
293,0.3646443663625716,0.5882367675148428,0.09081007338298874,0.46664142099041517,0.6042415954842898,0.3652398533519753,0.17149013832545787,0.22704276349855973,0,0,0,0,0,1
294,0.032924691397306936,0.7222296377933415,0.0319936628783295,0.0975134714681214,0.1315016359458514,0.20107186844167813,0.18231042364994895,0.45767951732364714,0,0,0,0,1,0
295,0.08390871996739349,0.25956145425634025,0.022939060213657825,0.11455225599115726,0.1743577975922873,0.2817821122712931,0.40607692377192117,0.08854564214289276,0,0,1,1,0,1
296,0.33800006363723145,0.37173304590364203,0.05614293729990211,0.26110647705116863,0.3468548628802637,0.25810755719646183,0.2783142544790886,0.2549546819682946,1,0,0,0,0,1
297,0.18407675256177736,0.3079706795859202,0.0685751377993905,0.11780280738743076,0.1122995654128578,0.2329831733736797,0.1417488096421247,0.17771265721310409,1,0,0,0,1,0
298,0.1068696391314427,0.473291339295237,0.054723686092438384,0.2606878764462959,0.3520561716369448,0.31822592638315095,0.3833358932427427,0.9248292183358713,0,0,1,0,0,0
299,0.059894756140614035,0.6051819759606216,0.05660501908837867,0.27259496553453455,0.32079524451770813,0.49114384310843284,0.27933430308725077,0.8765500761373619,0,0,0,1,1,0
300,0.07647073975251178,0.45703615602648917,0.10188903435908153,0.32173499204249467,0.3011326739597381,0.40060275553590546,0.2587490174465356,0.43519502287956485,0,0,0,1,1,0
301,0.004515213086239055,0.7040803596534037,0.09905053194415409,0.18985328509362231,0.23192342274838906,0.21493208772468753,0.4777893224672708,0.37499856163674233,0,0,1,1,1,0
302,0.027568557753060267,0.5709130956113105,0.14061588901235522,0.4305803605696653,0.3239609870622908,0.4468975100267859,0.3848483479549336,0.450361125068562,0,0,0,1,1,0
303,0.27598406644939094,0.1508988103125636,0.038671844916550235,0.20438455988086768,0.1719975398371546,0.1634710622794753,0.19771957246501207,0.23568061431535825,1,0,0,0,1,0
304,0.08496176463012375,0.41604833731404056,0.09512283674210337,0.07166667519561137,0.07182083270892647,0.047637640425244814,0.003672717087847062,0.0,1,0,0,0,0,1
305,0.10249533705762653,0.3440114864144223,0.08473699844872545,0.16820989391698615,0.13631737349517958,0.19258103968511442,0.17378231132714742,0.1442927663752862,1,1,0,0,0,0
306,0.3444940915860974,0.44632929229595775,0.03291782645528263,0.14247465624088473,0.10887001098955984,0.20038642960291914,0.12022840415247424,0.11775400536221825,1,0,0,0,1,0
307,0.1637143536805805,0.21342220168126974,0.06789301706402034,0.4506690957101114,0.5154290923622559,0.5481917333922834,0.5442786024701621,0.9040439103535305,0,0,1,1,0,0
308,0.27147188370750513,0.444216231589902,0.3692143509401164,0.45440067958631214,0.47410897147709663,0.42185423048544857,0.21425899657574476,0.2762731432648161,0,1,1,0,0,0
309,0.3122936524892006,0.5742898558219056,0.15418129008834563,0.41377185755297763,0.41607035815974813,0.3814513790598793,0.3226326108365483,0.4545534745102852,0,1,1,0,0,0
310,0.0748434448348538,0.4981642421519735,0.06115982528907621,0.30254077262004064,0.2989207128228182,0.367421773843941,0.18160208165809852,0.22966633808057135,0,0,1,1,1,0
311,0.07583739778269705,0.3370184771612978,0.04394177769465196,0.11917221474518075,0.12137063539637338,0.2314551112922998,0.12002240673647693,0.11781921116323313,1,0,0,0,0,1
312,0.14960810071652494,0.6236146976978691,0.06341522449473558,0.4874465874839443,0.5535959588391027,0.44950002440305814,0.2595585511515075,0.3382876956653485,0,0,1,0,0,0
313,0.4031297396479649,0.4110946998956074,0.18064097345230107,0.6629456586818687,0.665804985263999,0.21246450790515536,0.14700897172956515,0.13781437826268733,0,0,0,0,0,1
314,0.17805394315983095,0.07357623727816576,0.04486594127160504,0.3142667069232856,0.44751548528897545,0.8253666918353109,0.6192788283445217,0.4166305477670849,0,0,1,1,0,0
315,0.12635626849457038,0.32544673878264685,0.025051434103836423,0.2087783310219894,0.23697643488685738,0.33500231111315265,0.4872561686287621,0.43304706708142665,0,0,1,1,1,0
316,0.1186637393540215,0.6960579685788066,0.06626472885700768,0.12870075174118406,0.0,0.33020782792685965,0.19141406384112905,0.2863148366211121,0,0,0,1,0,0
317,0.13733066056961385,0.38748436535459535,0.0298812889881509,0.24573186021400828,0.2890519631350217,0.23236233086527502,0.4477651990856606,0.479454419227273,0,0,1,1,0,0
