,Att15,Att37,Att47,Att48,Att52,Att53,Att54,Att56,Att61,Att62,Att64,Att78,Att83,Att84,Att85,Att88,Att89,Att92,Att102,Class1,Class2,Class3,Class4,Class5,Class6,Class7,Class8,Class9,Class10,Class11,Class12,Class13,Class14
481,0.6248938403033598,0.6226451565429311,0.728460780525944,0.3123162995758613,0.3935755308230396,0.37565843697587314,0.4077850517374481,0.4367368354840145,0.2882913188283358,0.3046929041111874,0.24771305148810466,0.42545257844615114,0.22087298617361512,0.10652021320306793,0.20696691193356664,0.19409277113857415,0.24623048291128513,0.3423739291530456,0.18242345030684723,0,0,1,1,0,0,0,0,0,0,0,1,1,0
482,0.3730438216408908,0.3692451651094927,0.506210235858654,0.32989922055212445,0.800363951346984,0.6938448056676663,0.3798553287328752,0.3814997951853994,0.5551088901956454,0.5014223447019049,0.44930484025392387,0.5246277812159483,0.4193168744774589,0.17509501689189189,0.35185925170630433,0.3791557545698405,0.1887429435067442,0.3774863055630024,0.13760888353221473,1,1,0,0,0,0,0,0,0,0,0,0,0,0
483,0.7040551651763738,0.6712680817601429,0.6543517373343423,0.42703837711139225,0.534414511468107,0.4615044933480894,0.4484998146753514,0.5894334076393545,0.17120964283604967,0.22140934358236405,0.36919130959565477,0.2849408643301308,0.23590130250972746,0.09184395544192842,0.19537185034126087,0.193620097500523,0.22996725131870782,0.3326177681568828,0.17565816468567863,0,0,0,1,1,0,0,0,0,0,0,1,1,0
484,0.6742276713025321,0.3364868530735834,0.3415698305758956,0.389015877297418,0.7150814159163204,0.6704846068714694,0.5016868084262515,0.6689766480671484,0.40660171687265195,0.6395828529678945,0.5722487419514386,0.3212484664632862,0.1844157903742542,0.3325034810993426,0.47882391306344785,0.16804408442983906,0.23584463535575556,0.5154299993197796,0.14198267255056074,0,0,1,1,0,0,0,0,0,0,0,0,0,0
485,0.5281600428425375,0.43216216720830025,0.6014018467250236,0.34547771411563366,0.7230286575290616,0.7244527824747766,0.36471182607340746,0.6194406643664018,0.3312786156141427,0.2880734174331679,0.27169878528548286,0.37214863497695205,0.25424884154119887,0.13921972014243972,0.24335850304516768,0.22234462012662887,0.2834334976702711,0.37194350969714185,0.2232298285255568,1,1,0,0,0,0,0,0,0,0,0,0,0,0
486,0.4247239847887354,0.40167289572847065,0.5607798401090021,0.2755215696852445,0.4837772326595381,0.5217111064483967,0.3496025553554102,0.5108229558045378,0.6530574251018798,0.6451319419172207,0.39518606413438545,0.48707308442363173,0.40748118852099835,0.33078290494886775,0.4534842597440773,0.34879210039217345,0.4633646385465796,0.26602119086584053,0.40655665856829964,1,1,0,0,0,0,0,0,0,1,1,1,1,0
487,0.5270010764728474,0.44309661434108305,0.5821527445973349,0.4932774946052534,0.26603533239676525,0.29074218069663693,0.7157981590297959,0.45333065361171754,0.44397951873127056,0.49917215093521944,0.3507028736597075,0.4772802736125681,0.44893252073123063,0.23266013056975893,0.19014385317055693,0.2549882294996015,0.6015387179439697,0.29695221251685544,0.3830017027813586,1,1,0,0,0,0,0,0,0,0,0,0,0,0
488,0.424851105954139,0.5837496718897065,0.6488879185593808,0.2992468282610314,0.5400135389901078,0.44997387508588305,0.5275248417658016,0.48086479321396297,0.5699549853760248,0.5880020223963731,0.49570289634768877,0.5804009721102867,0.3382922279273778,0.3199215896639883,0.2293762228897401,0.21684201049150115,0.2723767223683892,0.7301545700807062,0.203764678523153,0,1,1,1,0,0,0,0,0,0,0,1,1,0
489,0.44773426807960487,0.5488870608676168,0.6732773539571536,0.43903587506510905,0.5693873243024873,0.5604555197623661,0.3341285373989863,0.6365162187082412,0.5320173895626673,0.5227422361370007,0.5510819898267092,0.6024153105811304,0.24341754736430626,0.049059247169466746,0.2775994157687326,0.14407277850010194,0.5180217460360421,0.4215285752583837,0.10887067470615003,1,1,0,0,0,0,0,0,0,0,0,1,1,0
490,0.5399525594629536,0.5450694495544838,0.6990807524981539,0.3613119930798423,0.26461446633813995,0.32772299088439344,0.5321567775702877,0.5334108611571795,0.5349575917561351,0.5340890465567869,0.4670354976154931,0.6745955905850587,0.11753192282598562,0.3855274721512052,0.44168366081516797,0.45507482013245454,0.406595034564887,0.25364017941813144,0.06221916126558133,1,1,0,0,0,0,0,0,0,0,0,1,1,0
491,0.5735544700670226,0.45205855574360493,0.5609478696822069,0.19664200275318106,0.6697359896928979,0.4965393059961134,0.36107969904221393,0.4754644382019886,0.4977467009390671,0.5727784892587973,0.8135535731301701,0.41084286451407726,0.2036550401130706,0.09091518672388604,0.7548708904015211,0.32562976811187405,0.24046848135290944,0.3365960571225077,0.3181417210502013,0,0,1,1,0,0,0,0,0,0,0,1,1,0
492,0.36730984566949576,0.525761737562286,0.5859957066729459,0.34878083376739344,0.6097451612668419,0.6799910585595778,0.5867472809214767,0.5604786064629362,0.4927098392775062,0.5104578449810956,0.13981695336712327,0.49687368957631506,0.25857802051351964,0.14533161751278303,0.24663906265788482,0.2265801466479892,0.2882425254233184,0.373457000068022,0.22571300475504208,0,0,0,0,0,0,1,1,0,0,0,1,1,0
493,0.3563625495637309,0.4816670089630396,0.5670323691255376,0.5998911749386115,0.5891615288868185,0.4999965715335804,0.5639818594318442,0.562716992247729,0.3925657822093372,0.35765857615516894,0.4179024053797741,0.4489322531415093,0.2732446445190396,0.18056918827611393,0.2319115661256097,0.20868210116010263,0.26136553026795806,0.3602997371148252,0.1975897202541538,0,0,1,1,0,0,0,0,0,0,0,1,1,0
494,0.2464581879554048,0.521751927750937,0.557706156283506,0.43383296748269967,0.7529600163050204,0.7981456110829976,0.3924526831940054,0.632527320119851,0.4915966710234727,0.4785328736641211,0.35019806607647663,0.5816605377160395,0.20172137726874992,0.28537738540905766,0.48418281110774286,0.17769748357558407,0.5923522783766113,0.3558402922546905,0.15991610196116138,0,1,1,0,1,1,0,0,0,0,0,0,0,0
495,0.7708343475979509,0.5465685978405674,0.582623684625637,0.2869668037056329,0.42905933134858537,0.407702255519488,0.6240400301241086,0.36209840612817557,0.2343148558530566,0.2732596418024886,0.4032868078464114,0.35459421878093367,0.2719759391132695,0.0984081103907962,0.20357152699313802,0.2306276629267634,0.2384884610398953,0.33874875459648923,0.20354665989877227,1,1,0,0,1,1,0,0,0,0,0,1,1,0
496,0.6457024931976653,0.5951519850810034,0.6394371123603468,0.39980769588511056,0.2665696129741376,0.28189536594764864,0.7046338244633258,0.43179213542617545,0.4655457092306941,0.5749967358300299,0.21339521102091374,0.3187293352517805,0.20738047111817184,0.1329837016070124,0.5804259560356786,0.573492144614301,0.7566498056303801,0.33118130274208846,0.16906170374287666,1,1,0,0,0,0,0,0,0,0,0,1,1,0
497,0.5019690257109318,0.5191764678748446,0.6938889816036193,0.35448833618572817,0.7312830740786572,0.706872978061929,0.6257646117271549,0.6358457769070387,0.498632613390374,0.32837688800980086,0.29931119288867913,0.5852007276797335,0.2123913010212244,0.35463984888604816,0.523525413141529,0.3112641967593389,0.411381270717209,0.320259764163589,0.11986552164030503,1,1,0,0,0,0,0,0,0,0,0,1,1,0
498,0.5729729583529425,0.5119410181248675,0.46065593258699244,0.43219826624004765,0.3763140463382855,0.33905750086740194,0.5217302003630947,0.5638906489477745,0.5382316160327042,0.27729054446355106,0.2537922960690803,0.5787002467688556,0.4079319128098904,0.14561552684441198,0.2338050357795721,0.13911036730846124,0.1405928380243671,0.6619214625538674,0.08953298174569188,0,0,1,1,0,0,1,1,0,0,0,1,1,0
499,0.6680541806635184,0.5739870864574741,0.5383416052653839,0.5435544404345563,0.35043564976233976,0.45808014108825,0.6224169639336987,0.846491840401099,0.23174827760644426,0.3072570137984104,0.36423171689029454,0.3226997728728851,0.2271246989954691,0.08081857195032871,0.1699782291178659,0.21453292694875264,0.25870033745813825,0.3181500806261228,0.18151224426135848,0,0,0,1,1,0,0,0,0,0,0,1,1,0
500,0.43570779442073315,0.2600171111577268,0.6816251088763051,0.4994384347793735,0.4456220292471303,0.434916050571251,0.5128912769930662,0.3977606937001483,0.5060087974958207,0.5519100255855366,0.5815632926613455,0.5810089307566277,0.42155936692713153,0.20711970416362308,0.10701031590744159,0.19600729797505023,0.2233904500344011,0.4911481319947663,0.1331847825236271,0,1,1,0,0,0,0,0,0,1,1,1,1,0
501,0.7052803968344125,0.2949961395558786,0.5109722168244468,0.4787093533745071,0.673334740611875,0.6216646164437477,0.4075713972062014,0.5704263058656753,0.37645501490643984,0.3116435026349491,0.39673905645223495,0.3149553150394938,0.2970412176233197,0.16992330168005843,0.264666639108588,0.2399037175715432,0.31720922547018365,0.39262020894769906,0.25552900821650704,0,0,0,0,0,0,1,1,0,0,0,0,0,0
502,0.6710442327561491,0.46042742749448934,0.5462184201562332,0.49736192239005883,0.3934343177004098,0.3848563266862226,0.45059976722279804,0.48318449116228834,0.21019877821117583,0.33252168936769555,0.35776791102681266,0.3361153936688121,0.0716832465503594,0.3598857514609204,0.2370442582743131,0.41237001474953594,0.5344402454085608,0.22232103201437264,0.014354569838073622,1,1,0,0,0,0,0,0,0,0,0,0,0,0
503,0.42951131378372087,0.5263174657914129,0.7630600128479755,0.24839320261924253,0.5932057562545039,0.6001023054379591,0.48546086816925216,0.6169951626933656,0.4528052610360296,0.33889168233931255,0.33755518851443633,0.6968281706212556,0.38122093419564496,0.2531643763696128,0.450942026988545,0.27835975627517284,0.4160720670414936,0.5343471284696242,0.4273209759631671,0,0,0,1,1,0,0,0,0,0,0,0,0,0
504,0.3209119726500165,0.6188484124953185,0.638658689643663,0.42532345226579366,0.5695634767544275,0.5675716446627691,0.3668330260328013,0.4642402912509646,0.46948609374237654,0.424858807286183,0.36773474119819766,0.5218810552291457,0.3390448261998795,0.32179196722059894,0.22872860804144735,0.2156874687201269,0.2711872857055354,0.7367997231102877,0.20349970204121334,0,1,1,1,0,0,0,0,0,0,0,1,1,0
505,0.560402838859047,0.5885458481280414,0.5392457643973911,0.30769123446685026,0.5701006689425758,0.558844140545181,0.49001253597304884,0.5884591958687284,0.4843719907865104,0.45512530245660043,0.14553999664217873,0.5599813559348454,0.1345773694673246,0.27623093955441924,0.3149027199823628,0.5740866277052953,0.47986575747172777,0.31890732597361543,0.1958578697456114,0,0,0,0,0,0,0,0,0,1,1,1,1,0
506,0.6625717423172837,0.6128529176281167,0.612426644232242,0.4142153899099636,0.31339122586092694,0.3254931163251228,0.72591546835198,0.36607042860715333,0.257369122484458,0.3196372465406744,0.17506159786914477,0.367903836530832,0.7168630702392595,0.14695945945945943,0.13542613975620285,0.3670171777808966,0.16398556721884072,0.6840736398593144,0.24214266467952938,0,0,0,0,1,1,1,1,0,0,1,1,1,0
507,0.5366785132774,0.33207507383168017,0.5510661304961102,0.5945289828112211,0.5650577590787664,0.6160131323977733,0.43032855581340995,0.5706104088774472,0.39962098354257125,0.36790251382757966,0.36025905137012715,0.6465718147253818,0.410100675669096,0.09845091079254928,0.2057658390057045,0.20107298239853405,0.24008102414057864,0.5787905281311145,0.1837159094339454,0,1,1,1,0,0,0,0,0,0,0,1,1,0
508,0.5287456116150879,0.38961271453470936,0.4527676871129319,0.38777183012128885,0.7016821831257598,0.7568627612319987,0.6756181226258968,0.5904674528888063,0.49166857116444834,0.378156174559476,0.203944532423394,0.33676388289157594,0.06974401920864501,0.3927307797662527,0.30463159441857046,0.37098790114368485,0.45443887791251736,0.36078489430575506,0.024326406303980558,0,0,0,0,0,1,1,0,0,0,0,0,0,0
509,0.4570560360915921,0.4642878716157962,0.6804580463304399,0.33704260919711293,0.4502587694077056,0.42805500357246196,0.5107535512688246,0.173352930076142,0.4760058958115599,0.4563629090282775,0.28697346867470425,0.6993488607010853,0.22122494063376844,0.09965645544192839,0.20393896804181477,0.18642274765053396,0.23216521631365802,0.3212360804900788,0.17856619772164947,0,1,1,0,1,1,0,0,0,0,0,1,1,0
510,0.5885507105261735,0.5222505455691656,0.4923015022072456,0.5619675013021803,0.4721686404961385,0.46979589653711173,0.46344382774487053,0.5546348700309446,0.23509676988616662,0.318288519289161,0.34289707370417594,0.29356920050320257,0.21883916237620732,0.34305806017165813,0.008335170538576686,0.40566387475869814,0.5495838396155057,0.45884666631988763,0.20178462219608484,1,1,0,0,0,0,0,0,0,0,0,0,0,0
511,0.6189137361180983,0.5574206741884006,0.5556235040224222,0.3982253143835107,0.492864369891033,0.34930450130213153,0.5235043592606845,0.6995883763495134,0.27841788875507467,0.16983268003633645,0.2745552021272251,0.40136182736780396,0.2256487160617826,0.1052518946311176,0.20919222678461524,0.18515434052097374,0.22730918088411473,0.3386027072771578,0.1653061931823899,0,0,0,1,1,0,0,0,0,0,0,1,1,0
512,0.46959099441207813,0.7000407460816217,0.8435656104045741,0.2980097570503758,0.24898057227709802,0.2401969859666012,0.560988335170841,0.22069655374503883,0.44869026189626343,0.41560662168131146,0.28516296776945377,0.6258669256466574,0.20790492499753077,0.06977749497808619,0.3194475064531834,0.1735996546966812,0.3046268373947491,0.4303804432636174,0.17263385505003806,1,1,0,0,0,0,0,0,0,0,0,1,1,0
513,0.4400217999275139,0.41328827468350393,0.605322536766471,0.41147964878339166,0.901431784599035,0.5136555817490389,0.26370162967649635,0.4240690140823462,0.5044308461876233,0.47736888454283566,0.38041959152558524,0.5901969006579982,0.44682079397031066,0.4119253332724616,0.46387250714213535,0.3408056371296397,0.48458361882187373,0.2637624590367279,0.4315259403031465,0,1,1,0,0,0,0,0,0,0,0,1,1,0
514,0.6411612924165463,0.4747423716416057,0.5111642506223952,0.2917069722449588,0.45553606393897267,0.26839269380092123,0.49961872699672555,0.3637491964670632,0.7351802254069418,0.6238523317285656,0.3784763659299123,0.571961259004413,0.2410651560911075,0.5351705168005844,0.2235212794297315,0.5414933309324514,0.2527802191697305,0.3486269551334632,0.19264237454705233,0,0,0,0,1,1,1,1,0,0,1,1,1,0
515,0.5023138756809097,0.4766775359493562,0.3694741703111176,0.4797685374655853,0.5307356912527934,0.5044275215341975,0.5315854582712634,0.532491880290085,0.5292903199299486,0.4567782225691657,0.6547399730466783,0.4640875709869662,0.3316523914123112,0.11496901250913075,0.25929970329135316,0.17780605287059864,0.4626894373750914,0.3945728416006786,0.16860442365379089,0,1,1,0,0,0,0,0,0,0,0,1,1,0
516,0.6617211123913385,0.6211877427878886,0.52287831229725,0.3734955167795223,0.24546771387600907,0.3124594583845889,0.7549264485423095,0.5942139491783636,0.5038273985758636,0.41784431437151537,0.3799590255058285,0.4262382480814227,0.13513799257974274,0.3787307683528123,0.12634690109405572,0.5104848810636613,0.3393398697744914,0.27339057854744936,0.09416503898061199,1,1,0,0,0,0,0,0,0,0,0,1,1,0
517,0.5418215110649508,0.5547551555874299,0.757540184215279,0.40961241535828563,0.25441218217948625,0.3355659506657396,0.4747616158420704,0.7511050016185723,0.5934676154061458,0.6617167033827913,0.4914239430803926,0.5729371105752067,0.28387839903845485,0.2919900474799123,0.3440924665398995,0.308674421868504,0.4057004642364173,0.0,0.25180815702707565,1,1,0,0,0,0,0,0,0,0,0,0,0,0
518,0.6050859284984015,0.6239323373424108,0.5012356460451325,0.28669474105216164,0.4086372933666228,0.3608474620434482,0.5022168133131562,0.5927426592759535,0.43437699811775693,0.5533018121004865,0.34356183155535186,0.6877664690541253,0.36866603695104494,0.2595188093498904,0.23673767464932344,0.2894086680665927,0.2444100038033484,0.3490450906093574,0.1924601333379546,1,1,1,0,0,0,0,1,1,1,0,1,1,0
519,0.336922477726749,0.4340457124908156,0.73343994257275,0.28216850212069355,0.44988171581223024,0.4003996220458619,0.4187392730079961,0.14322293800791341,0.593715414106294,0.49831513269198185,0.37164614916893923,0.6672486441742751,0.32656504967009486,0.14537013787436082,0.28448549067159035,0.25639963033479063,0.24500828332238864,0.4350629603991693,0.1947129924565556,0,1,1,0,1,1,0,0,0,1,1,1,1,0
520,0.6507886921666315,0.6123477101470922,0.6344956712381379,0.5069503869335517,0.33527343664698905,0.46098199506575105,0.553836220227064,0.6189926803710902,0.15623643847787394,0.1910192266556287,0.3495049482487147,0.2475903792882518,0.25491101673105254,0.08353639746165084,0.15026042384324964,0.2523574101191879,0.2972167182089221,0.35398469103989694,0.15881371035275413,0,0,0,1,1,0,0,0,0,0,0,1,1,0
521,0.37484921266018617,0.6833864716419352,0.57584992101467,0.46082530322196597,0.3726075658206011,0.4249858404336872,0.3400624673911247,0.6443789515026641,0.5104601865808658,0.5312846383994178,0.3882843802324157,0.543134665957901,0.18386768738097192,0.38081942795836377,0.3074390736811163,0.1873442626423648,0.3785086600960381,0.4810318543207999,0.15438513716725605,0,0,1,1,0,0,0,0,0,0,0,1,1,0
522,0.44554751356409883,0.5102782265460172,0.5506683462003599,0.3724712125158122,0.36685276712209114,0.2866828764558982,0.5392687585137199,0.37429676484982566,0.6519583800898237,0.7870191599832208,0.5568413338717948,0.5234523944996889,0.2449046592927802,0.15504160199050399,0.30975280403450267,0.2507341667571411,0.28679098535212316,0.42285100372520695,0.2192585354291445,0,1,1,0,0,0,0,0,0,0,0,1,1,0
523,0.6077338353267014,0.595640718405038,0.5173802017726549,0.47181477416474443,0.3418332957250275,0.3278477870620648,0.5909282994279725,0.4961545483416154,0.2792883940333154,0.342743402904139,0.3812329556540718,0.435879848665063,0.17980838653224696,0.07849736349525199,0.15171755725190839,0.5502424272916727,0.7054285319502631,0.3223824519144203,0.12272995095139971,0,0,0,1,1,0,0,0,0,0,0,1,1,0
524,0.2710967040456987,0.30948461148995565,0.4699615703792439,0.4716217724533076,0.5208784329710805,0.470618728477802,0.6386192959552011,0.42044371894220545,0.3747345472473801,0.3756267900847018,0.3077386435309759,0.46187865457192684,0.2976727880775079,0.1852686723886048,0.22284151348967948,0.8752962485336524,0.3595061629912837,0.3896592495968694,0.19136556803914048,1,0,0,0,0,0,0,0,0,0,0,0,0,0
525,0.48406252197573335,0.5333859774172255,0.7022413087560554,0.37649401927226733,0.05456213013444361,0.14660808103248946,0.634568122743938,0.2941643947843617,0.6683207978861357,0.5877422778072556,0.3419271625049346,0.6799315968579449,0.2604156957777985,0.12857240686632576,0.2699141565850029,0.24302574681110795,0.3028319988376284,0.38135455887707614,0.2512256559844994,0,0,0,0,0,0,0,0,0,0,0,1,1,0
526,0.3698441548606265,0.4759252161134827,0.7197118121360788,0.44000204628320566,0.47457363099700833,0.4343866953560736,0.4473382894889053,0.2585205175135661,0.412444887258011,0.311949084504499,0.2195640731279012,0.6652065266698985,0.21700009598758005,0.10416619110664717,0.21270358530603245,0.19026636549720766,0.2399001158098212,0.3395830249000676,0.19014466374260833,0,0,0,0,1,1,0,0,0,0,0,1,1,0
527,0.46567863769385975,0.5839605410991776,0.6892916010360681,0.5052203474960935,0.21700817434725328,0.30350567548331087,0.6426681083429144,0.5171208129989,0.3353884790295535,0.10177543066208483,0.31787449916281346,0.6570364977840686,0.20783397765576073,0.0831126734842951,0.43027576450703187,0.19543267512094883,0.2761800707394308,0.3812055105854297,0.35061196150797336,1,1,1,0,0,0,0,0,0,1,1,1,1,0
528,0.41812044595186704,0.4637969417374963,0.4593871378505474,0.6025606443931841,0.3909885646486778,0.46054040859091394,0.4469605577209554,0.4939944063368256,0.5074057145204902,0.5232228330772928,0.48710415144681257,0.6833782547222017,0.33408825014641585,0.30450773831263694,0.24241923186448772,0.09864447263126955,0.1834681124138727,0.4044300353314474,0.3123457797743563,0,0,1,1,0,0,0,0,0,0,0,0,0,0
529,0.6426975652239767,0.3870789891896581,0.4906474968165826,0.39121795706525786,0.8503461177309818,0.8948023077693161,0.24426496939192266,0.8174495902940891,0.45109378089459173,0.5117885151221355,0.3333647183740885,0.39382781675814615,0.45259674226500085,0.1819231076515705,0.33513609097840363,0.13903754643985392,0.2640179028023698,0.3422078753516139,0.4276161396392518,0,1,1,0,1,1,0,0,0,0,0,1,1,0
530,0.6022973769764637,0.5810753670716746,0.5635288953712997,0.5322126832353599,0.3795896084611409,0.44021371688272853,0.5686928828252448,0.5242808859650603,0.34094790064427655,0.24144856918234625,0.3337288604734528,0.4729435019353349,0.22090359090928063,0.12926434669466763,0.2218930562827826,0.19386239239061642,0.2443473269013537,0.34690739799695103,0.18372485378776612,0,0,0,1,1,0,0,0,0,0,0,1,1,0
531,0.5941805553301635,0.5410892932257167,0.5875194034150011,0.25381003980950967,0.21762106841557421,0.2679031087962106,0.497185898328773,0.236981999328024,0.560569449116527,0.37993827246235096,0.3708577418198483,0.49602098860311356,0.34864636645275815,0.4325180332359386,0.12857451245165855,0.276262515259282,0.146880470874471,0.262776139469188,0.03909129837358105,0,0,0,0,0,1,1,1,0,0,1,1,1,0
532,0.437398235450036,0.44625635765175165,0.5533671068965281,0.27540530359401744,0.6676512763773739,0.7514800689533165,0.708917538794233,0.5152030732929431,0.4666280631385951,0.3849887073609117,0.40015246323412634,0.5988501787242532,0.23257234194392934,0.5888522073593864,0.3055008221493464,0.2029424926980529,0.2584667235507035,0.3753826239701663,0.24206216549514264,1,0,0,0,0,0,0,0,0,0,0,1,1,0
533,0.6935527931495216,0.42475648450276043,0.5481147539109741,0.5369761049929311,0.35974552521818887,0.4576467829328198,0.6631104794596547,0.5424457164598832,0.33187949536372474,0.27486533562612336,0.08492678588444552,0.5629276170671138,0.3218630493723943,0.14594080989773556,0.2521966085191207,0.22855425419514402,0.2924760652580508,0.39846810366558766,0.23359968873648704,1,1,0,0,1,1,0,0,0,0,0,1,1,0
534,0.5247953890178132,0.5432869457681734,0.6565681274189972,0.5301222189150979,0.37478836229172885,0.47763199938561873,0.6026131955871487,0.6898769424785481,0.4712900169222117,0.2634115715519948,0.2167859298215363,0.5242567705548479,0.342069130533371,0.2992746758582907,0.2513365668145617,0.29104647560236097,0.3525561492450995,0.30989840708389516,0.14074835172329747,0,0,0,0,0,0,0,0,0,0,0,1,1,0
535,0.20536018565099556,0.4193309954674102,0.6949931759418229,0.3315827535530918,0.500703881905067,0.4928708469272026,0.5680058831722858,0.7601444594965703,0.482742682234759,0.3889362695120969,0.35493871976259295,0.5333434140151614,0.2981902863351247,0.17269962107377645,0.2825805384848568,0.23517168512786019,0.30000156692254987,0.3870984198880437,0.23843187588814638,0,1,1,0,0,0,0,0,1,1,0,1,1,0
536,0.40111866625555137,0.5486531278383598,0.6126278224967594,0.2927068606295112,0.7836061755264556,0.6733631472773176,0.3560062892339364,0.7460206901101396,0.4350048404202049,0.5831029894240893,0.41052087067396914,0.5397410096166586,0.4659459715125556,0.2821958888787436,0.33968891522216405,0.09446058272583074,0.23219085686447405,0.36640871642412143,0.06630337682898058,0,0,0,0,1,1,1,1,0,0,0,1,1,0
537,0.5719830360861827,0.46685893838335796,0.6134828301209585,0.39919846156708094,0.4991112308106653,0.5770451830732498,0.7274818747771974,0.6787402444581158,0.5307514335090606,0.5629734782717402,0.31703617825493124,0.45902124893412366,0.19348035662863797,0.25972567795836377,0.17795284812742856,0.32364904048575494,0.4428550468438619,0.32496328810534614,0.1527807437006593,1,0,0,0,0,0,0,0,0,0,0,1,1,0
538,0.533706041771474,0.2664442289380648,0.5473386173109325,0.5591864164000299,0.39251861611139827,0.36751377214960723,0.5115137364518239,0.5371236052279118,0.6347768142588249,0.553375429550878,0.41933628579596244,0.4790184117937741,0.40254269708406426,0.27744361760409053,0.36482647596476236,0.34552840146277264,0.44275390911564316,0.44643164385260825,0.3791030825597399,0,0,0,0,1,1,1,1,0,1,1,1,1,0
539,0.2479106148877817,0.41493788693676226,0.4114735622040908,0.3943641174938612,0.5090805861072493,0.45354770848161446,0.5740436894006106,0.11524388279388603,0.5951059114755192,0.5932246943486801,0.5048801847709194,0.5412562296275395,0.22099540511627713,0.17864887691745798,0.1949653686811622,0.29941028336586,0.22844021407010984,0.33843365250341106,0.17456248134263694,1,1,0,0,0,0,0,0,0,0,0,1,1,0
540,0.585038650243694,0.47028995614579405,0.5818498341422376,0.3741256789939728,0.252809340447369,0.24546722454672243,0.5329629988125058,0.28354471938865533,0.5204709972806338,0.3788770699699141,0.4858188773079349,0.6816447931459676,0.4960972006404737,0.17585971740321402,0.2299457565151891,0.21020604333768494,0.34726707340177465,0.6032234443959843,0.21072114970724012,0,0,0,0,1,1,0,0,0,0,0,1,1,0
541,0.4889188209647144,0.5970531027976412,0.7884084741771695,0.19373767579432996,0.6587213661277761,0.5280510265514152,0.29461543364787374,0.4297071688178592,0.4360050227384195,0.4791204242587557,0.369831110667435,0.5555900238662739,0.28272933032664993,0.17812385865595323,0.26533607076914595,0.21348563045660007,0.2940059514567394,0.39188397040641165,0.25760409830292064,0,0,0,0,1,1,0,0,0,0,0,1,1,0
542,0.676279190535694,0.5181166304418259,0.5237630394377982,0.46992428752139304,0.5696450018561519,0.4723219905950308,0.5182597897450547,0.7099165553099144,0.08157199386794511,0.15585369851292752,0.17758223258810876,0.24825133945760727,0.244047726694146,0.09670322772096418,0.2607798017655542,0.152986052817638,0.22427789798764414,0.3388057730704748,0.16184584629798784,0,0,0,1,1,0,0,0,0,0,0,1,1,0
543,0.29697397532226566,0.49766561195452685,0.5647794011746068,0.44693848128581,0.6705759894017368,0.6505268181500268,0.4391556750656899,0.5916027547947328,0.44241055494069514,0.5131886356880732,0.2851198606050431,0.37579326911835076,0.2690517957328652,0.16763490686632576,0.2648044295018418,0.23606407177224809,0.2993762223776483,0.384929717228382,0.2412035075283508,0,1,1,0,0,0,0,0,0,0,0,1,1,0
544,0.5992410595954842,0.5763352029671054,0.5218769932079474,0.3523827572736067,0.3628172745867333,0.310771281519606,0.4853369249328936,0.3354556319412588,0.4769136350913773,0.4418741613861194,0.5130024820651508,0.23057689040064466,0.22533432195903697,0.2116936404309715,0.16780114090445614,0.2841721856058299,0.368517392128066,0.3202427586538038,0.4981882093291847,0,1,1,1,1,1,0,0,0,0,0,0,0,0
545,0.6532094037205931,0.6682588024166489,0.44844464054244976,0.29062337227472285,0.4086416607827866,0.44547984130314633,0.4779357431046246,0.34242239674505875,0.40680457798469033,0.40206101080926415,0.4226487310612076,0.14353280092783832,0.2358428752870933,0.16878053095325052,0.18807010775208752,0.2134684182512929,0.25913195339687445,0.35114977252629853,0.19806600709510866,0,0,1,1,0,0,0,0,0,0,0,1,1,0
546,0.468740364486133,0.6062456823980221,0.673563118537434,0.388456637398616,0.4483487527387339,0.3931984711782541,0.5183459598046183,0.4807481946398408,0.5481525515562528,0.4525306345824224,0.44747165136740463,0.6954205125247275,0.3076388029096757,0.3315190718590212,0.39712684065000314,0.3714777869870432,0.4989166867280236,0.44555235896430445,0.2516493947467574,0,0,1,1,1,0,0,0,0,0,0,1,1,0
547,0.44261696499569947,0.6099391883951644,0.4424790191645158,0.41671976151499374,0.5749994540729796,0.53092545279756,0.6441023086493493,0.6086752407530427,0.46093768055280926,0.4468218096558315,0.3985143909865188,0.5302880321002164,0.3693129097730659,0.2015356784149014,0.354944608261912,0.2227113725012512,0.4977386458655324,0.4340206226817489,0.1821361129403557,0,1,1,1,0,0,0,0,0,0,0,1,1,0
548,0.6834087946208814,0.5758958921140407,0.599450646170869,0.5320208441848353,0.35675093353520504,0.48034871617646446,0.5841574574874699,0.772332078875867,0.20333231474800278,0.23350482958254742,0.296661236676483,0.3144627126491252,0.19381422647226168,0.0718276342220599,0.18376645446946105,0.16869020413675495,0.21360288199791172,0.3217802568032042,0.19567339244805845,0,0,0,1,1,0,0,0,0,0,0,1,1,0
549,0.5096733797460822,0.5227271978447409,0.6213505005452389,0.5972077535530919,0.6221864741121408,0.615010648816699,0.5530807566911642,0.45012265863159295,0.31245746978268174,0.1757276321016532,0.13836605696498333,0.38024227931490845,0.16729104964505462,0.0512734546201607,0.15066116423696274,0.7248854064331279,0.18158495640394126,0.5722754172351843,0.1978994185051972,0,0,0,0,1,1,0,0,0,0,0,1,1,0
