,Mean_Acc1298_Mean_Mem40_MFCC_0,Mean_Acc1298_Mean_Mem40_MFCC_1,Mean_Acc1298_Std_Mem40_Centroid,Mean_Acc1298_Std_Mem40_Rolloff,Mean_Acc1298_Std_Mem40_MFCC_4,Mean_Acc1298_Std_Mem40_MFCC_5,Std_Acc1298_Mean_Mem40_MFCC_4,Std_Acc1298_Mean_Mem40_MFCC_7,amazed-suprised,happy-pleased,relaxing-calm,quiet-still,sad-lonely,angry-aggresive
158,0.6600649870364765,0.25471024139893567,0.36046346009747277,0.6217523070862155,0.2975411052488831,0.2500093661022029,0.07363052543442486,0.05153273950535391,0,0,0,0,0,1
159,0.506833383380284,0.5351972162405935,0.11829255454202045,0.2621923976749765,0.09786452283113206,0.0872749013437234,0.35118293895160596,0.3827237120566032,0,0,1,1,1,0
160,0.4625260351247804,0.672974668588184,0.05212997194716407,0.9839752971755938,0.26395480341635413,0.06797760877166692,0.1257192293573441,0.01758583657095928,0,0,0,0,0,1
161,0.7009481891377474,0.27154834135999495,0.32875694354134544,0.3533930068821928,0.42858356404128706,0.53323717468405,0.2962070060673055,0.10768501847815787,0,0,0,0,0,1
162,0.6949139289816244,0.454345463743564,0.11906663941887902,0.1353989448918371,0.404313940218921,0.6031816649183276,0.2657240551543224,0.13071875296124325,0,1,0,0,0,0
163,0.5980043768687278,0.563406410900728,0.28512951988159596,0.2832439403910107,0.4523117704553945,0.4980237524351866,0.4001905571114512,0.1554944881392337,0,0,1,0,0,0
164,0.6503610741438757,0.26542799801635514,0.40098835157077306,0.453938608287243,0.16156345790709936,0.15992931714870862,0.12043353805161541,0.05916958842667173,1,0,0,0,0,1
165,0.8143890085212235,0.30796769587661466,0.19070355026287927,0.4799729730324566,0.20827478212810824,0.555623719966032,0.17740165891926898,0.0463714899396696,0,0,0,0,0,1
166,0.7539766294371879,0.3337016611362026,0.3530941720697792,0.3381672282612284,0.5525988547333084,0.4220412483141015,0.47388604519750716,0.19931062257178053,0,0,1,0,1,0
167,0.6419798963151813,0.1737221133140516,0.5619175011301639,0.413622648070587,0.43917037249312996,0.42767964184025165,0.26632624862341053,0.0726854922770776,0,0,0,0,0,1
168,0.33752764169031724,0.5880646814685629,0.06267610430948532,0.06412082022884885,0.12092747156023403,0.1287948324092112,0.33425759031870883,0.35056618970908743,0,0,1,1,1,0
169,0.7502613619235787,0.2843831230425652,0.2895820560932866,0.3126852876897445,0.19303116988122593,0.2508726085219042,0.2026937846209687,0.11228639565368459,0,0,0,0,0,1
170,0.7340928162568072,0.20921787477076592,0.6452585753122659,0.6711953710815849,0.11858781145573738,0.08444789949547926,0.06007601661394038,0.07258678416879877,1,0,0,0,0,0
171,0.5873196995313501,0.34214005664704106,0.3583084078002985,0.551959785280867,0.4881302676894578,0.36531388930515996,0.4306023584536002,0.10054171009823432,0,0,1,0,1,0
172,0.5634771920272283,0.34610068994897775,0.27394554158074325,0.26440869704926256,0.4791349603148205,0.5096564513711971,0.6053745767116112,0.2516661928677469,0,0,1,1,1,0
173,0.7264665723369275,0.215930066531983,0.4347074888067327,0.4300347080845407,0.5112116389390675,0.48391996353464195,0.21773934096936653,0.11544268612400899,0,0,0,0,0,1
174,0.5518591877438328,0.36050308363592803,0.2788191799654449,0.6327457682327489,0.07432872940899532,0.11912277086767564,0.32422343852470853,0.0366096528633248,0,0,0,0,0,1
175,0.84583273257519,0.48867708191188763,0.08204061158897952,0.08109850977526678,0.146349526387702,0.14302506368949497,0.2828649148061226,0.08481237562778357,1,0,0,0,0,1
176,0.7916274450466956,0.3389719660384015,0.3222422452177036,0.5522326960280483,0.4752375737540492,0.7030430466057244,0.2932424406158872,0.13986228244732937,0,0,0,0,0,1
177,0.7682071312815253,0.22133358517192148,0.41443265771205284,0.37392733971445613,0.35518414844457646,0.24166573005644632,0.3012215040813044,0.05591932783726585,0,1,0,0,0,0
178,0.7023316815892264,0.0,0.8299923830048117,0.5575632591705715,0.32987569916024007,0.23547161446625697,0.09099102071793011,0.010902113143182034,1,0,0,0,0,0
179,0.5811335692745214,0.34671633544899944,0.3679256383103895,0.6879419668501479,0.5368854682134762,0.49610994555172583,0.4041728707717563,0.19774076881771377,0,1,1,0,0,0
180,0.6649771049805866,0.22141862229869835,0.4490311553681239,0.7504957511758272,0.5759657750507899,0.30998988460962085,0.18954967477428056,0.0713533276477463,1,0,0,0,0,1
181,0.6845265889517362,0.39320626578844897,0.13695728909283447,0.16435829659675896,0.24037295369294787,0.2698889180278734,0.2752230384372667,0.20615780662686753,0,0,1,0,0,0
182,0.703201446960553,0.4081212120203557,0.25938655321678716,0.41093975935434596,0.47870919539641676,0.48569483990209295,0.60209035376804,0.23154790107078557,0,1,1,0,0,0
183,0.7446330545893445,0.2714424193811428,0.5149584161604152,0.5117472670409653,0.5178294176948309,0.4269974773964732,0.3008111051075081,0.08465207365993874,0,0,0,0,0,1
184,0.703542833374033,0.3840562875885734,0.3982759581622606,0.5236232863295927,0.20923991750804705,0.3402751760827214,0.2338531720334754,0.11697068764016552,1,0,0,0,0,0
185,0.5607704036744197,0.4202725348385959,0.19088933063332528,0.7867928805509276,0.3053276905835334,0.24095390628902535,0.20475093525595284,0.04096544426545374,0,1,0,0,0,0
186,0.42977065254602653,0.5091861730630339,0.05394442689852058,0.05649912734587694,0.09885933893855581,0.1291850866676657,0.23356651144373825,0.16479910925803093,0,0,0,1,1,0
187,0.22706278925482204,0.49398724276685185,0.08638787225741729,0.12290227374268475,0.11095474712531922,0.1856174134572156,0.2975011033339245,0.1620637101614075,0,0,1,1,0,0
188,0.17800683053245647,0.675937571765677,0.11819347167778252,0.08267434925092601,0.32851652653610564,0.5102792971676905,0.7576346582964524,0.36286995798982913,0,1,1,0,0,0
189,0.5781435813909468,0.24896307957544678,0.33971179271864804,0.513725869958029,0.5830697036532883,0.46907781357710154,0.4185688006038433,0.21722574939195807,0,0,1,0,0,0
190,0.6638819063331398,0.34936995976129703,0.3635288362098328,0.596450839750771,0.4750175269813166,0.36117875518257647,0.5159199742624161,0.23554597428851196,0,1,0,0,0,0
191,0.40102289735623575,0.6037172540496644,0.07978028374855246,0.07246880784222237,0.1441848802280299,0.1620242020080923,0.2930537395801969,0.3233022205376038,0,1,1,0,0,0
192,0.6711609217830421,0.30057845215787954,0.29706281234324783,0.5594604290421054,0.4322312231018408,0.39257080773265396,0.2510950846989239,0.09536940522442275,1,0,0,0,0,1
193,0.7382894925940249,0.264763676665879,0.5117877645048025,0.5391527882014523,0.5596065768398214,0.6509222488635794,0.38788786827636557,0.2077497709971888,0,0,1,0,0,0
194,0.12372421754416285,0.6566100140785537,0.05286690074993343,0.028428936462416447,0.2629272361613608,0.4128687122233877,0.6460195424154558,0.8168072270128558,0,0,1,1,0,0
195,0.5363521264501443,0.2521941575666402,0.36574581529715566,0.7384194506130588,0.4943140937399252,0.4180216294520206,0.20833213032126613,0.12127120250165829,0,1,1,0,0,0
196,0.584283933293062,0.2361717317286667,0.4412098017723448,0.6805425641725412,0.2913890068726237,0.28250349667815566,0.24808102389388192,0.07040967813260052,1,0,0,0,0,1
197,0.5924526705792865,0.5830981637971491,0.06495501018695697,0.3325109329365857,0.30090935608173464,0.40489503721464604,0.37506238476862985,0.1870352822262232,1,0,0,0,0,1
198,0.5822933576986036,0.2591701973992951,0.1911060743988457,0.6033506396895861,0.471353492346978,0.3611678280633397,0.3010812672460373,0.12244859281720841,0,1,0,0,0,0
199,0.5069029038526023,0.5399985688467901,0.05627287420811117,0.048047697755749276,0.10205564624666741,0.13619717518357555,0.22941818211815368,0.1742450803878834,0,0,0,0,1,0
200,0.5049356263794553,0.8363517907720572,0.023717960626946824,0.020188792612041956,0.14091283589116393,0.13451595983815368,0.21500884729446024,0.15036008717900123,1,1,1,0,0,0
201,0.7945910268349021,0.23333230711882236,0.8268774654603329,0.6448836938029453,0.4131106937614182,0.3882936210599929,0.27498896666075473,0.09132790043905367,1,0,0,0,0,0
202,0.5572544437602747,0.39140983568364196,0.19587443724029452,0.9285568083528296,0.36134341113436674,0.40083327089265197,0.24654873023794893,0.15072412268233365,0,0,1,0,1,0
203,0.7041906005984604,0.1794523842013999,0.45684631628488803,0.48867090265229635,0.4764544835809287,0.40918783405764503,0.24533196946136682,0.08416721943207303,0,0,0,0,0,1
204,0.5543752446361156,0.52800999810289,0.6044054718511775,0.6676783438719432,0.39045508743021196,0.36868100304710505,0.5574775105486973,0.19862519346789223,0,0,1,0,1,0
205,0.7237026253033487,0.23267331098959257,0.5452653872591822,0.5680307068608442,0.5867941232159581,0.5470880788251161,0.3968599322738578,0.2866838813607505,0,0,0,0,0,1
206,0.7595771285824948,0.23585047111566718,0.15297155702528473,0.6890314089457502,0.315068086565377,0.3442448423997202,0.1814149071755889,0.1773066110742601,1,1,0,0,0,0
207,0.0046783188430858935,0.607066818213588,0.0,0.3046520277928783,0.14566584618218853,0.07558288376042754,0.30915829026550135,0.11811807069079883,0,0,0,1,0,0
208,0.6285485644314568,0.32599564995989444,0.1964998978207963,0.3545176632677541,0.7362765015633557,0.5840685723562614,0.42954748872949555,0.11573881044884551,0,0,0,0,0,1
209,0.5390153330614829,0.6997230884951923,0.06767359627448431,0.13264342670255588,0.2697517565361568,0.24804092362255847,0.44307931217956914,0.33138444044347576,0,0,1,1,1,0
210,0.8332058518711523,0.33832087453445925,0.208296951344121,0.16158517126249833,0.405138859748328,0.28376948149258197,0.38958411529117704,0.1295026690672479,0,1,0,0,0,0
211,0.6947683916701619,0.30908857174237914,0.20122491190914105,0.8201342104626058,0.2933151837390553,0.290411608971477,0.15397798281686306,0.013712530402097349,1,0,0,0,0,1
212,0.6664633708899672,0.19051702905906673,0.39447984592614616,0.4582083409447554,0.5443138378715848,0.3662458164743494,0.3593785445891267,0.11526817018857197,1,0,0,0,0,1
213,0.6250043055956385,0.1031089307288564,0.7015128714833324,0.8529451251317784,0.15187423559333313,0.07963528398021869,0.01375455254138018,0.0024345367825894595,0,0,0,0,0,1
214,0.777638220135699,0.028213854228724914,0.666233179135626,0.6315176698704335,0.31437621857297116,0.2413191842749388,0.19141296860757198,0.09525253482422061,1,0,0,0,0,0
215,0.6643675214374263,0.1700455472829723,0.41645147107089997,0.4584196266845086,0.48410699390521617,0.5261782556571256,0.3623812627089632,0.330266274992893,0,0,0,0,1,0
216,0.4878875006864416,0.34906866872797115,0.31097776208965766,0.3501246805953856,0.4940500376126461,0.556730481043009,0.4510501264193824,0.1557345462585679,0,0,1,1,1,0
217,0.7723253604840963,0.19915062721121496,0.16616815600596976,0.03719069198280662,0.10109255781345156,0.09339096608222186,0.1842340800257376,0.17492971982690547,1,0,0,0,0,1
218,0.3945466973102001,0.3907495082491006,0.19323016330094564,0.2558538254823807,0.10890575345550196,0.11725423347819564,0.2672769718742653,0.4069656337850216,0,0,0,1,1,0
219,0.6423323358995539,0.20257923762801336,0.5672927465150699,0.7488406795477606,0.21039541893323377,0.3196104325890403,0.2272579161631202,0.06165703275529864,0,0,0,0,0,1
220,0.5891404348593174,0.20234068435749547,0.45395433518494444,0.5152554906781172,0.3596669617681526,0.3904072381237824,0.13639888305485323,0.10962680438421935,1,0,0,0,0,1
221,0.7319289886348632,0.1598442539198621,0.72519367603619,0.5613708042723737,0.2786232236340469,0.25251948149258197,0.056469042718614804,0.025742284974256922,0,0,0,0,0,1
222,0.6587729344532944,0.28966482724649456,0.3627671366910039,0.5550806517284715,0.4536003234175824,0.42458258404515703,0.3752583038767236,0.14580451056571592,0,1,1,0,0,0
223,0.6362738428930799,0.31349128161434087,0.4816913444925409,0.7120747599375827,0.39916689268370076,0.4934265572705928,0.34360602523438116,0.2011284310938438,0,0,1,0,0,0
224,0.14770625672566728,0.5704951956519568,0.09089614258024165,0.05738608727421587,0.18315772236238126,0.18015541485588682,0.5003186263389523,0.6188951009191699,0,1,1,1,0,0
225,0.717096895180654,0.1158628356137484,0.3648231061239403,0.49982943078301173,0.14734843638857192,0.3217349767720665,0.16306553597281057,0.06104346315423733,0,0,0,0,0,1
226,0.6859559298626063,0.2973123441956753,0.17242276181098706,0.46028158226608357,0.47154078797214116,0.35813633298366543,0.2912296295685243,0.062499605167566884,0,0,0,0,0,1
227,0.5652407686744259,0.3457116159716699,0.12444807748279985,0.8339712255233174,0.35930055830471874,0.24403847594784944,0.3624328203689879,0.10554502669067248,1,0,0,0,0,1
228,0.5281939749702931,0.26631298322222485,0.3955573720747333,0.6921522753933548,0.47471764928638327,0.4765207427943453,0.2322022957594856,0.13716557692915127,0,1,1,0,0,0
229,0.707744276829352,0.11540569865238622,0.425362736173296,0.37130167421939825,0.3018806323018428,0.34060923372795837,0.1425012476953726,0.022862377207113295,1,0,0,0,0,0
230,0.8675443850242386,0.3239671566979635,0.10241452554789729,0.15134001377759093,0.15030115703663527,0.13135490034467245,0.35571588842097446,0.13820161723364605,0,0,1,1,1,0
231,0.5434660220152054,0.1973737506531717,0.4091317244753253,0.32882883874276175,0.15871513154191386,0.19285741046006288,0.18791735925789968,0.1412181370226476,1,0,0,0,0,0
232,0.6362971643826172,0.5292856382111251,0.16796403292028167,0.20822869920613785,0.3523706201736835,0.2980184449772715,0.19028076239343034,0.0926482200953915,0,1,1,0,0,0
233,0.804366189448545,0.5391316394692086,0.1936884215480459,0.20313803341395936,0.3966071858064715,0.32955879414556166,0.4132769223789117,0.22769670551817808,1,1,0,0,0,0
234,0.3480048559173605,0.5109150394232785,0.05360382955270279,0.04619674663978642,0.2345033339644753,0.38575852939707267,0.8082622181342727,0.9999999999999999,0,0,1,1,0,0
235,0.4315677859657443,0.6807509893262597,0.07322842935082145,0.039869178912802804,0.17458510948606287,0.14310623657525345,0.42521767644062414,0.31189945986923145,0,0,1,1,1,0
236,0.6424919175148358,0.32049752543625215,0.25898402908082063,0.5695009034666269,0.4676485187781776,0.44775744292921715,0.24996700309758424,0.15990555608199883,0,1,1,0,0,0
237,0.680085901598737,0.29057718741783356,0.23210160947727596,0.4286591498830225,0.8499137723692896,0.6123058094809931,0.30090597120195345,0.14284800530654793,0,0,0,0,0,1
238,0.7982655401623857,0.3465847858428994,0.14628346368922662,0.17229031540999334,0.3069693418554549,0.3522778360557469,0.27452185426093123,0.18810054013076852,0,1,0,0,0,0
239,0.8536800866493819,0.5001854674712188,0.18270880165468387,0.12620361342632838,0.17470792628944853,0.21312409461012038,0.18565294682961636,0.20763369026185288,0,1,0,0,0,0
240,0.7594936105428085,0.4631112771544681,0.09865556938587203,0.09676226612759456,0.2378378101763956,0.25802518857085766,0.27788341369453945,0.1679790896743422,0,1,1,0,0,0
241,0.7246750940278992,0.27944497881560426,0.46313188548497963,0.5631183134115825,0.6425375998526199,0.4410076052749886,0.23205174739221357,0.1269370479168641,0,0,0,0,0,1
242,0.8824944880196948,0.42689502990444567,0.2033799642063153,0.13380990005744328,0.17141848290543626,0.18151193865827453,0.1665714568544878,0.1901820967181528,1,1,0,0,0,0
243,0.3373873154932505,0.5402749811121059,0.0625646360872177,0.06420225327437873,0.15048538224171382,0.18390497777111736,0.45175543520851985,0.18968776651189237,0,0,1,1,1,0
244,0.45002566999624927,0.7375301623859654,0.0471510580192097,0.015100327712985924,0.146805995506952,0.16703662770368144,0.3616171781873977,0.3927721974793898,0,0,1,1,0,0
245,0.6907850672362281,0.22685326020029492,0.5960267771440604,0.49563672938478426,0.5406559440774156,0.526516996353464,0.35168717286664714,0.17831659243816925,1,0,0,0,0,1
246,0.7286054660617411,0.30117287997949793,0.3436936853252086,0.7217806986074949,0.33165347238924736,0.1877357135721065,0.19920126873089788,0.021042199690451367,1,0,0,0,0,1
247,0.6682378838669272,0.3404670219033007,0.06424904477926195,0.23017600542300065,0.34365574450011005,0.3450659373595084,0.33847603806192694,0.3182894279667709,1,1,0,0,0,0
248,0.8778966727151425,0.5363735908965342,0.15794427827422422,0.11149724558225727,0.20138373598481174,0.18649938808132271,0.28362075010208415,0.1178219463659623,0,1,0,0,0,0
249,0.526789170696712,0.45827148310739985,0.22426787052346717,0.2525678920505941,0.4934809864236259,0.41429548179229714,0.743890417287077,0.25983053791970684,0,1,1,0,0,0
250,0.5575071944925765,0.46569775375511313,0.13278961611582787,0.0635794005207313,0.21115893006094788,0.2414877741145911,0.4710658411941579,0.4632142518715058,1,1,1,0,0,0
251,0.5877174968423684,0.5742767683894867,0.049745790526439654,0.04207667471459919,0.1553857726968012,0.1562968305110145,0.31638048728175644,0.2822878170504438,0,0,1,0,0,0
252,0.41075884808666796,0.6224469724453083,0.03949071407781721,0.04578517962589219,0.20149120068777415,0.18167896748089307,0.2718408559396487,0.08985675479326574,0,0,0,1,0,0
253,0.5668382907077416,0.5734688324785244,0.09941107622568598,0.13135590422593488,0.21251912615844404,0.1628562240871172,0.565903063349928,0.24439416911462777,0,0,1,1,1,0
254,0.6821295931708695,0.2817382354213748,0.28105473708981243,0.29350450412777507,0.21867020106134194,0.17323386532793839,0.291112078103668,0.2539080514229761,1,1,1,0,0,0
255,0.46893072839928807,0.3081870284266967,0.18597234349551964,0.23646175618065812,0.20793703591879764,0.20366120935111642,0.46512742991251704,0.24244685555450265,0,1,0,1,0,0
256,0.5636730878656981,0.4169372822067718,0.2560301211907283,0.28569353443627427,0.5788478760369066,0.6122995654128577,0.5420236175329041,0.1514111311159544,0,0,1,0,1,0
257,0.754244172256541,0.34158223972149093,0.3209417826245813,0.28740362839240163,0.6552808666772427,0.4140613292372245,0.2817677678007977,0.12315850153194985,1,0,0,0,0,1
258,0.7813901757641117,0.53152131586217,0.1358054507960689,0.10897722295707596,0.20419009994217374,0.216221152405215,0.29302589844378363,0.22215167882750567,1,1,0,0,0,0
259,0.7262850713256674,0.20204255517428452,0.3211275629950273,0.7542152605527324,0.4849677350022773,0.5043739697287576,0.4645602956522456,0.17030623203512432,1,0,0,0,0,1
260,0.6139539622579779,0.4566992115344293,0.10268081074553662,0.08300008143304552,0.17891030791196083,0.18513662021079969,0.43730588541000714,0.18219621592596102,1,1,0,0,0,0
261,0.6964363922730623,0.28252661778557336,0.3975018732854021,0.6422294166972958,0.5596608209279833,0.6033658649283179,0.3113350546717427,0.15464401907830316,0,0,0,0,0,1
262,0.8525356044133232,0.2697435905969906,0.21011759897449236,0.2200981158153979,0.09604171677421669,0.12575865427843547,0.08645394663575959,0.043844562367731134,1,0,0,0,0,1
263,0.5296539282572092,0.5277857563644714,0.09375716028511097,0.09159456907613109,0.1487260315332143,0.16455617163694491,0.15875015982874607,0.15491171546795543,1,1,0,0,0,0
264,0.7347935125131007,0.2960188146723159,0.4946216582755867,0.5888247450815541,0.6077763506010349,0.49788013886807525,0.42463713718874646,0.22897991092580308,1,0,0,0,0,1
265,0.9577813037834326,0.23488319460022572,0.16457663749914853,0.11597166130015557,0.07587724460501605,0.0489004196013787,0.23867896901178404,0.10584983732903758,1,0,0,0,0,1
266,0.2008022545664434,0.6317444759150228,0.07975551303249298,0.061838494060889905,0.18184255909279323,0.2173216694140565,0.44962197923669917,0.22763116333428093,0,1,1,1,0,0
267,0.8684967804426642,0.24335836742029646,0.25344158136251327,0.23901259130955343,0.21249046890432066,0.16403635296468344,0.19855886028699055,0.10805616096528634,1,0,0,0,0,1
268,0.6575357270965096,0.4736819245349585,0.2844111691158713,0.20991238244479607,0.44426215246682677,0.5458720465557719,0.2830628962206173,0.13662228750118452,0,0,1,0,1,0
269,0.6170365584211492,0.23697600655002218,0.3621974102216361,0.2991960137423767,0.4354377651435678,0.5254352115490283,0.3640156405317451,0.26794908240942544,0,0,1,1,0,0
270,0.9170275616541432,0.345679747850774,0.2039868467497724,0.19427503680993743,0.24953611069887882,0.14847769618862072,0.47482233230355503,0.23108041946997696,0,0,0,0,1,1
271,0.4019374596167844,0.4885153283165312,0.12630588118726044,0.1206265502540931,0.19577407849017214,0.21041104700534485,0.41205191237672567,0.23096828705897218,0,1,1,0,0,0
272,0.35178884938360455,0.6119079435659679,0.09146586904960954,0.09291950673583338,0.5240940981408607,0.2651106448873569,1.0,0.38203117596891883,0,0,1,1,0,0
273,0.6278660720232092,0.1350586772816077,0.626203701983515,0.6066079615107811,0.6131035294478874,0.6920519256706129,0.4061846506659188,0.14584478347389368,0,0,0,0,0,1
274,0.746963497662593,0.5073651970165448,0.11597649259045956,0.10074808357231363,0.21107909913874723,0.20058288376042754,0.38916546709177674,0.22201269781104901,0,0,1,1,1,0
275,0.6975125691845541,0.4242468140199763,0.15779565397786735,0.17382433791632643,0.19426957264869793,0.1450606299015934,0.17360289052865163,0.10513361129536627,1,0,0,0,0,0
276,0.29017298329288677,0.658117218104421,0.0910633449136431,0.09317921212428001,0.22017265995609303,0.22512207153204444,0.31682594546436954,0.20927461385388044,0,1,1,0,0,0
277,0.2395542510892512,0.6967460401987638,0.038165480768635324,0.03627512044387612,0.1174988357990513,0.10226378690244264,0.23599487723089996,0.15886161912884175,0,0,1,1,1,0
278,0.9696462634790848,0.2854187121618069,0.14009078467435798,0.12312896573429497,0.13222764094507533,0.1252450796743093,0.10873613614521938,0.047160365141034145,1,0,0,0,0,1
279,0.8981712727387443,0.2716636656826102,0.18022553736972152,0.198324680155207,0.17228741178938967,0.12082271841750336,0.3062339397889023,0.15076439559051139,1,0,0,0,0,1
280,0.5575843096383415,0.41159017762941125,0.22707934679621752,0.41522709915683786,0.47107306064591414,0.44774651580998037,0.34916394098504006,0.12602340566663509,0,0,1,0,1,0
281,0.4431943196516266,0.6095513667513156,0.10645834494460649,0.7901140282726732,0.3891603936278548,0.43499612867775606,0.38872722698156714,0.27313323225623043,0,0,0,0,0,1
282,0.42645818314379746,0.5083725791044975,0.13974399464952533,0.1143540048551702,0.21767743190064126,0.20096064988261142,0.35145825685613763,0.19155216526106322,1,1,0,0,0,0
283,0.4716825706918044,0.4404830807736215,0.09292734129711855,0.10644619586628251,0.1165470055728125,0.08981155402367746,0.1529726084463821,0.14688793076218454,1,0,1,0,0,0
284,0.8997755248211454,0.20219157816259903,0.3045559539512389,0.21981199970948206,0.22262183171027528,0.2958798516409411,0.2355071417670666,0.1323517799046085,1,0,0,0,0,1
285,0.6253819127594018,0.41387328303218107,0.1875205132492368,0.20577690426775186,0.1719312430595713,0.2817963559618363,0.24638065226626854,0.19127815155248112,0,0,1,1,1,0
286,0.43187540529266943,0.5858182701684435,0.07911766709396152,0.06874489667907235,0.1811926535082108,0.18871603226934408,0.19344330925934328,0.25562004485296436,0,0,1,1,0,0
287,0.5134192505108879,0.6791089906375954,0.10606820616666979,0.24899364161976928,0.44272591895114455,0.6269153679004945,0.4411118718730279,0.261281941943839,0,0,1,0,0,0
288,0.7474178460805059,0.4419686510881758,0.09624661724908815,0.07485457598693548,0.17578871415924224,0.25601147659723256,0.13968723061122637,0.1066434505195995,0,0,0,0,0,1
289,0.6820182202058038,0.32103595522820244,0.2876437475616327,0.6753308492586292,0.5535691074800552,0.4399008441980118,0.28894768753583255,0.1274100571717363,0,0,0,0,1,1
290,0.6431039313534994,0.3114513890506795,0.21513986165555085,0.5100811909472864,0.3949409711738727,0.4376467356011787,0.45990257664561734,0.15605751918885627,0,0,1,0,1,0
291,0.25370095447519025,0.7192870360817022,0.08268465020652585,0.085002894174456,0.24368696043763727,0.22792253609071367,0.27384129314860567,0.3158691051517736,0,0,1,1,1,0
292,0.8357132157833671,0.351432983754747,0.2665762535530496,0.26790371532768,0.5140558714108069,0.4198292871771817,0.3634856277866915,0.13365156827442434,1,0,0,0,0,1
293,0.7186067863665095,0.18355463510585546,0.3573237718369344,0.42000963991187623,0.46664142099041517,0.6042415954842898,0.2848839127726885,0.1782305189677501,0,0,0,0,0,1
294,0.47030770111571574,0.5920159956333186,0.045683393092685834,0.08774740789812505,0.0975134714681214,0.1315016359458514,0.20948186613981612,0.21154253134969522,0,0,0,0,1,0
295,0.4124191605432177,0.7113691809476897,0.06589010471820216,0.038018227796839964,0.11455225599115726,0.1743577975922873,0.331933371004797,0.22793202564831486,0,0,1,1,0,1
296,0.9244552223895646,0.27862206571988674,0.2832655234981205,0.2658348757925966,0.26110647705116863,0.3468548628802637,0.23973796334869069,0.16847499921033512,1,0,0,0,0,1
297,0.8754644142812575,0.4674106444516188,0.1410754206377221,0.13410702062897123,0.11780280738743076,0.1122995654128578,0.24077530346838694,0.14651283995072492,1,0,0,0,1,0
298,0.3594341851441176,0.5269516935867695,0.13472792464748176,0.17660406592995437,0.2606878764462959,0.3520561716369448,0.4083913185149744,0.3811096370700275,0,0,1,0,0,0
299,0.5370769387156586,0.5462368159170863,0.09404821619880976,0.0812503714007144,0.27259496553453455,0.32079524451770813,0.6503256381807159,0.2713896522315929,0,0,0,1,1,0
300,0.5370541546953191,0.47244938543618564,0.2013611508474681,0.17965450379764106,0.32173499204249467,0.3011326739597381,0.47257854293928153,0.22524479610853151,0,0,0,1,1,0
301,0.4627394571327419,0.6323443121644695,0.02008285804521895,0.0111937424206743,0.18985328509362231,0.23192342274838906,0.39891914521524297,0.2990326605388673,0,0,1,1,1,0
302,0.5322445297903986,0.7923245256392762,0.05969742570333353,0.060918520735714556,0.4305803605696653,0.3239609870622908,0.69203578514067,0.4412749928930162,0,0,0,1,1,0
303,0.8538009003777474,0.2540215405199413,0.15635895244641787,0.09066799307158843,0.20438455988086768,0.1719975398371546,0.19836294117889686,0.06903566126535898,1,0,0,0,1,0
304,0.8530803177611368,0.394965169724786,0.09001678216013032,0.13700779776433278,0.07166667519561137,0.07182083270892647,0.0024046492635503847,0.011522789728039419,1,0,0,0,0,1
305,0.808699032438603,0.5069299433862416,0.10000557341111338,0.10388215537865264,0.16820989391698615,0.13631737349517958,0.17365857280147826,0.18172162734135633,1,1,0,0,0,0
306,0.8136150295082274,0.23645280356257306,0.1755500647134957,0.18564533487689303,0.14247465624088473,0.10887001098955984,0.20120479939945635,0.07968271265674848,1,0,0,0,1,0
307,0.39488855108819965,0.603163514246631,0.13589834098129192,0.14433016918265432,0.4506690957101114,0.5154290923622559,0.7984497642783783,0.40744811901828865,0,0,1,1,0,0
308,0.5529001020023063,0.2582483516776111,0.44067103869805113,0.5802412619040808,0.45440067958631214,0.47410897147709663,0.47523479358375237,0.287092927761458,0,1,1,0,0,0
309,0.6966669899271261,0.3475877579820075,0.24414637016119548,0.559407607607167,0.41377185755297763,0.41607035815974813,0.3502043745643378,0.14010313023152976,0,1,1,0,0,0
310,0.7225265258575262,0.5466095814043275,0.10051337309033262,0.11982762605065134,0.30254077262004064,0.2989207128228182,0.2895251333281088,0.33735667582677914,0,0,1,1,1,0
311,0.6262568191404463,0.6024847981574735,0.0658591413231278,0.04326515700071088,0.11917221474518075,0.12137063539637338,0.1640915334073014,0.2005930383145393,1,0,0,0,0,1
312,0.5647321826039915,0.44545500687286377,0.2974405657631548,0.27379770710954504,0.4874465874839443,0.5535959588391027,0.4354518719555202,0.22213904418964595,0,0,1,0,0,0
313,0.7251659202465814,0.1885093374426291,0.6805816164130766,0.4624120468085949,0.6629456586818687,0.665804985263999,0.23904296609155817,0.0666240247638902,0,0,0,0,0,1
314,0.242172777652498,0.6709855320395265,0.1175865891343254,0.07371231245639479,0.3142667069232856,0.44751548528897545,0.5650575177255235,0.5152381629236552,0,0,1,1,0,0
315,0.17777955116648325,0.5971208026439724,0.0919303199757247,0.0653951373467353,0.2087783310219894,0.23697643488685738,0.5058806667024134,0.32256625288227675,0,0,1,1,1,0
316,0.2283811778286946,0.4831272028942578,0.07287544664697396,0.2882267624201901,0.12870075174118406,0.0,0.4071797135043948,0.10401781483938219,0,0,0,1,0,0
317,0.14681307639189933,0.61629717397165,0.09426495996433018,0.09193350661698516,0.24573186021400828,0.2890519631350217,0.4859144472812616,0.4003577181844026,0,0,1,1,0,0
