,Mean_Acc1298_Mean_Mem40_Centroid,Mean_Acc1298_Mean_Mem40_MFCC_1,Mean_Acc1298_Std_Mem40_MFCC_7,Mean_Acc1298_Std_Mem40_MFCC_8,Std_Acc1298_Mean_Mem40_MFCC_0,Std_Acc1298_Mean_Mem40_MFCC_12,Std_Acc1298_Std_Mem40_MFCC_4,BHSUM2,BHSUM3,amazed-suprised,happy-pleased,relaxing-calm,quiet-still,sad-lonely,angry-aggresive
143,0.3276533251264774,0.15495112445374884,0.15453106883199286,0.09100081024650192,0.003607874082091622,0.009288106999893575,0.05933105701802696,0.5535428712874041,0.5214565197512401,1,0,0,0,0,1
144,0.1710211596503447,0.2869780035079895,0.7565539520604385,0.4617353298638162,0.15122082623095323,0.09472855584717164,0.3386543514861612,0.06633514391480533,0.2810258205106256,1,0,0,0,0,1
145,0.5159358785385318,0.21220457503070328,0.37878561375618947,0.18853812833058053,0.2266803475251311,0.07771490607440508,0.3234282147708737,0.4500354606970322,0.5191587598699231,1,1,0,0,0,0
146,0.3034323015371657,0.35270471315362933,0.22097665735683403,0.12855132080567583,0.18458343325274973,0.13419864667860784,0.15578073943532694,0.12796611347979298,0.1503780859441076,0,1,0,0,0,0
147,0.38146762341329615,0.3314009159380544,0.3173370718510039,0.13990126419229848,0.11670868683202522,0.22587077058910643,0.19594406768104317,0.24943026480101682,0.25932725447055255,1,0,0,0,0,0
148,0.35461716636700846,0.13323836688777432,0.21111747161473338,0.11109206685572409,0.11330254194995172,0.020897818435104593,0.1648938681100814,0.3849257272224123,0.3670003117240678,1,0,0,0,0,1
149,0.0,0.6913114855037493,0.4089483778284997,0.06408868044085714,0.22609557589230744,0.03313987568182701,0.2020256059247138,0.5209479548216813,0.4369544646219476,0,0,0,0,0,1
150,0.6196878155185168,0.30766573919063295,0.3176214714397183,0.24410234036585737,0.03452550699651957,0.10932206109823209,0.332092898840338,0.08390139979363265,0.3479199941336276,0,1,0,0,0,0
151,0.392968020257976,0.25743509054540253,0.3245637383232093,0.16679651386248656,0.1431361032075753,0.15175792698686377,0.13243539512952446,0.4001418427881286,0.44045617472207027,1,0,0,0,0,0
152,0.16530875595941924,0.8486498067943168,0.15727479563337254,0.09157473485202611,0.29128902528339307,0.2804918220174591,0.25805233427218227,0.012869868976201007,0.044587643398183816,0,0,0,1,1,0
153,0.40992705616837016,0.5722293040268658,0.16988500047399935,0.13089765963414252,0.07409181352120343,0.03955342759021063,0.040769121835318556,0.42571693185705584,0.4026373550607248,1,0,0,0,0,1
154,0.5692696438116527,0.221560822347291,0.06978910676652261,0.09591942202416187,0.05566753731585121,0.01001279894950637,0.0727791502105854,0.40020247362697575,0.5656296022757317,1,0,0,0,0,1
155,0.2801021537597659,0.30544279214663,0.5226735749028302,0.22918549451006048,0.19736139826691124,0.18877521429653357,0.5693410749033616,0.040455788159186545,0.04764090322267761,0,1,1,1,0,0
156,0.27524823039668267,0.18362511108078694,0.3198146298065354,0.18976907974695373,0.5316541470338516,0.17062807198719315,0.22166538164996147,0.2028635555815137,0.24868598226240385,0,0,1,0,1,0
157,0.21156950721069478,0.4982866100640025,0.3035783302097994,0.1592627795610126,0.17413653421132796,0.18704991815541966,0.33656423247787937,0.3426849449177173,0.20518163112613022,0,0,0,1,1,0
158,0.34984963096144395,0.25471024139893567,0.25511372337400007,0.2636352540330538,0.06303073413225659,0.025328180719139917,0.08663372827928398,0.7069717120980773,0.7414001990710213,0,0,0,0,0,1
159,0.12481440087251837,0.5351972162405935,0.24562826786065883,0.08929461809342759,0.333115427989967,0.12651308302649827,0.2864380910421223,0.038320358890066276,0.07514361364445751,0,0,1,1,1,0
160,0.026153954138793054,0.672974668588184,0.030000510460800323,0.02581232405704964,0.14839078429720465,0.011358574986471852,0.08585747329000992,0.3986399779726494,0.42583085273623317,0,0,0,0,0,1
161,0.40476537570662646,0.27154834135999495,0.6230301682332953,0.3306805551227316,0.08498899806210343,0.12450342835037703,0.2851320944723302,0.23730465327781997,0.17879610236819724,0,0,0,0,0,1
162,0.153565392984218,0.454345463743564,0.48874980857719996,0.2797778574173912,0.12610659403335256,0.10116181577283301,0.41208125501549886,0.15197203193965841,0.17438054701584824,0,1,0,0,0,0
163,0.2645739183957756,0.563406410900728,0.37469281198270266,0.35642276169403847,0.13363660226455204,0.1642584408030285,0.3869211524239611,0.1386048788356654,0.24911368988684734,0,0,1,0,0,0
164,0.33976383692113316,0.26542799801635514,0.24512874550612196,0.3178620399513851,0.10248694026223175,0.034462002098059205,0.11076843998971986,0.5722805817223052,0.5611269862184072,1,0,0,0,0,1
165,0.23609828789866688,0.30796769587661466,0.36436327307465133,0.19476040595427296,0.02966067366210602,0.02719255915361386,0.1196770149848683,0.011184999151724502,0.18037137525822405,0,0,0,0,0,1
166,0.3892425395899812,0.3337016611362026,0.5693205766748584,0.3454870308620815,0.135675444452366,0.09138382377203567,0.4008360476033127,0.48348755260003395,0.31461810588042466,0,0,1,0,1,0
167,0.5018492422156352,0.1737221133140516,0.3811701949231028,0.30905969854675014,0.14077741086647955,0.046934924690035115,0.3831264194189627,0.05470181030334888,0.15338460176593,0,0,0,0,0,1
168,0.25838098169115226,0.5880646814685629,0.188252473911807,0.18286770128912294,0.6629506095624501,1.0,0.22750565145101992,0.08291461898524001,0.09597244908482545,0,0,1,1,1,0
169,0.40403647731506226,0.2843831230425652,0.14855867746898954,0.13984932531397049,0.016974094406024987,0.07776333148828751,0.09796547763284189,0.43279850258515434,0.4712473257317846,0,0,0,0,0,1
170,0.6488977436545346,0.20921787477076592,0.30121380286003896,0.20681541961419797,0.07259115891400016,0.04694168172453034,0.07746028249387651,0.750622022344411,0.7392677960991544,1,0,0,0,0,0
171,0.3351366819465367,0.34214005664704106,0.38793015437793077,0.2840121744730801,0.17934398312280042,0.1116549272577082,0.26612695965047545,0.7731427633756358,0.752707281167221,0,0,1,0,1,0
172,0.35420682356879446,0.34610068994897775,0.5433909910961052,0.4176950564575607,0.3156915341789217,0.237022692937266,0.5949863368631956,0.07407864765417059,0.382905250783035,0,0,1,1,1,0
173,0.525654523759388,0.215930066531983,0.5319056230903298,0.25699616691077926,0.09259580921764717,0.07623398934753511,0.401649017355593,0.05643896727325318,0.22617085692566444,0,0,0,0,0,1
174,0.2159320990653903,0.36050308363592803,0.12628435583493158,0.07047456553128273,0.24733992909502178,0.2019187725621605,0.13550370032361445,0.5450489913865272,0.49737663892507483,0,0,0,0,0,1
175,0.17141530470652389,0.48867708191188763,0.215181104199634,0.1431799058867524,0.10964646350078748,0.13694932280437203,0.2233359033667438,0.16929298323195746,0.3727918936550567,1,0,0,0,0,1
176,0.2838222351804159,0.3389719660384015,0.6717372439492166,0.41232977032628,0.15447101580779177,0.08637573503865868,0.392507041367048,0.06291200462796862,0.10414651440197328,0,0,0,0,0,1
177,0.5323063964883296,0.22133358517192148,0.17617642983716308,0.12947583283991387,0.0501497170930255,0.05406528534112044,0.14569466954090815,0.6232221675246764,0.5715812824158701,0,1,0,0,0,0
178,0.9011775758459271,0.0,0.2004634254836617,0.1387521165092918,0.04597367960542094,0.006160163114812715,0.07910720186301198,0.7697491051388808,0.8431239133845315,1,0,0,0,0,0
179,0.2598225807322459,0.34671633544899944,0.5506996959112092,0.3311038569811046,0.21562858494662684,0.15188349521123334,0.4984579799537394,0.03001170898309846,0.22922499320020834,0,1,1,0,0,0
180,0.3358979758221704,0.22141862229869835,0.9249640854365535,0.8726601535313245,0.10378230097672582,0.07278846484117872,0.09253956015713918,0.5744504982575587,0.6675356181996605,1,0,0,0,0,1
181,0.3919151670257166,0.39320626578844897,0.3565076459735582,0.2775483810651625,0.11947261991950277,0.11633417364565096,0.3078900025700334,0.4769477656979639,0.49431461460008014,0,0,1,0,0,0
182,0.30244963852039025,0.4081212120203557,0.7229054699520896,0.6445471968587366,0.12866620541703666,0.2854143216472299,0.4660047519393262,0.01723528937319394,0.29423246201538517,0,1,1,0,0,0
183,0.5453725750630363,0.2714424193811428,0.5038430405962184,0.30156491840402205,0.09936840126773434,0.09237767092904156,0.48041791890233354,0.04040516975244261,0.1480820789628908,0,0,0,0,0,1
184,0.4216596206488815,0.3840562875885734,0.4252958849567203,0.20203444586410707,0.11745216830534509,0.08108497702889815,0.1420258157233595,0.1977878087514219,0.35727346906817875,1,0,0,0,0,0
185,0.1345276468460297,0.4202725348385959,0.3398119316565913,0.18174582151723845,0.14627465309058857,0.059434875419991914,0.21600344069779032,0.34248247129074155,0.4221147045238553,0,1,0,0,0,0
186,0.11892922126655543,0.5091861730630339,0.22479599798732608,0.17818800835177157,0.26052232469813535,0.10865029925216521,0.14942646295218165,0.2196121295052468,0.2818888316599467,0,0,0,1,1,0
187,0.21437171658270837,0.49398724276685185,0.23313656284866302,0.20883454350919833,0.6014421612407722,0.4319834092279694,0.1284544658264231,0.016057159862384682,0.2394978642373029,0,0,1,1,0,0
188,0.30903132103384784,0.675937571765677,0.5536111455469588,0.41510979878878523,0.3437688361602427,0.17268953059444447,0.3961522928369498,0.01158605268208025,0.11922934331395695,0,1,1,0,0,0
189,0.3320807079493119,0.24896307957544678,0.498217033347675,0.3014324742642858,0.11004303556267052,0.16924344300188016,0.39932811983698646,0.12679855264731485,0.1780835484774748,0,0,1,0,0,0
190,0.3368968365809806,0.34936995976129703,0.40656561973587313,0.23799043285861204,0.12282966926133086,0.1493484811031084,0.4650186983043024,0.2911109071541608,0.16677646638127502,0,1,0,0,0,0
191,0.27915188622705994,0.6037172540496644,0.3066101027484669,0.27748605441116886,0.5938888204755948,0.13663568378655203,0.17946176157432908,0.07667409255380987,0.15170766067009278,0,1,1,0,0,0
192,0.22719492902689364,0.30057845215787954,0.7499872384799935,0.33875055834294204,0.09437734540575925,0.11128779505013436,0.4882014486596489,0.18148923802610462,0.29998635659422024,1,0,0,0,0,1
193,0.45812073796912706,0.264763676665879,0.6449653980500398,0.39027652258821816,0.15649211554789327,0.13672239906257408,0.5668838082650177,0.30619686110253563,0.16776364128769208,0,0,1,0,0,0
194,0.36861201548504136,0.6566100140785537,0.5330049368851684,0.35654481805810917,0.5259422130908478,0.3130218753360921,0.35821807520232457,0.056177531546114205,0.05692776795342193,0,0,1,1,0,0
195,0.22503523008892562,0.2521941575666402,0.3691214969627584,0.24053543789668314,0.10467817306258952,0.07902689693889443,0.25380915666189374,0.08034921138191031,0.4573853917395751,0,1,1,0,0,0
196,0.4590008152863491,0.2361717317286667,0.19338807417724668,0.2033277239344739,0.3001468815420213,0.05092157504221739,0.2696463319329274,0.9475437557189065,0.9271579441870764,1,0,0,0,0,1
197,0.06576283266112705,0.5830981637971491,0.38944330603583455,0.25259694391639914,0.07282497034823805,0.09407199732871903,0.24207092243219575,0.019568742299466285,0.2511739318045902,1,0,0,0,0,1
198,0.15740425784645623,0.2591701973992951,0.4955462295177604,0.2712468966520199,0.11889854236475232,0.0541379234619441,0.4186059928983159,0.13056878958039567,0.18241788612518217,0,1,0,0,0,0
199,0.12967912273029142,0.5399985688467901,0.2384161859827465,0.19170769838054574,0.24139272543440643,0.11023369766887939,0.1445565118877158,0.2059512783928934,0.28775608044525997,0,0,0,0,1,0
200,0.18733768512669335,0.8363517907720572,0.19250935237109046,0.16137409496504512,0.12667969939918727,0.1422406439003405,0.18142337891208915,0.15469096350190376,0.29609579482187465,1,1,1,0,0,0
201,0.7244818072360714,0.23333230711882236,0.33284231865880076,0.3115605555382425,0.05334700338969868,0.06378021168662901,0.2947461174138121,0.5983512861803406,0.7150026921624039,1,0,0,0,0,0
202,0.10161923427874155,0.39140983568364196,0.5941581407559196,0.30282833161935024,0.27613770407865657,0.11826161773541369,0.19353662822106482,0.09167160335193977,0.28353334410393055,0,0,1,0,1,0
203,0.5107957950661678,0.1794523842013999,0.4520713770044702,0.30438260255331523,0.03596742519006295,0.08054666661411194,0.3020287529044,0.25874460788812775,0.1839616068134058,0,0,0,0,0,1
204,0.38575462580516273,0.52800999810289,0.4512655781697792,0.29494271141720413,0.2814198495051559,0.18937546419419266,0.29479594459217767,0.057346204871048224,0.2299130064895283,0,0,1,0,1,0
205,0.4709979428867615,0.23267331098959257,0.5634229313576071,0.39884643751233534,0.2316505013254176,0.1056315940914238,0.6254963049213517,0.054533267696278434,0.10768912550443352,0,0,0,0,0,1
206,0.1644880703629914,0.23585047111566718,0.4386717809977323,0.3528883210238191,0.07935775579910688,0.09409621003566024,0.21120429667626495,0.4158847235317185,0.4365416566483556,1,1,0,0,0,0
207,0.010274767697382989,0.607066818213588,0.0,0.0,0.3480809800960523,0.1132811202262255,0.3054589607624083,0.0,0.3076734078335352,0,0,0,1,0,0
208,0.19997192391380642,0.32599564995989444,0.4347321174643224,0.3462920834761651,0.07135980063645968,0.07355651442880252,0.41542492093213546,0.030296507051811555,0.11952120118063664,0,0,0,0,0,1
209,0.17343462321352404,0.6997230884951923,0.3343791702824308,0.24548651147329809,0.308613674809289,0.17053910436633937,0.3157050021242113,0.12902242506668002,0.16664412242371157,0,0,1,1,1,0
210,0.444001706162161,0.33832087453445925,0.4326064128461107,0.23265371311041166,0.15811607611591083,0.05530463808478614,0.552664705049329,0.3600264773204507,0.3251270341310099,0,1,0,0,0,0
211,0.16955256437252647,0.30908857174237914,0.3502599703932736,0.13610712913043926,0.12312043476288313,0.03190108602436924,0.0975485028244143,0.46056742677713713,0.5072232630878094,1,0,0,0,0,1
212,0.468336113945716,0.19051702905906673,0.41569922191189446,0.1388754713453208,0.32056228166257267,0.03535843534109229,0.25067004442486324,0.37322397532491736,0.4785458174488934,1,0,0,0,0,1
213,0.4036099367748136,0.1031089307288564,0.10647118448782555,0.08479411428630784,0.02789420640218808,0.01521008464874964,0.09739377632317386,0.7610405141940131,0.7435036791912352,0,0,0,0,0,1
214,0.6423106618937321,0.028213854228724914,0.3266584506785484,0.21349995325500942,0.12997622998100988,0.046468689309864655,0.3352765932895903,0.43320344983910575,0.44145912572938895,1,0,0,0,0,0
215,0.5447246653816458,0.1700455472829723,0.7471505348899956,0.3965429482584894,0.13707960930968105,0.08210641541009286,0.36543252613304383,0.0,0.0,0,0,0,0,1,0
216,0.3041396029393503,0.34906866872797115,0.5117333061087574,0.2852353350577041,0.21731598084139708,0.10818687930303442,0.33891659979334837,0.19363376192105197,0.2196021559502632,0,0,1,1,1,0
217,0.7918590148533295,0.19915062721121496,0.18515324762453433,0.14639751939917095,0.05774923683170115,0.1443308199041965,0.13445470709486573,0.37102402149335423,0.3945909593008733,1,0,0,0,0,1
218,0.20608927115560088,0.3907495082491006,0.2520819508353328,0.14280854290670736,0.30835936639207734,0.3207018081261223,0.19059944718056848,0.08751644402911393,0.11115606975256936,0,0,0,1,1,0
219,0.45773739140763775,0.20257923762801336,0.26484711699032315,0.25245930588882987,0.05681318093731973,0.0471432665869712,0.1367860945457597,0.6018823372354006,0.6041022536744437,0,0,0,0,0,1
220,0.4189383999870418,0.20234068435749547,0.4319209369143375,0.27211427592009724,0.12213179965130826,0.06294065015059741,0.2904373777267268,0.07766309834711434,0.07466361116702537,1,0,0,0,0,1
221,0.8525303572681968,0.1598442539198621,0.3056821579365716,0.14459394184923174,0.057703381921174926,0.06255944078782517,0.09586224620920072,0.7988585827402358,0.7440391901718396,0,0,0,0,0,1
222,0.3530621831316715,0.28966482724649456,0.4520458539644576,0.22737152918445575,0.1339476217018491,0.11218310212075158,0.4047487923465455,0.08292073769374753,0.4413495694731278,0,1,1,0,0,0
223,0.36204653071361853,0.31349128161434087,0.5148580554360431,0.37572714429659176,0.19318584687376456,0.15908198929347883,0.3545334864863447,0.02607237319671926,0.06598792427120986,0,0,1,0,0,0
224,0.31141778836030254,0.5704951956519568,0.39631447302214673,0.3643914841015093,0.5883148563428845,0.26380757767633467,0.1598193633660095,0.3548722997722172,0.2883161320272669,0,1,1,1,0,0
225,0.40317259773987507,0.1158628356137484,0.1831369274635204,0.13081066201294317,0.019988204107822233,0.03939238493474112,0.11726957552489001,0.40291584272694153,0.45905648983507835,0,0,0,0,0,1
226,0.16725248500359047,0.2973123441956753,0.27137372293646234,0.2718987295750361,0.08224418468996895,0.07338308387675845,0.5104191252445466,0.0035126949295375093,0.15015751268150185,0,0,0,0,0,1
227,0.08798613473281823,0.3457116159716699,0.22758894779444483,0.2901656330829879,0.16072235256755096,0.09903391299304531,0.23993359872862025,0.3691400155192697,0.3702945953123361,1,0,0,0,0,1
228,0.23474847606243687,0.26631298322222485,0.3804117960198643,0.2501259517799453,0.25794756337051417,0.10006605001219081,0.24572141886824117,0.08467124457312274,0.44099343860277496,0,1,1,0,0,0
229,0.5598857519261815,0.11540569865238622,0.3008765341170123,0.20751919141554215,0.03875307049665892,0.06934181416240645,0.13489528425094016,0.2339171137495724,0.35974710325954695,1,0,0,0,0,0
230,0.20750387395997,0.3239671566979635,0.210659879968789,0.15692682850821155,0.08801817669209479,0.1359295736818011,0.2545382069558741,0.023024700113752353,0.038523485501617195,0,0,1,1,1,0
231,0.6048344860726415,0.1973737506531717,0.37484048099991985,0.22288011468104324,0.16931342398454868,0.2512073976013654,0.12015168442087709,0.1824037068248631,0.3904906338165397,1,0,0,0,0,0
232,0.1726409338538208,0.5292856382111251,0.4649349891709387,0.38325438623827485,0.07395805652954483,0.05238503609664136,0.3596132361965604,0.03809897289134008,0.25270596649214594,0,1,1,0,0,0
233,0.386008390430374,0.5391316394692086,0.3787418599733102,0.18465829411948015,0.2422000473131939,0.09657153700574404,0.38522965084260385,0.007207838621844346,0.7140771609095097,1,1,0,0,0,0
234,0.3719703473335817,0.5109150394232785,0.5695557532578339,0.41491113257918083,0.3501577376515805,0.41924245760101625,0.26772667432431724,0.1447486184234313,0.1479187671035575,0,0,1,1,0,0
235,0.24876492216984952,0.6807509893262597,0.2892507893911661,0.21992219556026465,0.2766763777537251,0.6537549122233065,0.260268332467914,0.06732414970810979,0.15563298829442526,0,0,1,1,1,0
236,0.18257014972112884,0.32049752543625215,0.5384814520422079,0.29920169944009894,0.17587027111108233,0.07297428328979738,0.33991576584373145,0.06278518048799482,0.17675514235155634,0,1,1,0,0,0
237,0.18465965844361293,0.29057718741783356,0.727257148274278,0.392181380950897,0.1199253358912704,0.0942769607084075,0.48309285163564275,0.014934098728143,0.18321574782077998,0,0,0,0,0,1
238,0.1767821565673745,0.3465847858428994,0.3762606558692053,0.27148192007645394,0.07110622136093485,0.14471709704284016,0.2439171505147934,0.045027575906750876,0.08792722192504072,0,1,0,0,0,0
239,0.41686508900659247,0.5001854674712188,0.3093629449212798,0.3441794696001745,0.09415633445891204,0.12203485841478845,0.1940821047000142,0.3998681696439746,0.5902543428830356,0,1,0,0,0,0
240,0.3098574058776206,0.4631112771544681,0.3198638528122745,0.25089594565115764,0.15135620353747142,0.10860694161415418,0.29799275145678933,0.40111082371722667,0.4895876273299329,0,1,1,0,0,0
241,0.3881896863577217,0.27944497881560426,0.541524163026595,0.34129945879688767,0.13509520970114913,0.09261473022258235,0.354630518360004,0.29702992326583283,0.400518390989626,0,0,0,0,0,1
242,0.49106694526782974,0.42689502990444567,0.2855353639950121,0.27365556213448,0.0748478524346851,0.11597379847257236,0.1744187266271196,0.358654774122313,0.3093316513283038,1,1,0,0,0,0
243,0.29281738125705276,0.5402749811121059,0.3102781282131686,0.16312443516469816,0.3150001458283374,0.16585760563356491,0.18328534189311813,0.02240337307712632,0.028755449693373947,0,0,1,1,1,0
244,0.2779262570797631,0.7375301623859654,0.35431266453245447,0.19714310199756918,0.12691124239262175,0.26657570947454484,0.12383889561992878,0.22033636209404456,0.246999108065999,0,0,1,1,0,0
245,0.5801707242010464,0.22685326020029492,0.6139312044687197,0.3542802829630091,0.11174088248828513,0.1715346407819691,0.4387492853733629,0.013041192814411228,0.1109533176409821,1,0,0,0,0,1
246,0.2887841434903974,0.30117287997949793,0.15654009669586022,0.14767911122191396,0.06841212384390534,0.017414004066608594,0.19681473206090455,0.6359763372854628,0.6209888167895108,1,0,0,0,0,1
247,0.10707247409711086,0.3404670219033007,0.3929527240375992,0.27566299978185665,0.17543789009080246,0.1960362109478599,0.1312972374763321,0.07701229026040667,0.10668792739721504,1,1,0,0,0,0
248,0.45469221590510284,0.5363735908965342,0.2704129627874078,0.1861891925581975,0.1573657083044377,0.09803161954292039,0.3165389517410665,0.2628780736080633,0.3351477797036955,0,1,0,0,0,0
249,0.28524763647947476,0.45827148310739985,0.695624986326943,0.30751841233236726,0.4227594286121679,0.18225974378451365,0.5365888838187549,0.04283318453746736,0.13036610195042272,0,1,1,0,0,0
250,0.3577649275690969,0.46569775375511313,0.48420306130634216,0.4259702182471667,0.41516088106240806,0.13938804917094,0.22736141488206696,0.18637363615377983,0.4484862100809868,1,1,1,0,0,0
251,0.28309333678885157,0.5742767683894867,0.2883337830249908,0.18115501677625762,0.24656784906443024,0.11564720847196985,0.14385893139059788,0.12711116302742573,0.2041824780690286,0,0,1,0,0,0
252,0.08446582546393032,0.6224469724453083,0.24473496146020968,0.22905045342640779,0.19486578932018073,0.07934898224983347,0.26321075847455405,0.06722068790971011,0.0885982905133923,0,0,0,1,0,0
253,0.29937206753378576,0.5734688324785244,0.2577225426781692,0.20855147662231083,0.57369224387683,0.28033246862061334,0.32135645314409494,0.007712353950599773,0.04001724853698575,0,0,1,1,1,0
254,0.4208011403210392,0.2817382354213748,0.3115342263966573,0.25579897576531924,0.2287212961222625,0.19927226738486434,0.22777052224127892,0.10601608107845019,0.23038395231644285,1,1,1,0,0,0
255,0.24904568303178537,0.3081870284266967,0.26257009720632096,0.25791808200110117,0.5375920338840243,0.27107026358628483,0.2820532993459527,0.35714456561341446,0.5753319043302183,0,1,0,1,0,0
256,0.2728671623175729,0.4169372822067718,0.5380311526934098,0.36840246398038784,0.1729254298695323,0.17327345099207342,0.6618439202974946,0.2449040892441448,0.24456841992708517,0,0,1,0,1,0
257,0.41697847320083575,0.34158223972149093,0.64000845906469,0.35175215806039445,0.1108220829471583,0.08363519446463732,0.5115913751776733,0.02923463300264495,0.025391342251115206,1,0,0,0,0,1
258,0.35504910615460206,0.53152131586217,0.3328733109216736,0.1989194116363862,0.2757263061358083,0.19097350285231318,0.21960410995547025,0.2921922498213059,0.3713153674706732,1,1,0,0,0,0
259,0.2807770596778809,0.20204255517428452,0.36621733962415504,0.2109056062825267,0.1758233629958974,0.051884452457786834,0.6333270393739608,0.6332701993864605,0.6454595943380157,1,0,0,0,0,1
260,0.3933945607982247,0.4566992115344293,0.3417972595547325,0.25045706212928626,0.43894734624832304,0.20431357820450954,0.13191876596436572,0.06436158229802004,0.4254189212126913,1,1,0,0,0,0
261,0.37971286802619714,0.28252661778557336,0.5607977043848584,0.37461954771624745,0.16470330414606166,0.1065871513862901,0.4594669016411499,0.1351478085289234,0.11960972263569564,0,0,0,0,0,1
262,0.3250076939274665,0.2697435905969906,0.14968533737812761,0.08332294555766767,0.017985413925634033,0.08633068814202385,0.1813158571061424,0.10738277806053628,0.14957408909815917,1,0,0,0,0,1
263,0.27531842061216666,0.5277857563644714,0.31637995785052264,0.21879252495663098,0.39310637042990193,0.11026691975514757,0.14172685265316615,0.30892636134311213,0.26330546124790705,1,1,0,0,0,0
264,0.418787221061384,0.2960188146723159,0.678617526306962,0.4180560316619402,0.06039213239916781,0.16741003430884263,0.529329850675814,0.3915595197370068,0.37034367651514105,1,0,0,0,0,1
265,0.42458601270982826,0.23488319460022572,0.15900671620567197,0.10415043576718913,0.03940135847197827,0.09605180843581972,0.22844712287382185,0.009126331862062062,0.04456281064676462,1,0,0,0,0,1
266,0.3188363542122228,0.6317444759150228,0.44097796997032046,0.3276187582452968,0.408687237103914,0.23385871153487728,0.18209997954463203,0.12027322814717163,0.13385174379962714,0,1,1,1,0,0
267,0.5231762692280697,0.24335836742029646,0.2437523244197155,0.13824571244559397,0.07646435955434862,0.07652172639979009,0.3177924986494212,0.2043437267941027,0.18747704796431328,1,0,0,0,0,1
268,0.3080162625330029,0.4736819245349585,0.5812398363608522,0.29740201730603427,0.13334867231400405,0.09844492481954495,0.3210732249723328,0.2927245774614591,0.23495551577770768,0,0,1,0,1,0
269,0.4588442371133464,0.23697600655002218,0.5121653747146888,0.288643823947978,0.22667078766745957,0.15269771786790784,0.45256977116212715,0.07703787758689262,0.14090044725246054,0,0,1,1,0,0
270,0.4243052518478924,0.345679747850774,0.2864122627268817,0.1391001069940893,0.21714106785230508,0.07684155936589736,0.3922447930598608,0.1329968043654204,0.21391720877536846,0,0,0,0,1,1
271,0.318485403134803,0.4885153283165312,0.4088754548570346,0.2693147703782189,0.871953484001011,0.18902972926252035,0.23868791926948113,0.10713524848909618,0.30074974458784787,0,1,1,0,0,0
272,0.2700757514402492,0.6119079435659679,0.5689559618175322,0.479565946793813,0.43900357117395056,0.1779769100869574,0.6431534834442644,0.12692760177220047,0.15077774716694825,0,0,1,1,0,0
273,0.6117347241794494,0.1350586772816077,0.8177983096455215,0.45712575441220765,0.05564290852998553,0.095535458383143,0.39709376425975174,0.048445708977536,0.19961938695824794,0,0,0,0,0,1
274,0.21263315893764406,0.5073651970165448,0.4138779706995501,0.1596042776860191,0.0542234316972474,0.12673944368208828,0.2660981123366849,0.04160332412745826,0.08232320030477087,0,0,1,1,1,0
275,0.2763874715864608,0.4242468140199763,0.3118951951054102,0.17903850748439237,0.1326364629174741,0.2310111845813482,0.22877231077473398,0.1271784688210083,0.21017213771133764,1,0,0,0,0,0
276,0.24303092148954436,0.658117218104421,0.3441599638302062,0.2588503848670884,0.47736484953756214,0.2085964119020658,0.1567431907227039,0.1138063095009637,0.30247138463623957,0,1,1,0,0,0
277,0.0808645274848686,0.6967460401987638,0.2799494643807746,0.11853101270424965,0.24683349968565893,0.27600627728504606,0.21026807021960675,0.02000595183463912,0.09522483719209943,0,0,1,1,1,0
278,0.3325612409630097,0.2854187121618069,0.11433775003463853,0.1002095733740534,0.057857635895807266,0.07848633417927652,0.15852123424543296,0.021332599088312434,0.06833272030521495,1,0,0,0,0,1
279,0.30132659507264686,0.2716636656826102,0.3098168904186509,0.15632953140743971,0.08200867192512849,0.1046056510205656,0.2077163941906755,0.034258092687308964,0.10242370575351477,1,0,0,0,0,1
280,0.20140272446021024,0.41159017762941125,0.47148711815709055,0.28555995304725396,0.3370536842719278,0.10007618556393365,0.31941843815398174,0.08945551837976598,0.28605547519807034,0,0,1,0,1,0
281,0.07362953604267565,0.6095513667513156,0.4316821141827889,0.08991139227357242,0.30874240882488285,0.11732407919920132,0.34699909262085715,0.4192633631203188,0.4343870502752199,0,0,0,0,0,1
282,0.33715060120619184,0.5083725791044975,0.4617446091693347,0.2755383464738695,0.3695452100252121,0.17909632546833285,0.20975668602059172,0.03212155092573279,0.3146595911827956,1,1,0,0,0,0
283,0.1984979293886432,0.4404830807736215,0.27037285515310183,0.15372479665929123,0.3028236416900532,0.08648159524575053,0.13870050718822613,0.08677163032988182,0.2567589636737747,1,0,1,0,0,0
284,0.5136303999222509,0.20219157816259903,0.31977452217222957,0.18389609108001698,0.01638705433239787,0.11544618669573692,0.1705295842315338,0.6321905254579993,0.710877533926651,1,0,0,0,0,1
285,0.24994735733838702,0.41387328303218107,0.3078443240405161,0.2232047326705932,0.18538403082486993,0.0921805907562642,0.23014386942132292,0.08819673316590322,0.15423388186446635,0,0,1,1,1,0
286,0.29460993137556624,0.5858182701684435,0.3948614828157019,0.28925929965616465,0.6023821058908166,0.24343455558702584,0.1884018063663399,0.17448999173974353,0.12072369064935891,0,0,1,1,0,0
287,0.17056762287337146,0.6791089906375954,0.61664211593294,0.32216387754890036,0.23301715589373329,0.16895514286341726,0.37414441489780187,0.31795479386905406,0.28874676115187736,0,0,1,0,0,0
288,0.30689861833260446,0.4419686510881758,0.2428863641335658,0.1469493699814058,0.053741631073750254,0.06234659420122561,0.20738333884054777,0.13760419187157386,0.3026244712449885,0,0,0,0,0,1
