,Mean_Acc1298_Mean_Mem40_Centroid,Mean_Acc1298_Mean_Mem40_MFCC_3,Mean_Acc1298_Std_Mem40_MFCC_0,Mean_Acc1298_Std_Mem40_MFCC_4,Mean_Acc1298_Std_Mem40_MFCC_5,Std_Acc1298_Mean_Mem40_MFCC_2,Std_Acc1298_Mean_Mem40_MFCC_3,Std_Acc1298_Mean_Mem40_MFCC_5,Std_Acc1298_Mean_Mem40_MFCC_6,Std_Acc1298_Mean_Mem40_MFCC_7,Std_Acc1298_Mean_Mem40_MFCC_10,Std_Acc1298_Mean_Mem40_MFCC_12,amazed-suprised,happy-pleased,relaxing-calm,quiet-still,sad-lonely,angry-aggresive
109,0.49544033561721496,0.17920067439626275,0.29679344063982627,0.47099937056388275,0.3661146910435086,0.41712777470398943,0.3753857836396156,0.2988137872432528,0.33744816183446125,0.1320232793202565,0.08761041788767751,0.03971334407326427,1,0,0,0,0,0
110,0.17721949560231304,0.42668978553950204,0.12702567653955832,0.10725284397660345,0.10041085968330077,0.4082494857438014,0.13449601943057618,0.25941665347316445,0.1671072722508832,0.18568653463470106,0.2813168516118154,0.38788418668109675,0,0,1,1,1,0
111,0.877258910107931,0.24167456891236155,0.3200229143971196,0.31497699743619934,0.3431646186123182,0.1166484387568486,0.22051751708931805,0.16376008801903075,0.1268709173209494,0.07655406045674218,0.07495081504755557,0.02218784893748448,1,0,0,0,0,1
112,0.2062080545971891,0.4411608711406244,0.28730436785653457,0.32401836111210625,0.2211196238573354,0.11106167589519245,0.30174381382476306,0.22410082107005652,0.14490382269766267,0.10485170093812185,0.10746273738275253,0.06964137602502805,0,0,0,0,0,1
113,0.12093234203152083,0.5899092416470973,0.28772902997287875,0.41411472112909586,0.37538244917328534,0.1945203609173882,0.21629363482115427,0.3152191557628216,0.16792764792511816,0.08883887678069427,0.09443997247101793,0.07664729462415966,0,0,0,0,1,1
114,0.15871627495127177,0.6104836214469722,0.16739895262759502,0.167685875555874,0.2183222813327338,0.5720357289310107,0.2709966783131457,0.44291188276955334,0.2913490120255509,0.2568732429956726,0.3946769195101527,0.3768961224194463,0,1,1,1,0,0
115,0.25019572271625334,0.6519193283147974,0.25357947359548927,0.279386734761761,0.4812443803386782,0.2888432302688645,0.4785202846832052,0.49433848447742723,0.27604647590824083,0.2120581825073439,0.19788360817730735,0.16370323780200424,0,1,1,0,0,0
116,0.3480624800902754,0.38750313566590117,0.04254549562496525,0.20246657080132857,0.1571350966581746,0.15189569466476796,0.1903574904469205,0.20474946040245864,0.1297241622320001,0.11633263842825106,0.09991496495242819,0.08165256792649697,1,1,0,0,0,1
117,0.13244353737089049,0.3827890592681461,0.26739592247879124,0.3170300849994627,0.3514614241470603,0.3679997784962858,0.13298590077429467,0.2531499069106563,0.3251777631210416,0.14534571527843584,0.16722802768138037,0.0959605884701342,0,0,1,0,1,0
118,0.15373276965191052,0.5184972705920758,0.32748715643481524,0.3972785843316464,0.40661840001998095,0.2326443008383247,0.5347923012658009,0.43026616137223117,0.2783666573305265,0.2624996051675669,0.19639529218739482,0.09652761628152508,0,0,1,0,1,0
119,0.2957869672967588,0.34720960324878053,0.34113326976885266,0.6432069514310716,0.6389898346570756,0.18813351136376114,0.3249102111008076,0.40730245318978814,0.1917953397602118,0.16427872011118483,0.17286271419874527,0.12852161153020367,0,0,1,0,0,1
120,0.08744620999832624,0.6179626984593278,0.11750828804535692,0.2746541939379673,0.3110154728008391,0.20983275992195816,0.40166141761671115,0.574748037508292,0.6030935752297143,0.16685223791023093,0.20573374545743423,0.12830932802981201,0,0,1,1,1,0
121,0.4069898656127336,0.6219723403687885,0.3297696233760389,0.6160685317762892,0.7402561316749087,0.13576506857783635,0.20271333296967992,0.34516606778186837,0.1535954680568481,0.10040904640070755,0.06096826466084471,0.049149542745844835,0,0,0,0,0,1
122,0.38202914513716785,0.3673913605812257,0.2675888370494824,0.30684959547215396,0.44577807333033614,0.2899369048579488,0.4357517720926627,0.3957760084010879,0.26623720421752606,0.18224359581793487,0.20713370281831597,0.134859146800516,0,1,1,0,0,0
123,0.111861606492055,0.3257234490059012,0.11409223655283214,0.032100218511562695,0.014762538088815558,0.1590945653777283,0.1776506745292363,0.05385253605834269,0.1275882942871857,0.04884866862503554,0.02956528365146493,0.03642097901546629,1,0,0,0,0,1
124,0.18670597318733767,0.48372010389456227,0.14741776896909925,0.09897396795504909,0.09991445626654671,0.47286030515000915,0.3740967279805464,0.7398438423753917,0.23230093692684384,0.9172004801162387,0.5240128760409497,0.5812598152964621,0,0,0,1,1,0
125,0.3558319970196155,0.5209999881691902,0.23616339915620654,0.30448741895370324,0.32712516858983964,0.2278385295208598,0.257353215605325,0.2887853894822069,0.17945988923121406,0.14924665971761586,0.15802819207706817,0.11871715447763337,0,1,1,0,0,0
126,0.26111300084768185,0.2603614332444552,0.22207901745512804,0.27358978164195846,0.2835665492781857,0.2633282938055818,0.2533159449581846,0.2546359294805635,0.20116912568552872,0.24160902113143187,0.1850164841534068,0.08326693608464762,1,0,0,0,0,1
127,0.1739637494533262,0.5463568224369905,0.23553302523878605,0.21366336937665364,0.19020992557070782,0.1548898138366305,0.2837637841391606,0.33132892302944195,0.28078441647617935,0.31490334502037337,0.3009665137008566,0.27060121277507465,0,0,1,1,0,0
128,0.2786605547186722,0.3995769783670635,0.3245059901334825,0.6327931099773302,0.44232666466856474,0.10735005654550636,0.16796337818711116,0.1732153199608003,0.148952394719961,0.06209924508038788,0.0860280688613653,0.05508221903265169,0,0,0,0,0,1
129,0.28598733336572885,0.3819731344367001,0.15770938990160255,0.19459913107111604,0.19332571557020828,0.31699759353400103,0.2856959321537565,0.2312503632388278,0.22082200196962443,0.21369120945070916,0.2655857731258446,0.12115362849936961,1,0,0,0,0,0
130,0.11771978986129332,0.4769530812140978,0.2576559798515698,0.17625644148546926,0.2532531594984765,0.16916295942328835,0.15403640936273566,0.29221837216899177,0.3074186174682195,0.17438722006380494,0.19909712072463803,0.15592363875316945,0,1,1,0,0,0
131,0.139170999562661,0.2686724768642499,0.13907220962275235,0.30232789016083894,0.37091013537139716,0.19244424097503643,0.2966306554087225,0.35732780475487147,0.3162078405507721,0.2216589279509776,0.1662090662438422,0.11282333113917409,1,1,0,0,0,0
132,0.6178196759371745,0.4013654358680877,0.20274960997866243,0.5163566395275647,0.5627091762825315,0.44477850344643555,0.4850610220000746,0.4439990941575165,0.24327029932870142,0.2348408035629679,0.2652193685357354,0.16285917157630916,0,1,1,0,0,0
133,0.10903240088331685,0.5301440010074235,0.2929288241581114,0.26049443998096344,0.31407974923822357,0.13701341386393656,0.20698458588010343,0.26621949044356225,0.10219278828344525,0.08802157364414542,0.21563072253850282,0.08341446467112669,0,0,0,0,1,1
134,0.7681833152458548,0.23066108760433923,0.2777890386867629,0.34522063526991553,0.26340913632049534,0.3528220002835629,0.2544413565803564,0.08798496141151105,0.052730821008122444,0.051284784737357474,0.05908760393285067,0.04578679191205494,1,0,0,0,0,0
135,0.24416476343197757,0.6428326648257392,0.12271683435941626,0.1717613464815545,0.2510037339527449,0.4049350454679338,0.2730300272452966,0.22005960122889962,0.1348885535909506,0.11592438169240973,0.10897375100214085,0.058278296348892714,0,0,0,0,0,1
136,0.8896015895384184,0.3052314838301906,0.20211349937175893,0.21179041312502245,0.16707409211249302,0.1207997238841631,0.12325266926391765,0.12517660922315996,0.09855350060082582,0.07548169556840079,0.07027672463479107,0.037341061879232654,1,0,0,0,0,0
137,0.2778344698748994,0.507690126627764,0.29672607131205153,0.3993419066285253,0.38994829911583995,0.20734895857450908,0.41217339377635887,0.3571624684608494,0.20317669699406407,0.1937916548216937,0.22401830725943142,0.09315472989599234,0,1,1,0,0,0
138,0.19254255956719635,0.4273876027951993,0.1984543005019162,0.20230997937701178,0.10094472750886652,0.41142835047043286,0.20985840484386348,0.1491052801398044,0.19055574127447353,0.11077734609431758,0.2678555360734236,0.2014953317337931,0,0,1,1,1,0
139,0.4170864581477342,0.4723320471171024,0.24486360358828457,0.31212867107101383,0.2263833732953694,0.24715756790831273,0.09506498390833637,0.17417427046612816,0.1644311128377951,0.10692299188224519,0.03380730847456528,0.018785118982931174,1,0,0,0,0,1
140,0.1774138685067302,0.5575503726805346,0.3231755930045338,0.5612809792593123,0.46475691842749367,0.2966030209478545,0.5327122994283942,0.2827270668539811,0.25385748231403765,0.2174215862787833,0.26931710128573966,0.1218237010868127,0,0,1,0,1,0
141,0.41457040888500146,0.40986958236639864,0.2730843649322939,0.479581194700455,0.5574032793845846,0.3707585499717631,0.6323327601007128,0.3731139137004668,0.40517161933845924,0.4206220979816166,0.34101567028126417,0.10352452550132973,0,0,0,0,0,1
142,0.32140099670105987,0.7119783339773438,0.2085638918642858,0.3438174532912345,0.5121993481192867,0.24840304892224596,0.40502903963917924,0.46463406568961274,0.21408281457522071,0.2580451056571591,0.30410040782776393,0.10526952965972136,0,0,1,0,0,0
143,0.3276533251264774,0.18829475720671773,0.20871194258132786,0.22256963456883627,0.18396897946950397,0.07433741030651056,0.20859231676892026,0.1231394656731793,0.027671416051535502,0.0,0.015264155822468865,0.009288106999893575,1,0,0,0,0,1
144,0.1710211596503447,0.523640063453245,0.3809070618059157,0.5785295758214654,0.5950409610869672,0.21644254532591362,0.33619734322470624,0.3106588801622501,0.2573061320371157,0.21611784958463628,0.14676773596820383,0.09472855584717164,1,0,0,0,0,1
145,0.5159358785385318,0.3223590875357606,0.21357334563436464,0.28784062472813987,0.3088425370897646,0.30184511639208644,0.16888208155214932,0.4139599946290756,0.3615498595061483,0.18834928456363123,0.2096077444311771,0.07771490607440508,1,1,0,0,0,0
146,0.3034323015371657,0.5295550673062791,0.052578818436131367,0.16718642055543909,0.14039631100454564,0.2845869218287614,0.9999999999999999,0.37915019148948975,0.4883141641293447,0.1862653589816482,0.1917179592561338,0.13419864667860784,0,1,0,0,0,0
147,0.38146762341329615,0.4539034553784967,0.11254921417650705,0.12656680978235846,0.06508192217393471,0.16173446955827672,0.1828958965540011,0.40629440281532647,0.1543896423053641,0.22985643892731925,0.24570264970505237,0.22587077058910643,1,0,0,0,0,0
148,0.35461716636700846,0.41753755129107223,0.2956794932179092,0.3538362340274189,0.2934290548978469,0.2921824942368457,0.28167014529867906,0.1345166067781869,0.09122794336878057,0.06292049654126788,0.06636786858721036,0.020897818435104593,1,0,0,0,0,1
149,0.0,0.44981761503306916,0.3994806972166466,0.2991714983138277,0.3487827189170287,0.11586553769787947,0.11795218148984976,0.09886509159630694,0.06077465870384259,0.027226065257904546,0.03182856156205086,0.03313987568182701,0,0,0,0,0,1
150,0.6196878155185168,0.3677591182958661,0.0562692749089264,0.30604616888333946,0.2735791622958189,0.26973185161351615,0.30096506917549243,0.19416593350875685,0.16823664404911415,0.11388625667266813,0.1447703445743343,0.10932206109823209,0,1,0,0,0,0
151,0.392968020257976,0.34654808051126745,0.17203081455401065,0.18954214919171197,0.20060005494779953,0.11312824826365436,0.08039443954788311,0.2020379451804972,0.12188361145996152,0.09334707350200575,0.20872659002974198,0.15175792698686377,1,0,0,0,0,0
152,0.16530875595941924,0.5369206487534838,0.12302190856423019,0.17505181333892839,0.0572471776812028,0.44073271901060407,0.34814981755125357,0.30292314567830975,0.24029056477624888,0.19692583467576366,0.2785315282232863,0.2804918220174591,0,0,0,1,1,0
153,0.40992705616837016,0.36293675991015806,0.20349677701017282,0.09296208542932155,0.18137613017633236,0.20908995867332641,0.08370177166202053,0.18807654769801782,0.11621868252003506,0.08828611137433273,0.03384946121502031,0.03955342759021063,1,0,0,0,0,1
154,0.5692696438116527,0.24457191417890473,0.27036024644818024,0.24743491988762256,0.18882530346171134,0.12767015805531196,0.04327810586333713,0.041632680872895476,0.04711739142219533,0.05969945355191258,0.05438595211286557,0.01001279894950637,1,0,0,0,0,1
155,0.2801021537597659,0.5926387498323133,0.3246089563549723,0.3938069626892786,0.46656613716968864,0.23366302697237362,0.43173746902964827,0.4681762705342668,0.26467776763852874,0.2563512745190941,0.21032839416703347,0.18877521429653357,0,1,1,1,0,0
156,0.27524823039668267,0.668563874040777,0.210450012400075,0.22090034951615312,0.23427275338428488,0.3171202798584859,0.4063381919343586,0.27376684175613203,0.21169758133735694,0.13398322751824127,0.2594014797233159,0.17062807198719315,0,0,1,0,1,0
157,0.21156950721069478,0.4403463499645778,0.221300004442257,0.18019169656061784,0.13048073080573452,0.31072292797358,0.13876153044496822,0.2516628823026036,0.20360947226714618,0.20464401907830318,0.24522762074530904,0.18704991815541966,0,0,0,1,1,0
158,0.34984963096144395,0.22929513037853178,0.24567438903521532,0.2975411052488831,0.2500093661022029,0.09361157509668114,0.08602365086975369,0.1030435906634094,0.07061284231259204,0.05153273950535391,0.11757858446233774,0.025328180719139917,0,0,0,0,0,1
159,0.12481440087251837,0.5088738091738505,0.13525385439340687,0.09786452283113206,0.0872749013437234,0.21101236267605128,0.3355068802269197,0.4759079968656248,0.4963055989736269,0.3827237120566032,0.19278717973036835,0.12651308302649827,0,0,1,1,1,0
160,0.026153954138793054,0.48227794823278786,0.455803882297253,0.26395480341635413,0.06797760877166692,0.16688156664230447,0.19468400910664707,0.1399656902138951,0.062350358236734404,0.01758583657095928,0.04344245218703819,0.011358574986471852,0,0,0,0,0,1
161,0.40476537570662646,0.5573580718908181,0.21404206258404623,0.42858356404128706,0.53323717468405,0.39783546952342813,0.3478914322298366,0.29504812789213264,0.2037422863906181,0.10768501847815787,0.0921256248941115,0.12450342835037703,0,0,0,0,0,1
162,0.153565392984218,0.521108671201543,0.3333529949784845,0.404313940218921,0.6031816649183276,0.25589359801754175,0.3790426536746698,0.2849916730630102,0.32705613429585934,0.13071875296124325,0.1586483237395317,0.10116181577283301,0,1,0,0,0,0
163,0.2645739183957756,0.4686069462093183,0.23965365987550502,0.4523117704553945,0.4980237524351866,0.2527481497995248,0.46832985470132094,0.4592932023736281,0.2916110262827405,0.1554944881392337,0.13194375203164047,0.1642584408030285,0,0,1,0,0,0
164,0.33976383692113316,0.3671058169685495,0.22946868252954472,0.16156345790709936,0.15992931714870862,0.04923970282221511,0.07927548755874678,0.19393746881156276,0.1330255418725888,0.05916958842667173,0.04909091940801339,0.034462002098059205,1,0,0,0,0,1
165,0.23609828789866688,0.25959303217438856,0.16943687479278047,0.20827478212810824,0.555623719966032,0.08816516157120605,0.07936161599921912,0.1432303304922212,0.033392361832654205,0.0463714899396696,0.02109015093112971,0.02719255915361386,0,0,0,0,0,1
166,0.3892425395899812,0.30949939833313916,0.25191708394953716,0.5525988547333084,0.4220412483141015,0.3361991967626086,0.40001564666668576,0.26997011922249864,0.25049466484762517,0.19931062257178053,0.19609049544871995,0.09138382377203567,0,0,1,0,1,0
167,0.5018492422156352,0.4656472385386023,0.3471151659536011,0.43917037249312996,0.42767964184025165,0.16457200851834544,0.2453225079453486,0.180449033333801,0.15877070138506158,0.0726854922770776,0.05782221108957538,0.046934924690035115,0,0,0,0,0,1
168,0.25838098169115226,0.30830508811045726,0.1814355285829818,0.12092747156023403,0.1287948324092112,0.6616673978517005,0.325050887553579,0.3900112829495194,0.3631626024340221,0.35056618970908743,0.5569860466322797,1.0,0,0,1,1,1,0
169,0.40403647731506226,0.1793835506425834,0.23187117866610496,0.19303116988122593,0.2508726085219042,0.1470264319809354,0.2187411180045763,0.3233817584967825,0.1320949395108465,0.11228639565368459,0.08758609899895345,0.07776333148828751,0,0,0,0,0,1
170,0.6488977436545346,0.3046630033934372,0.17023883456358357,0.11858781145573738,0.08444789949547926,0.08051994177889443,0.09565855241059149,0.055011894192788145,0.060107877594167025,0.07258678416879877,0.06176187106287324,0.04694168172453034,1,0,0,0,0,0
171,0.3351366819465367,0.4029038421858203,0.2301662051328367,0.4881302676894578,0.36531388930515996,0.3001733362039706,0.39796794299445615,0.3301234711402994,0.225400926988372,0.10054171009823432,0.17645380343366493,0.1116549272577082,0,0,1,0,1,0
172,0.35420682356879446,0.7621239231205906,0.3841988183596422,0.4791349603148205,0.5096564513711971,0.23271877191466572,0.47858990517258704,0.5139744239783721,0.6281529801863013,0.2516661928677469,0.16101455161238282,0.237022692937266,0,0,1,1,1,0
173,0.525654523759388,0.4292847433285763,0.2603802454302856,0.5112116389390675,0.48391996353464195,0.2283512342387457,0.24895210397425332,0.2311922450263837,0.19441096484491466,0.11544268612400899,0.0967608050849175,0.07623398934753511,0,0,0,0,0,1
174,0.2159320990653903,0.24103369996143958,0.3350990814530476,0.07432872940899532,0.11912277086767564,0.009307929785232101,0.05874892698317911,0.3894591599313003,0.07200693886032833,0.0366096528633248,0.04937301851721249,0.2019187725621605,0,0,0,0,0,1
175,0.17141530470652389,0.446742807619603,0.13344642946975632,0.146349526387702,0.14302506368949497,0.17838830269437309,0.27036794069769776,0.15637306280975508,0.20588718930981836,0.08481237562778357,0.12948754427051032,0.13694932280437203,1,0,0,0,0,1
176,0.2838222351804159,0.39179210499984063,0.2584497758719548,0.4752375737540492,0.7030430466057244,0.26515665420549145,0.22508304217135539,0.3021575885350804,0.1628743867511136,0.13986228244732937,0.09439781973056291,0.08637573503865868,0,0,0,0,0,1
177,0.5323063964883296,0.2995440726740578,0.10363410453071968,0.35518414844457646,0.24166573005644632,0.16043361261578226,0.21967202289868137,0.20688881184328928,0.061717910029725084,0.05591932783726585,0.07978297823702649,0.05406528534112044,0,1,0,0,0,0
178,0.9011775758459271,0.032214292460425425,0.318988618702255,0.32987569916024007,0.23547161446625697,0.022117909673267697,0.09093799613570397,0.049557800566351985,0.03900669491601992,0.010902113143182034,0.0004912415522260252,0.006160163114812715,1,0,0,0,0,0
179,0.2598225807322459,0.45023911269728634,0.39704591381491916,0.5368854682134762,0.49610994555172583,0.25718013359920144,0.4670637666263776,0.31774529392784934,0.1709841797598504,0.19774076881771377,0.1900115838973289,0.15188349521123334,0,1,1,0,0,0
180,0.3358979758221704,0.5528533406697722,0.44322236614611854,0.5759657750507899,0.30998988460962085,0.08161791277622923,0.024213575564787253,0.07151045225989666,0.031824793776709645,0.0713533276477463,0.05188678098165626,0.07278846484117872,1,0,0,0,0,1
181,0.3919151670257166,0.3350352989254617,0.20690267897515074,0.24037295369294787,0.2698889180278734,0.32868907514083867,0.4254299962390581,0.29811236054134116,0.27359799784967614,0.20615780662686753,0.21156136182534332,0.11633417364565096,0,0,1,0,0,0
182,0.30244963852039025,0.5369946414452518,0.24460420225743146,0.47870919539641676,0.48569483990209295,0.10284026001862734,0.32200768265689017,0.43267005088349714,0.29064067003370053,0.23154790107078557,0.1984810422102951,0.2854143216472299,0,1,1,0,0,0
183,0.5453725750630363,0.3721920625693431,0.2314063597233798,0.5178294176948309,0.4269974773964732,0.2241063828873105,0.29970615847058857,0.1902970642286411,0.14208220019696247,0.08465207365993874,0.12109347451258867,0.09237767092904156,0,0,0,0,0,1
184,0.4216596206488815,0.09023037795025805,0.19150680180149704,0.20923991750804705,0.3402751760827214,0.642160272258617,0.2590650183597125,0.222241038271845,0.13588059377851666,0.11697068764016552,0.12936351793801762,0.08108497702889815,1,0,0,0,0,0
185,0.1345276468460297,0.5242733125605702,0.3988159767096291,0.3053276905835334,0.24095390628902535,0.11559677349287967,0.2163460296224416,0.14834373114915744,0.11182045698900445,0.04096544426545374,0.07720922918039669,0.059434875419991914,0,1,0,0,0,0
186,0.11892922126655543,0.39794833705937005,0.19958053032311102,0.09885933893855581,0.1291850866676657,0.3956261609253127,0.16519147787791005,0.22936552948697658,0.16184982065575845,0.16479910925803093,0.1684528890434489,0.10865029925216521,0,0,0,1,1,0
187,0.21437171658270837,0.4194439158456453,0.2722550455654949,0.11095474712531922,0.1856174134572156,0.41219358851770577,0.24787621620535316,0.36372882442888843,0.19360052764250416,0.1620637101614075,0.4000870616216321,0.4319834092279694,0,0,1,1,0,0
188,0.30903132103384784,0.7572289756985141,0.1889828790708799,0.32851652653610564,0.5102792971676905,0.34361432002417447,0.46352388772296493,0.8780740025211281,0.6010146276235308,0.36286995798982913,0.363268264093404,0.17268953059444447,0,1,1,0,0,0
189,0.3320807079493119,0.3834850718240442,0.2394953860836151,0.5830697036532883,0.46907781357710154,0.3447032208263139,0.4917453067177312,0.29831276817045876,0.27036980150161277,0.21722574939195807,0.19226756614129759,0.16924344300188016,0,0,1,0,0,0
190,0.3368968365809806,0.3854973121001713,0.23197458617140115,0.4750175269813166,0.36117875518257647,0.29451496653814047,0.37240502186226915,0.27820086055035953,0.29518526214978186,0.23554597428851196,0.14599358467715456,0.1493484811031084,0,1,0,0,0,0
191,0.27915188622705994,0.49230445927283834,0.11644214636913157,0.1441848802280299,0.1620242020080923,0.28045329971314314,0.31994705971858967,0.31228117991995724,0.27401812415861804,0.3233022205376038,0.23627340591710985,0.13663568378655203,0,1,1,0,0,0
192,0.22719492902689364,0.37054838209665614,0.35357497250066416,0.4322312231018408,0.39257080773265396,0.18090886220129818,0.17046253843481657,0.21592919999278537,0.09692810870881183,0.09536940522442275,0.1603336227281091,0.11128779505013436,1,0,0,0,0,1
193,0.45812073796912706,0.36332256462279067,0.2807322545807466,0.5596065768398214,0.6509222488635794,0.2622551465003607,0.43893780665313487,0.4329746704797559,0.31918667160578607,0.2077497709971888,0.23116076487768814,0.13672239906257408,0,0,1,0,0,0
194,0.36861201548504136,0.20695254581982397,0.09215631272665441,0.2629272361613608,0.4128687122233877,1.0,0.4552842669177789,1.0,0.6571362745186619,0.8168072270128558,0.7437583545515636,0.3130218753360921,0,0,1,1,0,0
195,0.22503523008892562,0.5024717368972278,0.47338521752202667,0.4943140937399252,0.4180216294520206,0.23392749476912295,0.36058389340744207,0.2601180801750762,0.1363874558415627,0.12127120250165829,0.08534795060671571,0.07902689693889443,0,1,1,0,0,0
196,0.4590008152863491,0.38766475655903104,0.2754506022494295,0.2913890068726237,0.28250349667815566,0.29398459880855826,0.26540335384147196,0.1653413042127688,0.1648548531364914,0.07040967813260052,0.08620235423055439,0.05092157504221739,1,0,0,0,0,1
197,0.06576283266112705,0.3723177899886886,0.1697188551450603,0.30090935608173464,0.40489503721464604,0.3680083713127867,0.836817467996107,0.570091566245744,0.18198155058230414,0.1870352822262232,0.1019237051610356,0.09407199732871903,1,0,0,0,0,1
198,0.15740425784645623,0.5793465342444795,0.3570238996367646,0.471353492346978,0.3611678280633397,0.2136283979218751,0.3629007484561477,0.15599028423814043,0.17929997018458457,0.12244859281720841,0.08375911654341042,0.0541379234619441,0,1,0,0,0,0
199,0.12967912273029142,0.3776220032207876,0.19696599731758285,0.10205564624666741,0.13619717518357555,0.40272191784026246,0.17242339592956987,0.2454292029988998,0.17467767728878492,0.1742450803878834,0.18077932310805123,0.11023369766887939,0,0,0,0,1,0
200,0.18733768512669335,0.6328871647544535,0.1456786694881373,0.14091283589116393,0.13451595983815368,0.07928448571754554,0.1322940023025003,0.132209914967043,0.2047388440653771,0.15036008717900123,0.22001947132357172,0.1422406439003405,1,1,1,0,0,0
201,0.7244818072360714,0.2692602074321949,0.26848648185896984,0.4131106937614182,0.3882936210599929,0.11015847540521095,0.19588693632524395,0.15943128323009004,0.15707031920564507,0.09132790043905367,0.12742449187708582,0.06378021168662901,1,0,0,0,0,0
202,0.10161923427874155,0.5415641413368695,0.4110328453420876,0.36134341113436674,0.40083327089265197,0.2876726977099667,0.26406620980313905,0.18879901720098685,0.32600175278503085,0.15072412268233365,0.12769605280117116,0.11826161773541369,0,0,1,0,1,0
203,0.5107957950661678,0.3901965498551328,0.28107807399035006,0.4764544835809287,0.40918783405764503,0.10654949247484097,0.16958905250102635,0.13867706915866876,0.11276190132000977,0.08416721943207303,0.10053671787414001,0.08054666661411194,0,0,0,0,0,1
204,0.38575462580516273,0.6143930022564763,0.2542404431901525,0.39045508743021196,0.36868100304710505,0.3295125533888397,0.30736800098760614,0.2377405643078021,0.41046882482088165,0.19862519346789223,0.14741056526014318,0.18937546419419266,0,0,1,0,1,0
205,0.4709979428867615,0.4820964756418666,0.3247986348444166,0.5867941232159581,0.5470880788251161,0.3240289043251942,0.3254592799088187,0.2641963754276198,0.25915920528365305,0.2866838813607505,0.24189350110124033,0.1056315940914238,0,0,0,0,0,1
206,0.1644880703629914,0.4723727531236847,0.21001534785078607,0.315068086565377,0.3442448423997202,0.12296320412760717,0.24831188256674236,0.2213211672541951,0.10609680071556998,0.1773066110742601,0.14936904643205423,0.09409621003566024,1,1,0,0,0,0
207,0.010274767697382989,0.4844113039176624,0.28204088170858027,0.14566584618218853,0.07558288376042754,0.20684818832398544,0.27832764407134875,0.2226368433393523,0.138479955909325,0.11811807069079883,0.14530860264476017,0.1132811202262255,0,0,0,1,0,0
208,0.19997192391380642,0.4790637778903822,0.30458776296469764,0.7362765015633557,0.5840685723562614,0.18254292947254905,0.2936829095335571,0.29758729255305294,0.2418436768731761,0.11573881044884551,0.1309628901864367,0.07355651442880252,0,0,0,0,0,1
209,0.17343462321352404,0.5462914521998188,0.17763570727350447,0.2697517565361568,0.24804092362255847,0.3107873740973366,0.6171045340882012,0.47457027594126455,0.5752685646136194,0.33138444044347576,0.2528005226939817,0.17053910436633937,0,0,1,1,1,0
210,0.444001706162161,0.6067492965179921,0.26867719001062906,0.405138859748328,0.28376948149258197,0.12391318772964899,0.26649718503547054,0.24730602044558636,0.2014202979734553,0.1295026690672479,0.08705270470627241,0.05530463808478614,0,1,0,0,0,0
211,0.16955256437252647,0.4438446602642602,0.35160611125117786,0.2933151837390553,0.290411608971477,0.09675750069339256,0.21455742900863295,0.04666992663076699,0.0865658965856832,0.013712530402097349,0.01428977901425816,0.03190108602436924,1,0,0,0,0,1
212,0.468336113945716,0.1826235883487779,0.16844207399858735,0.5443138378715848,0.3662458164743494,0.13470146884650508,0.29057439056950995,0.21521174068054433,0.13185912667937585,0.11526817018857197,0.08072249797139935,0.03535843534109229,1,0,0,0,0,1
213,0.4036099367748136,0.23673831391710293,0.2732352839940774,0.15187423559333313,0.07963528398021869,0.05782774553615118,0.0478902838506303,0.03370054691241987,0.039976147667621365,0.0024345367825894595,0.015853483559215273,0.01521008464874964,0,0,0,0,0,1
214,0.6423106618937321,0.42095685584398895,0.3633557338799761,0.31437621857297116,0.2413191842749388,0.23896383999602822,0.14412589681238644,0.13812194002601294,0.15354848619004166,0.09525253482422061,0.05069353417492901,0.046468689309864655,1,0,0,0,0,0
215,0.5447246653816458,0.5456981070102762,0.17014101665316828,0.48410699390521617,0.5261782556571256,0.14236578378659645,0.2225860351346618,0.5022275307976426,0.22956876067256354,0.330266274992893,0.30294282872449857,0.08210641541009286,0,0,0,0,1,0
216,0.3041396029393503,0.5772057592382082,0.27710740230050074,0.4940500376126461,0.556730481043009,0.21574509505325873,0.499191828133568,0.3788806432283265,0.3601187195634301,0.1557345462585679,0.19975210946093938,0.10818687930303442,0,0,1,1,1,0
217,0.7918590148533295,0.6651203063016707,0.016155988530151308,0.10109255781345156,0.09339096608222186,0.1732607781368196,0.37785910535517936,0.47477669579925574,0.3702668027936141,0.17492971982690547,0.17188590550166216,0.1443308199041965,1,0,0,0,0,1
218,0.20608927115560088,0.3371905115301268,0.20268966892829526,0.10890575345550196,0.11725423347819564,0.5272394669971401,0.2522845568835285,0.3969704378706289,0.30710148986727626,0.4069656337850216,0.5998634899712956,0.3207018081261223,0,0,0,1,1,0
219,0.45773739140763775,0.23934510251597207,0.20591214392441926,0.21039541893323377,0.3196104325890403,0.06366179056155488,0.11755024876764555,0.14882070130645736,0.07177474001861206,0.06165703275529864,0.07446524790269848,0.0471432665869712,0,0,0,0,0,1
220,0.4189383999870418,0.5992100628456627,0.3312937440959904,0.3596669617681526,0.3904072381237824,0.1606026046736329,0.21292242411366658,0.22630630702849602,0.17134377174040713,0.10962680438421935,0.0652727079650035,0.06294065015059741,1,0,0,0,0,1
