,Mean_Acc1298_Mean_Mem40_Rolloff,Mean_Acc1298_Mean_Mem40_MFCC_5,Mean_Acc1298_Std_Mem40_MFCC_7,Mean_Acc1298_Std_Mem40_MFCC_10,Std_Acc1298_Mean_Mem40_MFCC_0,Std_Acc1298_Mean_Mem40_MFCC_2,Std_Acc1298_Mean_Mem40_MFCC_5,Std_Acc1298_Mean_Mem40_MFCC_12,Std_Acc1298_Std_Mem40_MFCC_1,amazed-suprised,happy-pleased,relaxing-calm,quiet-still,sad-lonely,angry-aggresive
142,0.18225248526116264,0.6684748683344559,0.44927842719735156,0.43788762764668554,0.22149663622635152,0.24840304892224596,0.46463406568961274,0.10526952965972136,0.301224609487058,0,0,1,0,0,0
143,0.3506199326960519,0.6682143886511006,0.15453106883199286,0.10653269774418739,0.003607874082091622,0.07433741030651056,0.1231394656731793,0.009288106999893575,0.17931402319171952,1,0,0,0,0,1
144,0.6443103012010769,0.37381801563802874,0.7565539520604385,0.5806914556049155,0.15122082623095323,0.21644254532591362,0.3106588801622501,0.09472855584717164,0.3266315908023604,1,0,0,0,0,1
145,0.5844200905769926,0.3331434965621306,0.37878561375618947,0.32904539029596724,0.2266803475251311,0.30184511639208644,0.4139599946290756,0.07771490607440508,0.450124203408847,1,1,0,0,0,0
146,0.1989951378124853,0.27279582554334675,0.22097665735683403,0.19127531298678824,0.18458343325274973,0.2845869218287614,0.37915019148948975,0.13419864667860784,0.20205419051039208,0,1,0,0,0,0
147,0.1998512100922588,0.31625007899161994,0.3173370718510039,0.3149772111002135,0.11670868683202522,0.16173446955827672,0.40629440281532647,0.22587077058910643,0.21592056081717131,1,0,0,0,0,0
148,0.5709880892315197,0.5707125275314695,0.21111747161473338,0.21774216811861757,0.11330254194995172,0.2921824942368457,0.1345166067781869,0.020897818435104593,0.05027103755001604,1,0,0,0,0,1
149,0.8779453053147693,0.5479879871085677,0.4089483778284997,0.38376579357295326,0.22609557589230744,0.11586553769787947,0.09886509159630694,0.03313987568182701,0.5341957802715264,0,0,0,0,0,1
150,0.3160861284472061,0.30710362005107866,0.3176214714397183,0.25207155426065886,0.03452550699651957,0.26973185161351615,0.19416593350875685,0.10932206109823209,0.3661100002337447,0,1,0,0,0,0
151,0.397359963999509,0.40213285080371086,0.3245637383232093,0.32021288870939824,0.1431361032075753,0.11312824826365436,0.2020379451804972,0.15175792698686377,0.11698069906650886,1,0,0,0,0,0
152,0.03669898528919332,0.40817474641763374,0.15727479563337254,0.2550770207119367,0.29128902528339307,0.44073271901060407,0.30292314567830975,0.2804918220174591,0.6778679937696426,0,0,0,1,1,0
153,0.17791303214740808,0.6260721667439885,0.16988500047399935,0.17163611319448457,0.07409181352120343,0.20908995867332641,0.18807654769801782,0.03955342759021063,0.36487752842653726,1,0,0,0,0,1
154,0.6114250042803614,0.4113482829148447,0.06978910676652261,0.27170354237581484,0.05566753731585121,0.12767015805531196,0.041632680872895476,0.01001279894950637,0.34321577393917113,1,0,0,0,0,1
155,0.344806217054475,0.3136360343586574,0.5226735749028302,0.29715355102982755,0.19736139826691124,0.23366302697237362,0.4681762705342668,0.18877521429653357,0.23563692230540229,0,1,1,1,0,0
156,0.4038570222927282,0.5370027573855238,0.3198146298065354,0.3951602434662205,0.5316541470338516,0.3171202798584859,0.27376684175613203,0.17062807198719315,0.15613611588634912,0,0,1,0,1,0
157,0.07378282431124061,0.5328119629533156,0.3035783302097994,0.3247201869266716,0.17413653421132796,0.31072292797358,0.2516628823026036,0.18704991815541966,0.501956017756094,0,0,0,1,1,0
158,0.3771233244089692,0.3886329902913519,0.25511372337400007,0.5126114204119309,0.06303073413225659,0.09361157509668114,0.1030435906634094,0.025328180719139917,0.0652211330665811,0,0,0,0,0,1
159,0.09213913523063194,0.5179164553801385,0.24562826786065883,0.17863684878555353,0.333115427989967,0.21101236267605128,0.4759079968656248,0.12651308302649827,0.5260774034793956,0,0,1,1,1,0
160,0.4999810603477926,0.5472026948087478,0.030000510460800323,0.23847754283736233,0.14839078429720465,0.16688156664230447,0.1399656902138951,0.011358574986471852,0.32365665885392875,0,0,0,0,0,1
161,0.27054156799107865,0.32737094310599674,0.6230301682332953,0.366666907055905,0.08498899806210343,0.39783546952342813,0.29504812789213264,0.12450342835037703,0.35433458209643454,0,0,0,0,0,1
162,0.056606832517413115,0.63219420995279,0.48874980857719996,0.33268368141695026,0.12610659403335256,0.25589359801754175,0.2849916730630102,0.10116181577283301,0.18613299220780327,0,1,0,0,0,0
163,0.12828205233101664,0.3677133120531194,0.37469281198270266,0.33258632377545716,0.13363660226455204,0.2527481497995248,0.4592932023736281,0.1642584408030285,0.31745180079005697,0,0,1,0,0,0
164,0.24664730276624985,0.6348437044834873,0.24512874550612196,0.17485612704090459,0.10248694026223175,0.04923970282221511,0.19393746881156276,0.034462002098059205,0.24882118321543395,1,0,0,0,0,1
165,0.22870614902324427,0.478115853348397,0.36436327307465133,0.3972552356776091,0.02966067366210602,0.08816516157120605,0.1432303304922212,0.02719255915361386,0.15665779145302056,0,0,0,0,0,1
166,0.2346289570615357,0.3777887895092964,0.5693205766748584,0.4869252293313332,0.135675444452366,0.3361991967626086,0.26997011922249864,0.09138382377203567,0.24817094808956247,0,0,1,0,1,0
167,0.2949752345107736,0.6329640892535947,0.3811701949231028,0.3516035164137772,0.14077741086647955,0.16457200851834544,0.180449033333801,0.046934924690035115,0.24591956209001725,0,0,0,0,0,1
168,0.07898441039347506,0.34882737903493044,0.188252473911807,0.362987148791323,0.6629506095624501,0.6616673978517005,0.3900112829495194,1.0,0.575738579979983,0,0,1,1,1,0
169,0.250870087622407,0.6346961250179175,0.14855867746898954,0.23349066808977104,0.016974094406024987,0.1470264319809354,0.3233817584967825,0.07776333148828751,0.29904228440774416,0,0,0,0,0,1
170,0.638648102777159,0.4439475464817517,0.30121380286003896,0.2411837246870132,0.07259115891400016,0.08051994177889443,0.055011894192788145,0.04694168172453034,0.10626669414937133,1,0,0,0,0,0
171,0.31100878648345204,0.3413798179108296,0.38793015437793077,0.4527635146829747,0.17934398312280042,0.3001733362039706,0.3301234711402994,0.1116549272577082,0.2493162968897087,0,0,1,0,1,0
172,0.2103574139647359,0.514574146543712,0.5433909910961052,0.37479807303986623,0.3156915341789217,0.23271877191466572,0.5139744239783721,0.237022692937266,0.4866234309890162,0,0,1,1,1,0
173,0.3668595480847466,0.4700691118875837,0.5319056230903298,0.3459892257543413,0.09259580921764717,0.2283512342387457,0.2311922450263837,0.07623398934753511,0.307016164505237,0,0,0,0,0,1
174,0.3028253415576879,0.37175074714512724,0.12628435583493158,0.20134461720417707,0.24733992909502178,0.009307929785232101,0.3894591599313003,0.2019187725621605,0.209719952656083,0,0,0,0,0,1
175,0.08511328184778277,0.5079573460665255,0.215181104199634,0.2013193763341603,0.10964646350078748,0.17838830269437309,0.15637306280975508,0.13694932280437203,0.4652028584846121,1,0,0,0,0,1
176,0.2790810783783415,0.18243866011716964,0.6717372439492166,0.4530664051231753,0.15447101580779177,0.26515665420549145,0.3021575885350804,0.08637573503865868,0.4006234607383357,0,0,0,0,0,1
177,0.36177311508793303,0.37426576325941774,0.17617642983716308,0.2428351987538222,0.0501497170930255,0.16043361261578226,0.20688881184328928,0.05406528534112044,0.25056683078374586,0,1,0,0,0,0
178,0.7116945534105766,0.5625151240052836,0.2004634254836617,0.2005567414757976,0.04597367960542094,0.022117909673267697,0.049557800566351985,0.006160163114812715,0.20215193827441202,1,0,0,0,0,0
179,0.3609912862448124,0.35324320325275926,0.5506996959112092,0.4117471009057866,0.21562858494662684,0.25718013359920144,0.31774529392784934,0.15188349521123334,0.19566127424835156,0,1,1,0,0,0
180,0.5109933317272508,0.4897834936028348,0.9249640854365535,0.455424623550453,0.10378230097672582,0.08161791277622923,0.07151045225989666,0.07278846484117872,0.22616176404964738,1,0,0,0,0,1
181,0.19768905939626447,0.4543239627436988,0.3565076459735582,0.37508834304505856,0.11947261991950277,0.32868907514083867,0.29811236054134116,0.11633417364565096,0.2623379990182725,0,0,1,0,0,0
182,0.25720350732055436,0.504468999064431,0.7229054699520896,0.4470212167541684,0.12866620541703666,0.10284026001862734,0.43267005088349714,0.2854143216472299,0.21557206878892649,0,1,1,0,0,0
183,0.35798063912992756,0.3114146358756048,0.5038430405962184,0.39398113425258185,0.09936840126773434,0.2241063828873105,0.1902970642286411,0.09237767092904156,0.3150484807660025,0,0,0,0,0,1
184,0.3473835249268551,0.39204388697339565,0.4252958849567203,0.3640166157041481,0.11745216830534509,0.642160272258617,0.222241038271845,0.08108497702889815,0.28890095389067977,1,0,0,0,0,0
185,0.40920861042044515,0.5920310171192179,0.3398119316565913,0.3414909421335026,0.14627465309058857,0.11559677349287967,0.14834373114915744,0.059434875419991914,0.24795951542608463,0,1,0,0,0,0
186,0.02510185744957128,0.4507489176221442,0.22479599798732608,0.21891226273582176,0.26052232469813535,0.3956261609253127,0.22936552948697658,0.10865029925216521,0.32460332469894754,0,0,0,1,1,0
187,0.07009489523341986,0.27555590834197746,0.23313656284866302,0.5193777764957018,0.6014421612407722,0.41219358851770577,0.36372882442888843,0.4319834092279694,0.37736586775577513,0,0,1,1,0,0
188,0.1620264518758589,0.19189029643821007,0.5536111455469588,0.41141716667628225,0.3437688361602427,0.34361432002417447,0.8780740025211281,0.17268953059444447,0.34889151910650046,0,1,1,0,0,0
189,0.32179832755295146,0.6739133450369372,0.498217033347675,0.522475191830612,0.11004303556267052,0.3447032208263139,0.29831276817045876,0.16924344300188016,0.2955169900488527,0,0,1,0,0,0
190,0.33156361223107583,0.36632999539151323,0.40656561973587313,0.361474499509606,0.12282966926133086,0.29451496653814047,0.27820086055035953,0.1493484811031084,0.3752164794230332,0,1,0,0,0,0
191,0.1265244526061719,0.3852398185581756,0.3066101027484669,0.3429477009173253,0.5938888204755948,0.28045329971314314,0.31228117991995724,0.13663568378655203,0.35495931780560525,0,1,1,0,0,0
192,0.2548458994137799,0.4607920277803894,0.7499872384799935,0.670469624415854,0.09437734540575925,0.18090886220129818,0.21592919999278537,0.11128779505013436,0.6603615817288181,1,0,0,0,0,1
193,0.31894677351660855,0.4451979260268525,0.6449653980500398,0.512595194138349,0.15649211554789327,0.2622551465003607,0.4329746704797559,0.13672239906257408,0.3982955764886879,0,0,1,0,0,0
194,0.10523779869725497,0.40718677318076524,0.5330049368851684,0.6735129521721571,0.5259422130908478,1.0,1.0,0.3130218753360921,0.3889213534240405,0,0,1,1,0,0
195,0.3860628402508519,0.3956046750708613,0.3691214969627584,0.3075185340102694,0.10467817306258952,0.23392749476912295,0.2601180801750762,0.07902689693889443,0.1748611875503348,0,1,1,0,0,0
196,0.5223510623629716,0.2946102283744064,0.19338807417724668,0.2693633531414066,0.3001468815420213,0.29398459880855826,0.1653413042127688,0.05092157504221739,0.432943971406654,1,0,0,0,0,1
197,0.0801359412476837,0.5548093951476797,0.38944330603583455,0.31838292563318527,0.07282497034823805,0.3680083713127867,0.570091566245744,0.09407199732871903,0.45527721053380904,1,0,0,0,0,1
198,0.3374803595806609,0.5883777510276618,0.4955462295177604,0.32428207753995264,0.11889854236475232,0.2136283979218751,0.15599028423814043,0.0541379234619441,0.13829396152563012,0,1,0,0,0,0
199,0.025885201464868467,0.4279665784529356,0.2384161859827465,0.2261041077713033,0.24139272543440643,0.40272191784026246,0.2454292029988998,0.11023369766887939,0.31641163708380177,0,0,0,0,1,0
200,0.03951569036547469,0.34071667362820457,0.19250935237109046,0.3037342064270466,0.12667969939918727,0.07928448571754554,0.132209914967043,0.1422406439003405,0.3824530013875933,1,1,1,0,0,0
201,0.498988622572126,0.3968527426661098,0.33284231865880076,0.3454645762418508,0.05334700338969868,0.11015847540521095,0.15943128323009004,0.06378021168662901,0.4432457357537947,1,0,0,0,0,0
202,0.7803151861161742,0.4194466579223586,0.5941581407559196,0.4336724023538915,0.27613770407865657,0.2876726977099667,0.18879901720098685,0.11826161773541369,0.18446065546250628,0,0,1,0,1,0
203,0.37528845090311835,0.3129023756055382,0.4520713770044702,0.46732389084405457,0.03596742519006295,0.10654949247484097,0.13867706915866876,0.08054666661411194,0.1906708259048574,0,0,0,0,0,1
204,0.3276726500815921,0.3012177810521838,0.4512655781697792,0.34720799919229217,0.2814198495051559,0.3295125533888397,0.2377405643078021,0.18937546419419266,0.3151717279467232,0,0,1,0,1,0
205,0.3671171273547669,0.5789211054819414,0.5634229313576071,0.5866591184445854,0.2316505013254176,0.3240289043251942,0.2641963754276198,0.1056315940914238,0.3025697037180275,0,0,0,0,0,1
206,0.33180149426280053,0.4512394363158,0.4386717809977323,0.28485223273524485,0.07935775579910688,0.12296320412760717,0.2213211672541951,0.09409621003566024,0.11497474495270922,1,1,0,0,0,0
207,0.1592461109318157,0.4722905103706364,0.0,0.0,0.3480809800960523,0.20684818832398544,0.2226368433393523,0.1132811202262255,0.36062868811875937,0,0,0,1,0,0
208,0.156959716117341,0.47570680160233536,0.4347321174643224,0.40378180349622117,0.07135980063645968,0.18254292947254905,0.29758729255305294,0.07355651442880252,0.39106330442691123,0,0,0,0,0,1
209,0.08246021536657319,0.4133851107346914,0.3343791702824308,0.32907243408527087,0.308613674809289,0.3107873740973366,0.47457027594126455,0.17053910436633937,0.6136594000412242,0,0,1,1,1,0
210,0.28534934567289555,0.4697284846093498,0.4326064128461107,0.3213487278601511,0.15811607611591083,0.12391318772964899,0.24730602044558636,0.05530463808478614,0.5087696743936984,0,1,0,0,0,0
211,0.4414075343451653,0.5241791422049529,0.3502599703932736,0.16725862516586854,0.12312043476288313,0.09675750069339256,0.04666992663076699,0.03190108602436924,0.1255729400189971,1,0,0,0,0,1
212,0.3639110230291019,0.6633565966865135,0.41569922191189446,0.1808346073962961,0.32056228166257267,0.13470146884650508,0.21521174068054433,0.03535843534109229,0.07544108678513982,1,0,0,0,0,1
213,0.674745564712246,0.4659773459740476,0.10647118448782555,0.14367824381238103,0.02789420640218808,0.05782774553615118,0.03370054691241987,0.01521008464874964,0.26212975378188225,0,0,0,0,0,1
214,0.5666759092169438,0.5371006299292698,0.3266584506785484,0.237906017423412,0.12997622998100988,0.23896383999602822,0.13812194002601294,0.046468689309864655,0.18882849304822158,1,0,0,0,0,0
215,0.46803062466003326,0.39719414059429436,0.7471505348899956,0.5582216725321641,0.13707960930968105,0.14236578378659645,0.5022275307976426,0.08210641541009286,0.31609076942364944,0,0,0,0,1,0
216,0.18031154970295052,0.503158123498196,0.5117333061087574,0.4034122050424047,0.21731598084139708,0.21574509505325873,0.3788806432283265,0.10818687930303442,0.36921136678998473,0,0,1,1,1,0
217,0.43226953094814924,0.6614900825057837,0.18515324762453433,0.22412450239427684,0.05774923683170115,0.1732607781368196,0.47477669579925574,0.1443308199041965,0.16810065469752383,1,0,0,0,0,1
218,0.11778342431942254,0.47276638671522786,0.2520819508353328,0.2796237668032078,0.30835936639207734,0.5272394669971401,0.3969704378706289,0.3207018081261223,0.4497034630332832,0,0,0,1,1,0
219,0.5464332089376975,0.36578244860150155,0.26484711699032315,0.20448530260197306,0.05681318093731973,0.06366179056155488,0.14882070130645736,0.0471432665869712,0.15501095412442445,0,0,0,0,0,1
220,0.31684826005203104,0.6387123672362797,0.4319209369143375,0.3546288149772111,0.12213179965130826,0.1606026046736329,0.22630630702849602,0.06294065015059741,0.2271721784364183,1,0,0,0,0,1
221,0.6805562500094698,0.3864674639297291,0.3056821579365716,0.2330741937344949,0.057703381921174926,0.1108134389740559,0.06228368501532117,0.06255944078782517,0.06580655717500462,0,0,0,0,0,1
222,0.32558777316660376,0.25813112763042095,0.4520458539644576,0.3282466970518664,0.1339476217018491,0.14203686986609051,0.3321666269191536,0.11218310212075158,0.16488135333904236,0,1,1,0,0,0
223,0.43662262061149315,0.21686282276746563,0.5148580554360431,0.30160135291063295,0.19318584687376456,0.35238710829287945,0.4492457658878159,0.15908198929347883,0.3463341401065451,0,0,1,0,0,0
224,0.12956085764805883,0.33703219621364267,0.39631447302214673,0.4038304823169677,0.5883148563428845,0.3962601198315999,0.3190599679748609,0.26380757767633467,0.24503133240827119,0,1,1,1,0,0
225,0.3578609405279769,0.5730926799043777,0.1831369274635204,0.19379038539202675,0.019988204107822233,0.13146102226828396,0.10556271456141797,0.03939238493474112,0.01969617445000947,0,0,0,0,0,1
226,0.20577704847490347,0.5539836437254452,0.27137372293646234,0.313096766283967,0.08224418468996895,0.18593613723300806,0.13687139642031895,0.07338308387675845,0.2098145129930153,0,0,0,0,0,1
227,0.49591282305364776,0.4179801110660709,0.22758894779444483,0.4180104425085098,0.16072235256755096,0.2004694542081648,0.24488609832399105,0.09903391299304531,0.30656886223727636,1,0,0,0,0,1
228,0.34532743628322204,0.3700965470258306,0.3804117960198643,0.30128043327756304,0.25794756337051417,0.4309970579151059,0.30022365491409536,0.10006605001219081,0.1293160418955417,0,1,1,0,0,0
229,0.3938553707550558,0.44696232908910716,0.3008765341170123,0.22929888074770666,0.03875307049665892,0.11328100944589223,0.19754480613568,0.06934181416240645,0.0,1,0,0,0,0,0
230,0.12379714268830938,0.37874131284843016,0.210659879968789,0.1892776784168927,0.08801817669209479,0.2267190764822728,0.30064751704967907,0.1359295736818011,0.17903565455940196,0,0,1,1,1,0
231,0.35791548672633416,0.44478678427812446,0.37484048099991985,0.4138511077136098,0.16931342398454868,0.16268015675206815,0.4973225540749886,0.2512073976013654,0.1930401467066441,1,0,0,0,0,0
232,0.08819362688279081,0.5422867187728786,0.4649349891709387,0.2909497057635724,0.07395805652954483,0.13913154313140375,0.19148948962189097,0.05238503609664136,0.21450428071457867,0,1,1,0,0,0
233,0.1647249735223662,0.15629166326296273,0.3787418599733102,0.2192421969653262,0.2422000473131939,0.32441749058251185,0.35103300112428687,0.09657153700574404,0.38231594202282626,1,1,0,0,0,0
234,0.10383171891737919,0.18704637617273656,0.5695557532578339,0.6617975826458201,0.3501577376515805,0.35732224923655215,0.8372509684698678,0.41924245760101625,0.2780700766469967,0,0,1,1,0,0
235,0.08271021877571058,0.35110696158926513,0.2892507893911661,0.32656457335718003,0.2766763777537251,0.5517251749950949,0.29460923518436505,0.6537549122233065,0.3028353226419946,0,0,1,1,1,0
236,0.23896992534746686,0.42153820188870894,0.5384814520422079,0.4223554779899612,0.17587027111108233,0.17366941429930594,0.3103402320319531,0.07297428328979738,0.2323655596378233,0,1,1,0,0,0
237,0.16226130356323043,0.40156757906483165,0.727257148274278,0.5432592453701032,0.1199253358912704,0.2895024902459598,0.30818585001893856,0.0942769607084075,0.16926619053589148,0,0,0,0,0,1
238,0.07819046017294176,0.41404170449273514,0.3762606558692053,0.3077727456297237,0.07110622136093485,0.2918153900207803,0.37623325844768263,0.14471709704284016,0.16731761010966872,0,1,0,0,0,0
239,0.19807391312911843,0.5563691906480087,0.3093629449212798,0.5304927738994979,0.09415633445891204,0.17335911814788524,0.1914944998126189,0.12203485841478845,0.27526939071268747,0,1,0,0,0,0
240,0.13461244168481085,0.510885430554421,0.3198638528122745,0.3837459614607973,0.15135620353747142,0.30854369423321765,0.29920859027261454,0.10860694161415418,0.31937381932388303,0,1,1,0,0,0
241,0.32539231595582363,0.49470332288845764,0.541524163026595,0.39236932441008476,0.13509520970114913,0.26080439264779526,0.22714501295635325,0.09261473022258235,0.2035427189603038,0,0,0,0,0,1
242,0.23737899456204703,0.6027168493363934,0.2855353639950121,0.423675214907979,0.0748478524346851,0.24851236864328496,0.197123950114533,0.11597379847257236,0.30369911538273564,1,1,0,0,0,0
243,0.14618987228613725,0.24168738430617615,0.3102781282131686,0.34662565626262043,0.3150001458283374,0.09548480909387319,0.26131651779719955,0.16585760563356491,0.3316124768645918,0,0,1,1,1,0
244,0.09132397259962635,0.48284995599588787,0.35431266453245447,0.3988796659551145,0.12691124239262175,0.29896413597081883,0.40380534006168556,0.26657570947454484,0.46742874506745663,0,0,1,1,0,0
245,0.3754687563921326,0.4286821269322121,0.6139312044687197,0.5329231090982519,0.11174088248828513,0.35073585538862684,0.3319842559766566,0.1715346407819691,0.2975994424127548,1,0,0,0,0,1
246,0.42982858857166234,0.2671361723049986,0.15654009669586022,0.14509353545260484,0.06841212384390534,0.1305630729439419,0.058462913566193646,0.017414004066608594,0.10780940885977235,1,0,0,0,0,1
247,0.07984351301760176,0.5633189119039215,0.3929527240375992,0.45967410430969824,0.17543789009080246,0.3069172650210787,0.23202193261093068,0.1960362109478599,0.1922401025076551,1,1,0,0,0,0
248,0.21642567853197997,0.6346009497489993,0.2704129627874078,0.3172813419488837,0.1573657083044377,0.19240891495164394,0.2223362318956758,0.09803161954292039,0.27567206900142166,0,1,0,0,0,0
249,0.17037050505234164,0.4231554108103692,0.695624986326943,0.3830031587145907,0.4227594286121679,0.29416409319768777,0.2861810923418233,0.18225974378451365,0.40573609378685466,0,1,1,0,0,0
250,0.166759849755527,0.3549440276940766,0.48420306130634216,0.6518076068770552,0.41516088106240806,0.19881438227435622,0.49222819214281854,0.13938804917094,0.26446082545861765,1,1,1,0,0,0
251,0.10553931796039642,0.4414094108689387,0.2883337830249908,0.291276034154503,0.24656784906443024,0.3179647627690447,0.2298695546742074,0.11564720847196985,0.27966485266649527,0,0,1,0,0,0
252,0.009322854402560025,0.6730926028393827,0.24473496146020968,0.3042282063116598,0.19486578932018073,0.3062198147484238,0.18122861901106854,0.07934898224983347,0.35446951650980985,0,0,0,1,0,0
253,0.16905079008653148,0.46488071109412255,0.2577225426781692,0.27409421335025674,0.57369224387683,0.3946589916902691,0.4150021143004873,0.28033246862061334,0.6717290091989148,0,0,1,1,1,0
254,0.24124571395670547,0.4766720406656566,0.3115342263966573,0.41399714417584954,0.2287212961222625,0.2649179648582448,0.14936280394322055,0.19927226738486434,0.39033019619676207,1,1,1,0,0,0
255,0.13653519517690393,0.45724164345725893,0.26257009720632096,0.3168504442393123,0.5375920338840243,0.3396138865643199,0.444477066352962,0.27107026358628483,0.3813034026846636,0,1,0,1,0,0
256,0.13790188048018837,0.5416517032134562,0.5380311526934098,0.42791387815150295,0.1729254298695323,0.39721535459928115,0.4392394129659729,0.17327345099207342,0.2737925494954303,0,0,1,0,1,0
257,0.24232300137426116,0.32315009332570904,0.64000845906469,0.48116129637108396,0.1108220829471583,0.2655113465755001,0.16289633113753377,0.08363519446463732,0.2320542542589339,1,0,0,0,0,1
258,0.171559915210965,0.6507129282694438,0.3328733109216736,0.348105852997173,0.2757263061358083,0.39569156180645826,0.38727371473577266,0.19097350285231318,0.3709888886291726,1,1,0,0,0,0
259,0.55835458362311,0.38534848020123214,0.36621733962415504,0.22396764841631567,0.1758233629958974,0.19851745272638133,0.34012381183326895,0.051884452457786834,0.603613692336788,1,0,0,0,0,1
260,0.19260262639945092,0.26110159786560794,0.3417972595547325,0.36635860785784347,0.43894734624832304,0.08239651742694795,0.34107675010972327,0.20431357820450954,0.30891799600084147,1,1,0,0,0,0
261,0.42243454834990174,0.25498610518138787,0.5607977043848584,0.5010763428142847,0.16470330414606166,0.19981974180495932,0.23804217778962417,0.1065871513862901,0.37460024351942955,0,0,0,0,0,1
262,0.23351530551174182,0.3964982436887622,0.14968533737812761,0.18650478855362607,0.017985413925634033,0.08512282715119968,0.16702673237364804,0.08633068814202385,0.13074613418218062,1,0,0,0,0,1
263,0.12416229918286767,0.40324566933260175,0.31637995785052264,0.3618963826227427,0.39310637042990193,0.08048318361941845,0.156986310154855,0.11026691975514757,0.2960535402752662,1,1,0,0,0,0
264,0.35745941990118046,0.2980839330274367,0.678617526306962,0.4685426642820053,0.06039213239916781,0.17132023374370398,0.2699961722142839,0.16741003430884263,0.21520763962524359,1,0,0,0,0,1
265,0.2829856770774147,0.3357714128942067,0.15900671620567197,0.18404019788842096,0.03940135847197827,0.09207823472996837,0.18337197860448157,0.09605180843581972,0.20214875084732437,1,0,0,0,0,1
266,0.12237742635884427,0.33527704095079713,0.44097796997032046,0.4990210148272082,0.408687237103914,0.38968661520842596,0.4681722623816844,0.23385871153487728,0.36550970146557904,0,1,1,1,0,0
267,0.36720803768536237,0.40664076769065494,0.2437523244197155,0.22990105578953446,0.07646435955434862,0.11323374895513738,0.09583392620590284,0.07652172639979009,0.33888937290559484,1,0,0,0,0,1
268,0.14063828143111043,0.7124631821986027,0.5812398363608522,0.48783390065193555,0.13334867231400405,0.3547377209845649,0.24461554802468227,0.09844492481954495,0.30665598524433757,0,0,1,0,1,0
269,0.27107036308070864,0.5949298169089847,0.5121653747146888,0.4034915334910286,0.22667078766745957,0.26706044043913113,0.3507935140074913,0.15269771786790784,0.2539561282535662,0,0,1,1,0,0
270,0.2688339689480614,0.3409860157859936,0.2864122627268817,0.22787998326890901,0.21714106785230508,0.21597662372008808,0.15273165618868784,0.07684155936589736,0.34429099934339,0,0,0,0,1,1
271,0.15595061144773187,0.36245940601384397,0.4088754548570346,0.46585811746379735,0.871953484001011,0.20507138482308107,0.2551589933925605,0.18902972926252035,0.29725945019007693,0,1,1,0,0,0
272,0.11851828282506882,0.1824806605394858,0.5689559618175322,0.5884548260543473,0.43900357117395056,0.3666254052348393,0.5181048252144864,0.1779769100869574,0.37519204248202825,0,0,1,1,0,0
273,0.5502620490279412,0.15431301951439808,0.8177983096455215,0.47852542837362255,0.05564290852998553,0.25143679052575146,0.39811376339474497,0.095535458383143,0.2648709410772229,0,0,0,0,0,1
274,0.09400279700783798,0.3203464688048606,0.4138779706995501,0.2557386920902325,0.0542234316972474,0.26786004975240757,0.29483068561454007,0.12673944368208828,0.3882318066974218,0,0,1,1,1,0
275,0.14543986205872506,0.4909668266022198,0.3118951951054102,0.524824395661455,0.1326364629174741,0.17346796049022975,0.121612359539303,0.2310111845813482,0.29241137358982916,1,0,0,0,0,0
276,0.11871222486367239,0.47469147029221503,0.3441599638302062,0.43548613915652223,0.47736484953756214,0.24460168237799518,0.2106254120881874,0.2085964119020658,0.34445887050333723,0,1,1,0,0,0
277,0.0039318717982517945,0.5588344998404754,0.2799494643807746,0.2589803409680955,0.24683349968565893,0.3418484962332434,0.26392883124274785,0.27600627728504606,0.3257486734990937,0,0,1,1,1,0
278,0.25099887725741715,0.29828006343990393,0.11433775003463853,0.17553943345064327,0.057857635895807266,0.4109318766281597,0.3363290933759267,0.07848633417927652,0.33102599028047236,1,0,0,0,0,1
279,0.22187272250682205,0.42814382794160943,0.3098168904186509,0.19791366180118852,0.08200867192512849,0.13950724016397004,0.13729325447961158,0.1046056510205656,0.14132732963733452,1,0,0,0,0,1
280,0.16253100421066347,0.520915054338528,0.47148711815709055,0.3924468499394219,0.3370536842719278,0.31855241594196604,0.3208536162554637,0.10007618556393365,0.3823680033319238,0,0,1,0,1,0
281,0.307736014582017,0.5322597922635992,0.4316821141827889,0.20744389315179135,0.30874240882488285,0.3552088937560299,0.37114691282067735,0.11732407919920132,0.29949596152988,0,0,0,0,0,1
282,0.16221887874228588,0.2802399187426692,0.4617446091693347,0.4300900017308025,0.3695452100252121,0.2983707542535635,0.2987576731070999,0.17909632546833285,0.31127244214288596,1,1,0,0,0,0
283,0.10795450240988133,0.5620558166346333,0.27037285515310183,0.19811919459989624,0.3028236416900532,0.1174007875793702,0.2937494864554504,0.08648159524575053,0.2980169953612311,1,0,1,0,0,0
284,0.3320151335396998,0.3594172653332367,0.31977452217222957,0.2955579674609127,0.01638705433239787,0.08221415876565147,0.3548307256960659,0.11544618669573692,0.20677477002713568,1,0,0,0,0,1
285,0.12680172911448792,0.38998471030497706,0.3078443240405161,0.24242593607569374,0.18538403082486993,0.1603343178473276,0.4030107238122342,0.0921805907562642,0.3944281649557267,0,0,1,1,1,0
286,0.11441216622650915,0.43794148609053907,0.3948614828157019,0.4148120636935325,0.6023821058908166,0.1313641143933018,0.22088327658457307,0.24343455558702584,0.5181991461945309,0,0,1,1,0,0
